Purpose,TAZID,All,Walk,Bike,NonM
HBC,1073.0,9.0,0.85,0.78,1.63
HBSch,1073.0,41.41,0.19,0.06,19.34
All,1074.0,1797.16,463.26,38.02,505.67
HBW,1074.0,133.25,49.4,7.48,56.88
HBO,1074.0,320.83,105.19,12.86,118.05
NHB,1074.0,1313.24,308.39,16.41,324.8
HBC,1074.0,15.0,0.24,1.25,1.5
HBSch,1074.0,14.84,0.04,0.01,4.44
All,1075.0,4101.21,881.2,52.0,937.09
HBW,1075.0,93.0,40.24,5.02,45.26
HBO,1075.0,275.36,79.0,10.65,89.65
NHB,1075.0,3719.01,761.88,36.14,798.02
HBC,1075.0,2.0,0.04,0.18,0.22
HBSch,1075.0,11.84,0.04,0.01,3.94
All,1076.0,2902.67,675.16,37.52,712.68
HBW,1076.0,0.0,0.0,0.0,0.0
HBO,1076.0,0.0,0.0,0.0,0.0
NHB,1076.0,2902.67,675.16,37.52,712.68
HBC,1076.0,0.0,0.0,0.0,0.0
HBSch,1076.0,0.0,0.0,0.0,0.0
All,1077.0,7924.83,2082.08,148.43,2246.34
HBW,1077.0,715.83,334.5,33.24,367.74
HBO,1077.0,1548.58,591.64,57.02,648.66
NHB,1077.0,5579.15,1154.89,56.81,1211.7
HBC,1077.0,16.0,0.89,1.31,2.2
HBSch,1077.0,65.28,0.16,0.05,16.04
All,1078.0,1653.76,345.1,16.82,361.92
HBW,1078.0,0.0,0.0,0.0,0.0
HBO,1078.0,0.0,0.0,0.0,0.0
NHB,1078.0,1653.76,345.1,16.82,361.92
HBC,1078.0,0.0,0.0,0.0,0.0
HBSch,1078.0,0.0,0.0,0.0,0.0
All,1079.0,5360.37,1344.5,83.94,1431.29
HBW,1079.0,144.71,65.78,7.15,72.94
HBO,1079.0,315.17,120.88,12.6,133.49
NHB,1079.0,4884.83,1157.72,63.92,1221.64
HBC,1079.0,3.0,0.08,0.26,0.34
HBSch,1079.0,12.67,0.03,0.01,2.89
All,1080.0,3663.24,755.19,37.4,792.6
HBW,1080.0,0.0,0.0,0.0,0.0
HBO,1080.0,0.0,0.0,0.0,0.0
NHB,1080.0,3663.24,755.19,37.4,792.6
HBC,1080.0,0.0,0.0,0.0,0.0
HBSch,1080.0,0.0,0.0,0.0,0.0
All,1081.0,2086.24,426.6,28.75,455.35
HBW,1081.0,0.0,0.0,0.0,0.0
HBO,1081.0,0.0,0.0,0.0,0.0
NHB,1081.0,2002.24,423.83,20.54,444.38
HBC,1081.0,84.0,2.76,8.21,10.98
HBSch,1081.0,0.0,0.0,0.0,0.0
All,1082.0,2554.08,744.85,51.08,801.57
HBW,1082.0,229.98,100.39,10.94,111.32
HBO,1082.0,456.94,203.56,16.99,220.56
NHB,1082.0,1842.0,440.74,22.89,463.63
HBC,1082.0,4.0,0.1,0.24,0.34
HBSch,1082.0,21.17,0.06,0.02,5.72
All,1083.0,1584.13,321.53,16.77,338.41
HBW,1083.0,2.77,1.7,0.12,1.82
HBO,1083.0,37.78,2.9,1.56,4.45
NHB,1083.0,1543.25,316.93,15.09,332.02
HBC,1083.0,0.0,0.0,0.0,0.0
HBSch,1083.0,0.33,0.0,0.0,0.11
All,1084.0,4629.72,1235.82,77.17,1322.49
HBW,1084.0,343.3,157.78,16.28,174.06
HBO,1084.0,694.07,319.67,24.91,344.57
NHB,1084.0,3551.64,757.87,35.03,792.9
HBC,1084.0,11.01,0.41,0.92,1.33
HBSch,1084.0,29.71,0.1,0.03,9.62
All,1085.0,1227.52,328.04,28.75,366.69
HBW,1085.0,159.16,62.63,8.52,71.15
HBO,1085.0,335.56,145.13,12.58,157.72
NHB,1085.0,666.26,119.27,6.29,125.56
HBC,1085.0,28.0,0.9,1.33,2.23
HBSch,1085.0,38.53,0.1,0.03,10.04
All,1086.0,3843.31,1222.21,99.25,1344.89
HBW,1086.0,665.52,296.02,35.01,331.03
HBO,1086.0,1275.39,589.89,45.58,635.48
NHB,1086.0,1803.44,335.12,16.94,352.06
HBC,1086.0,19.0,0.93,1.63,2.56
HBSch,1086.0,79.96,0.24,0.07,23.75
All,1087.0,1454.55,405.89,31.3,450.54
HBW,1087.0,174.52,78.92,9.31,88.23
HBO,1087.0,352.86,164.28,12.86,177.14
NHB,1087.0,876.63,162.09,8.25,170.34
HBC,1087.0,9.0,0.47,0.84,1.3
HBSch,1087.0,41.55,0.13,0.04,13.52
All,1088.0,2006.73,532.81,71.48,630.75
HBW,1088.0,349.35,125.84,20.97,146.81
HBO,1088.0,678.22,278.98,25.22,304.2
NHB,1088.0,677.86,114.19,6.7,120.89
HBC,1088.0,218.0,13.53,18.51,32.04
HBSch,1088.0,83.3,0.27,0.08,26.81
All,1089.0,1030.32,274.49,25.07,309.66
HBW,1089.0,139.23,56.07,8.43,64.5
HBO,1089.0,276.38,118.85,10.29,129.14
NHB,1089.0,574.39,99.0,5.69,104.69
HBC,1089.0,7.0,0.47,0.63,1.09
HBSch,1089.0,33.31,0.1,0.03,10.23
All,1090.0,3148.4,1050.14,108.16,1185.46
HBW,1090.0,700.51,282.83,43.11,325.94
HBO,1090.0,1366.74,597.05,52.51,649.56
NHB,1090.0,971.85,167.45,9.63,177.09
HBC,1090.0,30.0,2.53,2.83,5.36
HBSch,1090.0,79.3,0.27,0.08,27.51
All,1091.0,1780.01,408.44,50.18,470.31
HBW,1091.0,310.87,87.7,18.9,106.6
HBO,1091.0,554.97,195.38,20.03,215.41
NHB,1091.0,836.14,121.83,7.87,129.7
HBC,1091.0,46.0,3.41,3.34,6.75
HBSch,1091.0,32.03,0.12,0.04,11.85
All,1092.0,2829.38,588.3,56.82,655.26
HBW,1092.0,300.16,98.38,17.89,116.27
HBO,1092.0,552.28,199.69,19.26,218.95
NHB,1092.0,1931.45,288.63,18.21,306.84
HBC,1092.0,16.0,1.5,1.41,2.91
HBSch,1092.0,29.5,0.1,0.03,10.28
All,1093.0,1116.57,309.19,35.74,350.99
HBW,1093.0,173.73,61.29,12.2,73.49
HBO,1093.0,418.32,173.47,17.95,191.42
NHB,1093.0,501.31,73.59,4.74,78.33
HBC,1093.0,9.0,0.77,0.83,1.6
HBSch,1093.0,14.22,0.06,0.02,6.15
All,1094.0,4635.37,813.69,117.5,956.57
HBW,1094.0,576.65,127.37,37.49,164.87
HBO,1094.0,1049.91,322.1,41.48,363.59
NHB,1094.0,2790.84,347.58,26.72,374.3
HBC,1094.0,160.0,16.38,11.72,28.1
HBSch,1094.0,57.96,0.26,0.08,25.72
All,1095.0,2040.14,307.61,33.09,345.67
HBW,1095.0,116.5,29.64,7.88,37.52
HBO,1095.0,214.57,67.11,8.58,75.7
NHB,1095.0,1689.82,210.34,16.29,226.63
HBC,1095.0,7.0,0.47,0.33,0.8
HBSch,1095.0,12.26,0.05,0.02,5.03
All,1096.0,2559.69,541.21,75.84,630.89
HBW,1096.0,313.59,93.09,24.25,117.34
HBO,1096.0,759.17,270.96,36.28,307.24
NHB,1096.0,1445.86,175.27,14.04,189.31
HBC,1096.0,14.0,1.75,1.23,2.98
HBSch,1096.0,27.08,0.14,0.04,14.02
All,1097.0,3836.96,639.03,133.4,821.35
HBW,1097.0,803.19,108.76,54.42,163.18
HBO,1097.0,1534.09,385.56,58.95,444.51
NHB,1097.0,1311.09,126.71,12.43,139.14
HBC,1097.0,106.0,17.51,7.44,24.95
HBSch,1097.0,82.6,0.49,0.15,49.57
All,1098.0,3616.75,701.72,158.99,921.26
HBW,1098.0,854.33,113.96,63.83,177.78
HBO,1098.0,1741.71,481.97,74.36,556.33
NHB,1098.0,743.72,72.86,7.17,80.03
HBC,1098.0,182.0,32.32,13.45,45.77
HBSch,1098.0,94.99,0.61,0.18,61.34
All,1099.0,3292.47,646.44,161.55,869.66
HBW,1099.0,794.84,105.47,64.58,170.05
HBO,1099.0,1554.22,422.43,68.66,491.09
NHB,1099.0,628.8,56.62,6.19,62.81
HBC,1099.0,228.0,61.3,21.93,83.23
HBSch,1099.0,86.61,0.62,0.19,62.48
All,1100.0,2580.36,458.6,132.9,640.47
HBW,1100.0,639.83,67.62,54.86,122.48
HBO,1100.0,1361.99,327.52,66.57,394.09
NHB,1100.0,388.81,27.45,3.95,31.4
HBC,1100.0,110.0,35.51,7.38,42.89
HBSch,1100.0,79.73,0.49,0.15,49.62
All,1101.0,3446.07,513.78,112.76,660.93
HBW,1101.0,376.21,56.97,33.04,90.01
HBO,1101.0,864.7,242.05,46.86,288.91
NHB,1101.0,1985.55,138.72,20.01,158.73
HBC,1101.0,170.0,75.68,12.74,88.43
HBSch,1101.0,49.61,0.35,0.1,34.84
All,1102.0,8857.65,819.89,155.22,999.04
HBW,1102.0,628.57,115.04,38.07,153.11
HBO,1102.0,1638.71,324.2,53.37,377.57
NHB,1102.0,6380.34,361.25,58.1,419.35
HBC,1102.0,74.0,19.15,5.62,24.77
HBSch,1102.0,136.03,0.24,0.06,24.23
All,1103.0,0.0,0.0,0.0,0.0
HBW,1103.0,0.0,0.0,0.0,0.0
HBO,1103.0,0.0,0.0,0.0,0.0
NHB,1103.0,0.0,0.0,0.0,0.0
HBC,1103.0,0.0,0.0,0.0,0.0
HBSch,1103.0,0.0,0.0,0.0,0.0
All,1104.0,6.74,0.08,0.04,0.12
HBW,1104.0,0.0,0.0,0.0,0.0
HBO,1104.0,0.0,0.0,0.0,0.0
NHB,1104.0,6.74,0.08,0.04,0.12
HBC,1104.0,0.0,0.0,0.0,0.0
HBSch,1104.0,0.0,0.0,0.0,0.0
All,1105.0,2313.68,44.72,11.24,55.96
HBW,1105.0,0.0,0.0,0.0,0.0
HBO,1105.0,0.0,0.0,0.0,0.0
NHB,1105.0,2313.68,44.72,11.24,55.96
HBC,1105.0,0.0,0.0,0.0,0.0
HBSch,1105.0,0.0,0.0,0.0,0.0
All,1106.0,821.36,16.09,5.69,21.78
HBW,1106.0,3.07,0.14,0.09,0.23
HBO,1106.0,31.94,1.24,1.43,2.67
NHB,1106.0,786.07,14.71,4.18,18.89
HBC,1106.0,0.0,0.0,0.0,0.0
HBSch,1106.0,0.27,0.0,0.0,0.0
All,1107.0,314.93,4.47,1.79,6.26
HBW,1107.0,0.0,0.0,0.0,0.0
HBO,1107.0,0.0,0.0,0.0,0.0
NHB,1107.0,314.93,4.47,1.79,6.26
HBC,1107.0,0.0,0.0,0.0,0.0
HBSch,1107.0,0.0,0.0,0.0,0.0
All,1108.0,7633.25,383.7,225.36,897.81
HBW,1108.0,1606.23,15.06,76.69,91.75
HBO,1108.0,4762.38,352.02,137.67,489.68
NHB,1108.0,699.05,13.28,5.16,18.44
HBC,1108.0,72.0,0.43,5.02,5.45
HBSch,1108.0,493.59,2.92,0.83,292.49
All,1109.0,3435.31,147.25,107.74,348.81
HBW,1109.0,768.58,7.81,39.62,47.43
HBO,1109.0,2137.98,133.26,62.44,195.7
NHB,1109.0,257.83,4.93,2.16,7.08
HBC,1109.0,42.01,0.29,3.25,3.55
HBSch,1109.0,228.91,0.95,0.27,95.04
All,1110.0,2409.53,169.8,94.36,328.91
HBW,1110.0,490.54,11.89,32.2,44.09
HBO,1110.0,1503.65,149.34,59.38,208.72
NHB,1110.0,242.48,7.85,2.04,9.89
HBC,1110.0,7.0,0.06,0.56,0.63
HBSch,1110.0,165.86,0.65,0.18,65.58
All,1111.0,2836.68,169.72,94.82,343.66
HBW,1111.0,531.95,10.47,31.35,41.82
HBO,1111.0,1745.08,148.62,59.94,208.56
NHB,1111.0,359.59,9.84,2.99,12.83
HBC,1111.0,3.0,0.0,0.32,0.32
HBSch,1111.0,197.06,0.8,0.22,80.13
All,1112.0,1338.26,92.82,47.17,171.92
HBW,1112.0,259.8,8.2,16.38,24.57
HBO,1112.0,803.24,77.31,28.74,106.05
NHB,1112.0,181.88,6.99,1.61,8.61
HBC,1112.0,3.0,0.0,0.35,0.35
HBSch,1112.0,90.34,0.32,0.09,32.33
All,1113.0,840.5,71.34,35.17,129.13
HBW,1113.0,173.85,6.43,12.08,18.52
HBO,1113.0,540.2,61.17,22.2,83.37
NHB,1113.0,61.36,2.71,0.56,3.28
HBC,1113.0,3.0,0.79,0.26,1.05
HBSch,1113.0,62.09,0.23,0.06,22.91
All,1114.0,864.22,79.53,18.55,110.86
HBW,1114.0,97.06,8.43,5.7,14.13
HBO,1114.0,198.15,31.6,7.77,39.37
NHB,1114.0,545.24,39.37,4.76,44.12
HBC,1114.0,3.0,0.0,0.3,0.3
HBSch,1114.0,20.77,0.13,0.04,12.94
All,1115.0,825.22,54.39,11.84,69.2
HBW,1115.0,46.51,3.35,2.63,5.98
HBO,1115.0,106.76,12.51,3.32,15.82
NHB,1115.0,659.92,38.5,5.78,44.29
HBC,1115.0,1.0,0.0,0.11,0.11
HBSch,1115.0,11.04,0.03,0.01,3.01
All,1116.0,1431.04,171.29,49.59,233.44
HBW,1116.0,331.59,27.91,21.4,49.32
HBO,1116.0,594.93,110.26,23.39,133.65
NHB,1116.0,462.03,32.82,4.08,36.9
HBC,1116.0,8.0,0.17,0.67,0.84
HBSch,1116.0,34.5,0.13,0.04,12.73
All,1117.0,63.13,5.51,0.57,6.08
HBW,1117.0,0.0,0.0,0.0,0.0
HBO,1117.0,0.0,0.0,0.0,0.0
NHB,1117.0,63.13,5.51,0.57,6.08
HBC,1117.0,0.0,0.0,0.0,0.0
HBSch,1117.0,0.0,0.0,0.0,0.0
All,1118.0,223.6,22.01,1.95,23.96
HBW,1118.0,0.0,0.0,0.0,0.0
HBO,1118.0,0.0,0.0,0.0,0.0
NHB,1118.0,223.6,22.01,1.95,23.96
HBC,1118.0,0.0,0.0,0.0,0.0
HBSch,1118.0,0.0,0.0,0.0,0.0
All,1119.0,126.45,13.51,1.09,14.6
HBW,1119.0,0.0,0.0,0.0,0.0
HBO,1119.0,0.0,0.0,0.0,0.0
NHB,1119.0,126.45,13.51,1.09,14.6
HBC,1119.0,0.0,0.0,0.0,0.0
HBSch,1119.0,0.0,0.0,0.0,0.0
All,1120.0,546.72,45.84,5.23,51.23
HBW,1120.0,1.78,0.2,0.13,0.34
HBO,1120.0,9.38,1.41,0.42,1.83
NHB,1120.0,535.27,44.23,4.68,48.91
HBC,1120.0,0.0,0.0,0.0,0.0
HBSch,1120.0,0.28,0.0,0.0,0.16
All,1121.0,412.9,41.02,4.38,45.52
HBW,1121.0,2.37,0.45,0.18,0.63
HBO,1121.0,20.48,1.19,0.8,1.99
NHB,1121.0,389.78,39.37,3.4,42.77
HBC,1121.0,0.0,0.0,0.0,0.0
HBSch,1121.0,0.27,0.0,0.0,0.13
All,1122.0,44.84,5.34,0.4,5.74
HBW,1122.0,0.0,0.0,0.0,0.0
HBO,1122.0,0.0,0.0,0.0,0.0
NHB,1122.0,44.84,5.34,0.4,5.74
HBC,1122.0,0.0,0.0,0.0,0.0
HBSch,1122.0,0.0,0.0,0.0,0.0
All,1123.0,475.19,60.82,4.07,64.89
HBW,1123.0,0.0,0.0,0.0,0.0
HBO,1123.0,0.0,0.0,0.0,0.0
NHB,1123.0,475.19,60.82,4.07,64.89
HBC,1123.0,0.0,0.0,0.0,0.0
HBSch,1123.0,0.0,0.0,0.0,0.0
All,1124.0,2232.87,361.22,79.37,460.4
HBW,1124.0,502.07,55.59,31.01,86.6
HBO,1124.0,918.39,236.66,40.34,276.99
NHB,1124.0,726.37,68.56,6.34,74.9
HBC,1124.0,33.01,0.2,1.63,1.83
HBSch,1124.0,53.03,0.2,0.06,20.07
All,1125.0,1369.68,196.45,27.46,235.87
HBW,1125.0,156.08,24.31,8.4,32.71
HBO,1125.0,316.28,73.42,10.78,84.2
NHB,1125.0,852.18,98.2,7.38,105.58
HBC,1125.0,10.0,0.4,0.86,1.26
HBSch,1125.0,35.15,0.12,0.04,12.12
All,1126.0,1177.83,147.56,12.13,159.78
HBW,1126.0,3.44,0.97,0.21,1.18
HBO,1126.0,50.45,1.45,1.97,3.42
NHB,1126.0,1123.64,145.13,9.95,155.08
HBC,1126.0,0.0,0.0,0.0,0.0
HBSch,1126.0,0.3,0.0,0.0,0.1
All,1127.0,2205.74,306.74,22.71,329.57
HBW,1127.0,2.52,0.95,0.16,1.11
HBO,1127.0,105.33,1.58,4.13,5.71
NHB,1127.0,2097.6,304.22,18.42,322.63
HBC,1127.0,0.0,0.0,0.0,0.0
HBSch,1127.0,0.29,0.0,0.0,0.12
All,1128.0,2214.08,287.5,42.71,347.6
HBW,1128.0,218.51,24.42,11.68,36.11
HBO,1128.0,424.15,104.36,16.01,120.37
NHB,1128.0,1496.21,157.84,13.05,170.89
HBC,1128.0,26.0,0.7,1.91,2.62
HBSch,1128.0,49.2,0.18,0.05,17.61
All,1129.0,1934.27,248.34,19.32,267.76
HBW,1129.0,2.46,0.71,0.17,0.88
HBO,1129.0,65.87,1.67,2.48,4.16
NHB,1129.0,1865.67,245.96,16.66,262.62
HBC,1129.0,0.0,0.0,0.0,0.0
HBSch,1129.0,0.27,0.0,0.0,0.1
All,1130.0,2130.8,333.66,27.72,364.96
HBW,1130.0,65.14,15.2,3.18,18.38
HBO,1130.0,231.27,47.3,7.86,55.16
NHB,1130.0,1818.84,271.11,16.58,287.7
HBC,1130.0,1.0,0.01,0.08,0.1
HBSch,1130.0,14.55,0.04,0.01,3.62
All,1131.0,2886.4,625.67,36.92,662.58
HBW,1131.0,0.0,0.0,0.0,0.0
HBO,1131.0,0.0,0.0,0.0,0.0
NHB,1131.0,2886.4,625.67,36.92,662.58
HBC,1131.0,0.0,0.0,0.0,0.0
HBSch,1131.0,0.0,0.0,0.0,0.0
All,1132.0,1226.19,136.22,10.72,146.94
HBW,1132.0,0.0,0.0,0.0,0.0
HBO,1132.0,0.0,0.0,0.0,0.0
NHB,1132.0,1226.19,136.22,10.72,146.94
HBC,1132.0,0.0,0.0,0.0,0.0
HBSch,1132.0,0.0,0.0,0.0,0.0
All,1133.0,382.86,53.19,3.41,56.61
HBW,1133.0,0.0,0.0,0.0,0.0
HBO,1133.0,0.0,0.0,0.0,0.0
NHB,1133.0,382.86,53.19,3.41,56.61
HBC,1133.0,0.0,0.0,0.0,0.0
HBSch,1133.0,0.0,0.0,0.0,0.0
All,1134.0,3706.2,587.54,33.36,620.9
HBW,1134.0,0.0,0.0,0.0,0.0
HBO,1134.0,0.0,0.0,0.0,0.0
NHB,1134.0,3706.2,587.54,33.36,620.9
HBC,1134.0,0.0,0.0,0.0,0.0
HBSch,1134.0,0.0,0.0,0.0,0.0
All,1135.0,0.0,0.0,0.0,0.0
HBW,1135.0,0.0,0.0,0.0,0.0
HBO,1135.0,0.0,0.0,0.0,0.0
NHB,1135.0,0.0,0.0,0.0,0.0
HBC,1135.0,0.0,0.0,0.0,0.0
HBSch,1135.0,0.0,0.0,0.0,0.0
All,1136.0,2148.53,242.88,18.92,261.8
HBW,1136.0,0.0,0.0,0.0,0.0
HBO,1136.0,0.0,0.0,0.0,0.0
NHB,1136.0,2148.53,242.88,18.92,261.8
HBC,1136.0,0.0,0.0,0.0,0.0
HBSch,1136.0,0.0,0.0,0.0,0.0
All,1137.0,2698.65,606.84,78.34,721.63
HBW,1137.0,520.26,115.58,29.87,145.46
HBO,1137.0,972.45,325.93,37.03,362.96
NHB,1137.0,1132.28,164.31,10.18,174.49
HBC,1137.0,17.0,0.66,1.15,1.8
HBSch,1137.0,56.67,0.37,0.11,36.92
All,1138.0,5574.39,915.0,48.75,963.75
HBW,1138.0,0.0,0.0,0.0,0.0
HBO,1138.0,0.0,0.0,0.0,0.0
NHB,1138.0,5574.39,915.0,48.75,963.75
HBC,1138.0,0.0,0.0,0.0,0.0
HBSch,1138.0,0.0,0.0,0.0,0.0
All,1139.0,1797.62,397.11,21.58,418.69
HBW,1139.0,0.0,0.0,0.0,0.0
HBO,1139.0,0.0,0.0,0.0,0.0
NHB,1139.0,1797.62,397.11,21.58,418.69
HBC,1139.0,0.0,0.0,0.0,0.0
HBSch,1139.0,0.0,0.0,0.0,0.0
All,1140.0,2757.27,531.77,90.18,646.19
HBW,1140.0,334.57,73.64,30.93,104.57
HBO,1140.0,830.55,286.4,44.57,330.97
NHB,1140.0,1551.06,170.98,13.87,184.85
HBC,1140.0,8.0,0.5,0.74,1.24
HBSch,1140.0,33.09,0.24,0.07,24.55
All,1141.0,480.98,67.25,4.39,71.64
HBW,1141.0,0.0,0.0,0.0,0.0
HBO,1141.0,0.0,0.0,0.0,0.0
NHB,1141.0,480.98,67.25,4.39,71.64
HBC,1141.0,0.0,0.0,0.0,0.0
HBSch,1141.0,0.0,0.0,0.0,0.0
All,1142.0,985.67,155.4,9.17,164.58
HBW,1142.0,0.0,0.0,0.0,0.0
HBO,1142.0,0.0,0.0,0.0,0.0
NHB,1142.0,985.67,155.4,9.17,164.58
HBC,1142.0,0.0,0.0,0.0,0.0
HBSch,1142.0,0.0,0.0,0.0,0.0
All,1143.0,367.29,81.82,4.61,86.43
HBW,1143.0,0.0,0.0,0.0,0.0
HBO,1143.0,0.0,0.0,0.0,0.0
NHB,1143.0,367.29,81.82,4.61,86.43
HBC,1143.0,0.0,0.0,0.0,0.0
HBSch,1143.0,0.0,0.0,0.0,0.0
All,1144.0,1942.26,460.56,99.43,594.35
HBW,1144.0,432.59,79.89,42.47,122.36
HBO,1144.0,950.67,327.71,50.58,378.29
NHB,1144.0,493.67,51.77,4.52,56.29
HBC,1144.0,18.0,0.84,1.76,2.6
HBSch,1144.0,47.33,0.35,0.1,34.8
All,1145.0,2728.77,784.93,116.41,934.87
HBW,1145.0,560.84,153.08,45.88,198.97
HBO,1145.0,1377.32,539.34,63.11,602.44
NHB,1145.0,726.66,91.81,6.52,98.33
HBC,1145.0,9.0,0.37,0.79,1.16
HBSch,1145.0,54.95,0.34,0.1,33.97
All,1146.0,3717.2,1147.99,143.54,1322.97
HBW,1146.0,737.46,241.3,52.43,293.74
HBO,1146.0,1773.63,734.54,78.75,813.28
NHB,1146.0,1102.27,171.1,10.85,181.95
HBC,1146.0,19.0,0.73,1.41,2.14
HBSch,1146.0,84.83,0.32,0.1,31.86
All,1147.0,5300.04,873.05,49.33,922.37
HBW,1147.0,0.0,0.0,0.0,0.0
HBO,1147.0,0.0,0.0,0.0,0.0
NHB,1147.0,5300.04,873.05,49.33,922.37
HBC,1147.0,0.0,0.0,0.0,0.0
HBSch,1147.0,0.0,0.0,0.0,0.0
All,1148.0,4874.72,1116.84,268.5,1497.41
HBW,1148.0,1272.13,200.32,123.43,323.75
HBO,1148.0,2630.19,837.01,134.6,971.61
NHB,1148.0,791.41,76.69,7.35,84.04
HBC,1148.0,30.0,1.7,2.78,4.48
HBSch,1148.0,150.98,1.13,0.34,113.54
All,1149.0,914.99,227.68,41.42,286.34
HBW,1149.0,240.74,51.92,19.49,71.41
HBO,1149.0,486.69,156.75,19.29,176.04
NHB,1149.0,145.03,17.65,1.37,19.02
HBC,1149.0,15.0,1.19,1.22,2.41
HBSch,1149.0,27.54,0.17,0.05,17.46
All,1150.0,3477.09,1069.24,162.89,1269.09
HBW,1150.0,800.61,238.5,65.7,304.2
HBO,1150.0,1914.64,742.08,88.76,830.84
NHB,1150.0,642.8,86.8,6.05,92.85
HBC,1150.0,26.0,1.48,2.27,3.75
HBSch,1150.0,93.04,0.37,0.11,37.45
All,1151.0,1684.99,264.39,16.57,280.96
HBW,1151.0,0.0,0.0,0.0,0.0
HBO,1151.0,0.0,0.0,0.0,0.0
NHB,1151.0,1684.99,264.39,16.57,280.96
HBC,1151.0,0.0,0.0,0.0,0.0
HBSch,1151.0,0.0,0.0,0.0,0.0
All,1152.0,1419.57,304.62,82.61,413.49
HBW,1152.0,328.54,47.08,34.27,81.35
HBO,1152.0,747.19,231.7,43.44,275.14
NHB,1152.0,264.22,23.36,2.5,25.85
HBC,1152.0,41.0,2.21,2.32,4.53
HBSch,1152.0,38.63,0.27,0.08,26.61
All,1153.0,2225.4,445.16,105.12,587.19
HBW,1153.0,579.8,81.68,44.07,125.75
HBO,1153.0,1155.54,320.8,49.92,370.72
NHB,1153.0,335.92,34.27,3.17,37.43
HBC,1153.0,87.0,8.04,7.85,15.88
HBSch,1153.0,67.14,0.37,0.11,37.39
All,1154.0,892.9,200.16,31.08,242.95
HBW,1154.0,199.28,41.48,13.19,54.67
HBO,1154.0,399.47,125.7,14.86,140.55
NHB,1154.0,263.47,32.37,2.39,34.76
HBC,1154.0,7.0,0.5,0.61,1.11
HBSch,1154.0,23.68,0.12,0.04,11.86
All,1155.0,1227.26,257.79,31.95,297.5
HBW,1155.0,177.92,47.46,11.32,58.78
HBO,1155.0,355.28,120.13,13.69,133.81
NHB,1155.0,665.55,89.51,6.24,95.74
HBC,1155.0,8.0,0.63,0.68,1.31
HBSch,1155.0,20.51,0.08,0.02,7.86
All,1156.0,3026.89,517.11,158.57,720.25
HBW,1156.0,718.57,74.07,65.54,139.61
HBO,1156.0,1506.68,385.72,79.49,465.21
NHB,1156.0,639.44,49.01,6.08,55.09
HBC,1156.0,80.0,7.87,7.33,15.2
HBSch,1156.0,82.2,0.45,0.14,45.15
All,1157.0,3554.99,480.74,62.48,555.95
HBW,1157.0,222.71,40.1,15.59,55.69
HBO,1157.0,470.43,129.79,19.85,149.64
NHB,1157.0,2823.54,309.5,26.04,335.53
HBC,1157.0,14.0,1.22,0.97,2.19
HBSch,1157.0,24.32,0.13,0.04,12.9
All,1158.0,3491.23,419.14,31.76,450.89
HBW,1158.0,0.0,0.0,0.0,0.0
HBO,1158.0,0.0,0.0,0.0,0.0
NHB,1158.0,3491.23,419.14,31.76,450.89
HBC,1158.0,0.0,0.0,0.0,0.0
HBSch,1158.0,0.0,0.0,0.0,0.0
All,1159.0,5224.58,671.8,208.36,953.07
HBW,1159.0,1015.52,82.86,81.08,163.94
HBO,1159.0,2237.06,450.47,102.37,552.84
NHB,1159.0,1757.2,124.22,16.92,141.14
HBC,1159.0,95.0,13.51,7.77,21.29
HBSch,1159.0,119.81,0.74,0.22,73.86
All,1160.0,3704.96,635.71,166.62,857.82
HBW,1160.0,831.18,89.78,64.47,154.25
HBO,1160.0,1850.86,459.63,86.54,546.16
NHB,1160.0,807.6,69.71,7.69,77.4
HBC,1160.0,106.0,16.04,7.75,23.79
HBSch,1160.0,109.31,0.56,0.17,56.22
All,1161.0,5232.28,780.91,156.33,985.72
HBW,1161.0,685.92,91.53,49.84,141.37
HBO,1161.0,1548.56,402.12,68.46,470.58
NHB,1161.0,2731.53,259.55,25.84,285.39
HBC,1161.0,178.0,27.22,12.03,39.25
HBSch,1161.0,88.27,0.49,0.15,49.12
All,1162.0,3554.78,376.37,137.08,560.84
HBW,1162.0,726.16,44.26,56.01,100.27
HBO,1162.0,1457.87,250.04,64.05,314.09
NHB,1162.0,1226.33,68.77,12.08,80.86
HBC,1162.0,60.0,12.82,4.8,17.61
HBSch,1162.0,84.41,0.48,0.15,48.01
All,1163.0,4430.29,898.35,254.47,1226.55
HBW,1163.0,955.48,93.41,83.04,176.45
HBO,1163.0,2194.8,525.07,113.21,638.28
NHB,1163.0,438.38,27.57,4.5,32.06
HBC,1163.0,719.0,251.56,53.49,305.05
HBSch,1163.0,122.64,0.74,0.23,74.71
All,1164.0,2833.88,475.38,154.96,677.22
HBW,1164.0,658.93,51.78,55.98,107.77
HBO,1164.0,1470.54,313.05,74.56,387.61
NHB,1164.0,368.76,21.34,3.74,25.07
HBC,1164.0,251.0,88.74,20.53,109.27
HBSch,1164.0,84.65,0.47,0.15,47.5
All,1165.0,2685.59,312.47,127.79,488.18
HBW,1165.0,652.53,36.38,49.34,85.71
HBO,1165.0,1327.58,215.64,58.81,274.45
NHB,1165.0,461.36,21.19,4.62,25.8
HBC,1165.0,173.0,38.79,14.88,53.66
HBSch,1165.0,71.12,0.48,0.15,48.55
All,1166.0,1910.96,272.87,84.2,380.37
HBW,1166.0,296.12,34.14,26.74,60.88
