SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0013_000.6,     0.696,       4.0,       2.8,Principal Arterial,       914,    2810.6,    5956.5,    3786.9,    4568.6,   17122.6,      37.7,      37.6,      37.6,      37.3,      37.7,      37.5,     1.106,     1.111,     1.111,     1.119,     1.106,     1.112,     10964,     21928,     10964,     43856,     87711,      0.28,      0.30,      0.39,      0.11,      0.39,    1954.9,    4143.0,    2634.0,    3177.7,   11909.6,    1549.6,    2977.7,    2135.1,    2632.9,    9295.3,     135.8,     632.7,     214.2,     202.7,    1185.4,     190.8,     354.2,     222.5,     230.5,     998.0,      78.8,     178.3,      62.2,     111.7,     431.0,    315.68,     52.03,    110.33,     70.63,     84.25,    317.24,     0.221,     0.499,     0.810,     0.014,     1.544
0013_001.3,     0.298,       4.0,       1.2,Principal Arterial,       883,    2760.0,    5520.4,    3601.6,    4439.9,   16321.9,      34.0,      33.8,      33.8,      33.6,      34.0,      33.8,     0.527,     0.530,     0.529,     0.534,     0.527,     0.530,     10596,     21192,     10596,     42384,     84768,      0.31,      0.29,      0.41,      0.12,      0.41,     823.8,    1647.7,    1075.0,    1325.2,    4871.7,     657.5,    1200.8,     863.3,    1085.7,    3807.3,      48.4,     216.4,      72.5,      69.5,     406.8,      81.0,     146.8,     103.7,     106.7,     438.2,      37.0,      83.6,      35.5,      63.2,     219.3,    143.41,     24.35,     48.69,     32.03,     39.02,    144.09,     0.109,     0.193,     0.382,         0,     0.684
0013_001.6,     0.170,       4.0,       0.7,Principal Arterial,       883,    2734.2,    5725.6,    3649.9,    4528.9,   16638.6,      34.0,      33.9,      33.9,      33.6,      34.0,      33.9,     0.299,     0.301,     0.301,     0.303,     0.299,     0.301,     10596,     21192,     10596,     42384,     84768,      0.32,      0.30,      0.37,      0.12,      0.37,     464.2,     972.0,     619.6,     768.9,    2824.7,     371.4,     696.3,     488.6,     629.1,    2185.4,      30.7,     144.0,      52.8,      46.7,     274.2,      46.8,      87.0,      60.5,      61.5,     255.8,      15.3,      44.8,      17.8,      31.5,     109.4,     83.02,     13.70,     28.70,     18.43,     22.60,     83.43,     0.066,     0.130,     0.216,         0,     0.412
0013_001.8,     0.688,       4.0,       2.8,Principal Arterial,       920,    2440.4,    5066.3,    3187.0,    4044.7,   14738.4,      38.5,      38.4,      38.4,      38.3,      38.5,      38.4,     1.073,     1.075,     1.076,     1.080,     1.073,     1.076,     11036,     22072,     11036,     44143,     88287,      0.27,      0.26,      0.32,      0.10,      0.32,    1679.9,    3487.7,    2194.0,    2784.4,   10146.0,    1337.3,    2479.8,    1718.7,    2253.4,    7789.2,     111.6,     534.4,     185.4,     167.8,     999.2,     171.3,     313.9,     223.8,     238.7,     947.7,      59.8,     159.5,      66.2,     124.6,     410.1,    263.48,     43.71,     90.83,     57.34,     72.31,    264.19,     0.078,     0.273,     0.368,     0.004,     0.723
0013_002.5,     0.374,       4.0,       1.5,Principal Arterial,       929,    1986.9,    3932.4,    2470.7,    3260.7,   11650.7,      39.9,      39.9,      39.9,      39.8,      39.9,      39.9,     0.561,     0.562,     0.562,     0.563,     0.561,     0.562,     11148,     22296,     11148,     44592,     89184,      0.21,      0.20,      0.25,      0.08,      0.25,     742.7,    1469.9,     923.6,    1218.8,    4355.0,     611.6,    1074.1,     730.1,     993.7,    3409.5,      37.6,     193.6,      65.8,      57.1,     354.1,      69.9,     130.8,      97.1,     108.1,     405.9,      23.6,      71.3,      30.6,      59.9,     185.4,    109.03,     18.62,     36.84,     23.18,     30.52,    109.16,     0.023,     0.041,     0.053,         0,     0.117
0013_002.9,     0.414,       2.0,       0.8,Principal Arterial,       968,    1170.4,    2154.8,    1450.6,    1709.1,    6484.9,      40.0,      40.0,      40.0,      39.9,      40.0,      40.0,     0.621,     0.622,     0.622,     0.623,     0.621,     0.622,      5808,     11616,      5808,     23232,     46464,      0.23,      0.21,      0.29,      0.08,      0.29,     484.5,     892.0,     600.5,     707.5,    2684.5,     412.6,     672.6,     489.3,     594.8,    2169.3,      21.5,      99.7,      35.1,      30.0,     186.3,      37.5,      77.0,      58.4,      52.1,     225.0,      12.9,      42.7,      17.6,      30.5,     103.7,     67.11,     12.12,     22.32,     15.06,     17.68,     67.18,     0.017,     0.034,     0.047,         0,     0.098
0013_003.3,     1.576,       2.0,       3.2,Principal Arterial,      1016,    1842.2,    3128.6,    2325.0,    2484.6,    9780.4,      48.0,      47.7,      47.8,      47.1,      48.0,      47.7,     1.970,     1.985,     1.979,     2.006,     1.970,     1.984,      6096,     12192,      6096,     24384,     48768,      0.35,      0.32,      0.43,      0.12,      0.43,    2904.0,    4931.9,    3665.1,    3916.7,   15417.7,    2444.1,    3591.2,    2967.7,    3173.9,   12176.9,      83.4,     455.6,     153.9,     148.3,     841.2,     258.7,     509.3,     390.2,     305.1,    1463.3,     117.8,     375.8,     153.4,     289.3,     936.3,    321.10,     60.94,    103.19,     77.76,     81.58,    323.47,     0.457,     0.476,     1.410,     0.009,     2.352
0013_004.9,     0.717,       2.0,       1.4,Principal Arterial,      1032,    1698.3,    2885.2,    2152.9,    2240.9,    8977.3,      50.9,      50.6,      50.7,      50.0,      50.8,      50.5,     0.846,     0.851,     0.849,     0.861,     0.847,     0.852,      6191,     12383,      6191,     24766,     49531,      0.35,      0.29,      0.45,      0.10,      0.45,    1218.5,    2070.0,    1544.6,    1607.8,    6440.9,    1020.8,    1532.1,    1244.6,    1300.3,    5097.8,      24.8,     127.9,      43.2,      37.9,     233.8,     111.9,     221.9,     174.1,     126.3,     634.2,      60.9,     188.1,      82.8,     143.2,     475.0,    126.57,     24.10,     40.82,     30.90,     31.62,    127.44,     0.143,     0.151,     0.549,     0.033,     0.876
0013_005.6,     0.971,       2.0,       1.9,Minor Arterial,       983,    1724.3,    3184.0,    2203.8,    2555.1,    9667.2,      46.0,      44.8,      45.7,      44.9,      46.0,      45.5,     1.265,     1.300,     1.274,     1.294,     1.265,     1.281,      5898,     11796,      5898,     23592,     47184,      0.50,      0.37,      0.50,      0.17,      0.50,    1673.8,    3090.8,    2139.3,    2480.3,    9384.2,    1410.1,    2430.5,    1741.4,    2014.0,    7596.0,      15.8,      97.1,      31.3,      23.6,     167.8,     132.2,     252.5,     205.2,     182.1,     772.0,     115.8,     310.5,     161.3,     260.6,     848.2,    203.79,     37.37,     67.62,     47.60,     53.88,    206.47,     1.017,     0.479,     1.083,     0.018,     2.597
0015_241.6,     0.860,       4.0,       3.4,Freeway,      1944,    5907.2,   12995.6,    8243.7,   10404.1,   37550.6,      76.9,      76.9,      76.9,      76.8,      76.9,      76.9,     0.671,     0.671,     0.671,     0.672,     0.671,     0.671,     23328,     46656,     23328,     93312,    186624,      0.30,      0.40,      0.48,      0.15,      0.48,    5081.9,   11179.8,    7091.9,    8950.4,   32304.0,    4027.2,    8259.2,    5278.4,    6490.9,   24055.7,         0,         0,         0,         0,         0,     396.6,     894.7,     778.6,     663.2,    2733.1,     658.1,    2026.0,    1035.0,    1796.3,    5515.4,    419.96,     66.07,    145.36,     92.32,    116.36,    420.11,         0,     0.028,     0.135,     0.011,     0.174
0015_242.4,     2.383,       4.0,       9.5,Freeway,      1944,    7394.7,   14638.5,    9971.5,   12009.0,   44013.7,      74.0,      74.0,      74.0,      73.5,      74.0,      73.9,     1.932,     1.933,     1.933,     1.945,     1.932,     1.936,     23328,     46656,     23328,     93312,    186624,      0.41,      0.43,      0.59,      0.16,      0.59,   17623.4,   34887.3,   23764.6,   28620.4,  104895.7,   15060.3,   27716.5,   19475.0,   22826.6,   85078.4,      45.3,     251.9,      78.6,      81.0,     456.8,     995.0,    2095.4,    1789.6,    1537.4,    6417.4,    1522.9,    4823.5,    2421.4,    4175.5,   12943.3,   1417.60,    238.23,    471.71,    323.24,    386.78,   1419.96,     0.047,     0.238,     2.133,         0,     2.418
0015_244.8,     2.112,       4.0,       8.4,Freeway,      2137,   11552.4,   21250.8,   14865.7,   18033.3,   65702.2,      72.4,      71.1,      72.2,      69.6,      72.3,      71.4,     1.751,     1.783,     1.755,     1.825,     1.753,     1.776,     25638,     51276,     25638,    102552,    205104,      0.70,      0.47,      0.73,      0.20,      0.73,   24394.0,   44873.1,   31390.4,   38079.1,  138736.6,   21150.6,   36154.3,   26690.0,   31969.7,  115964.6,     172.7,     876.3,     287.2,     261.8,    1598.0,    1488.9,    2911.9,    2124.9,    1903.0,    8428.7,    1581.8,    4930.6,    2288.4,    3944.4,   12745.2,   1917.22,    343.23,    621.55,    451.25,    526.76,   1942.79,     6.089,     1.454,    18.257,     0.576,    26.376
0015_246.9,     1.921,       4.0,       7.7,Freeway,      1944,   11552.4,   21250.8,   14865.7,   18033.3,   65702.2,      74.0,      72.1,      73.6,      64.6,      74.0,      71.2,     1.558,     1.600,     1.565,     1.792,     1.558,     1.622,     23328,     46656,     23328,     93312,    186624,      0.70,      0.57,      0.87,      0.24,      0.87,   22193.9,   40826.1,   28559.3,   34644.7,  126224.0,   19243.1,   32893.6,   24282.8,   29086.5,  105506.0,     157.1,     797.2,     261.3,     238.2,    1453.8,    1354.6,    2649.3,    1933.3,    1731.4,    7668.6,    1439.1,    4485.9,    2082.0,    3588.7,   11595.7,   1705.72,    307.83,    554.44,    442.23,    468.17,   1772.67,     8.143,     2.760,    58.130,     0.002,    69.035
0015_248.8,     2.086,       6.0,      12.5,Freeway,      1944,   12570.9,   22590.4,   16164.5,   18880.4,   70206.2,      74.0,      73.8,      74.0,      73.1,      74.0,      73.7,     1.692,     1.696,     1.692,     1.712,     1.692,     1.697,     34992,     69984,     34992,    139968,    279936,      0.52,      0.40,      0.63,      0.17,      0.63,   26222.5,   47122.8,   33718.6,   39383.9,  146447.8,   22553.1,   37600.4,   28553.8,   33059.0,  121766.3,     237.4,    1151.5,     425.5,     333.7,    2148.1,    1743.6,    3291.0,    2369.9,    2069.5,    9474.0,    1688.3,    5079.9,    2369.4,    3921.6,   13059.2,   1979.56,    355.29,    637.15,    460.98,    532.36,   1985.78,     0.867,     0.186,     5.353,     0.005,     6.411
0015_250.9,     0.793,       6.0,       4.8,Freeway,      1944,   15703.1,   27654.6,   19933.9,   23121.8,   86413.4,      73.9,      72.6,      73.9,      69.5,      73.9,      72.6,     0.643,     0.655,     0.644,     0.686,     0.643,     0.656,     34992,     69984,     34992,    139968,    279936,      0.66,      0.47,      0.76,      0.20,      0.76,   12453.8,   21932.2,   15809.1,   18337.3,   68532.4,   10628.2,   17187.8,   13333.4,   15380.1,   56529.5,     135.4,     684.0,     246.1,     198.5,    1264.0,     917.5,    1784.8,    1218.7,    1095.4,    5016.4,     772.5,    2275.6,    1010.9,    1663.3,    5722.3,    926.78,    171.43,    296.98,    227.31,    247.96,    943.68,     3.131,     0.390,    13.990,         0,    17.511
0015_251.6,     0.734,       6.0,       4.4,Freeway,      1944,   15962.4,   28377.5,   20613.2,   23835.7,   88788.8,      74.0,      72.8,      73.8,      68.7,      73.9,      72.4,     0.595,     0.605,     0.596,     0.643,     0.595,     0.609,     34992,     69984,     34992,    139968,    279936,      0.66,      0.49,      0.80,      0.21,      0.80,   11711.4,   20820.3,   15123.7,   17488.0,   65143.4,    9960.5,   16283.5,   12768.6,   14673.5,   53686.1,     131.8,     664.0,     239.2,     192.2,    1227.2,     885.4,    1722.5,    1167.2,    1057.4,    4832.5,     733.8,    2150.4,     948.8,    1564.9,    5397.9,    880.89,    160.97,    282.01,    220.24,    236.49,    899.71,     2.716,     0.471,    16.283,     0.024,    19.494
0015_252.5,     1.096,       6.0,       6.6,Freeway,      1944,   15962.4,   28377.5,   20613.2,   23835.7,   88788.8,      74.0,      72.8,      73.9,      68.7,      74.0,      72.5,     0.888,     0.904,     0.890,     0.959,     0.888,     0.908,     34992,     69984,     34992,    139968,    279936,      0.66,      0.49,      0.80,      0.21,      0.80,   17489.9,   31092.9,   22585.7,   26116.6,   97285.1,   14875.0,   24317.6,   19068.7,   21913.3,   80174.6,     196.9,     991.6,     357.2,     287.0,    1832.7,    1322.2,    2572.2,    1743.1,    1579.1,    7216.6,    1095.8,    3211.5,    1416.8,    2337.1,    8061.2,   1314.55,    240.35,    420.85,    328.55,    352.89,   1342.64,     4.202,     0.705,    24.148,         0,    29.055
0015_253.6,     2.315,       6.0,      13.9,Freeway,      1944,   16711.2,   28752.2,   21284.3,   24159.8,   90907.5,      74.0,      71.4,      73.9,      66.7,      74.0,      71.7,     1.876,     1.947,     1.879,     2.089,     1.876,     1.942,     34992,     69984,     34992,    139968,    279936,      0.72,      0.49,      0.84,      0.21,      0.84,   38685.5,   66559.7,   49271.9,   55928.6,  210445.7,   32914.3,   51954.9,   41709.9,   47001.9,  173581.0,     457.9,    2225.1,     819.5,     641.2,    4143.7,    2951.8,    5545.9,    3751.3,    3387.0,   15636.0,    2361.4,    6833.7,    2991.2,    4898.4,   17084.7,   2842.48,    541.50,    900.59,    738.57,    755.40,   2936.06,    19.849,     1.585,    75.563,         0,    96.997
0015_255.9,     1.421,       6.0,       8.5,Freeway,      1903,   16711.2,   28752.2,   21284.3,   24159.8,   90907.5,      69.0,      66.2,      68.9,      61.1,      69.0,      66.4,     1.236,     1.292,     1.238,     1.402,     1.236,     1.287,     34254,     68508,     34254,    137016,    274032,      0.74,      0.50,      0.86,      0.22,      0.86,   23752.4,   40866.8,   30252.3,   34339.4,  129210.9,   20209.0,   31899.7,   25609.3,   28858.6,  106576.6,     281.2,    1366.2,     503.2,     393.8,    2544.4,    1812.3,    3405.1,    2303.3,    2079.6,    9600.3,    1450.0,    4195.8,    1836.5,    3007.5,   10489.8,   1872.51,    359.05,    593.48,    495.51,    497.63,   1945.67,    15.508,     1.248,    59.056,         0,    75.812
0015_257.3,     0.361,       8.0,       2.9,Freeway,      1666,   18154.2,   31244.3,   22891.2,   26202.6,   98492.3,      53.6,      50.4,      52.3,      49.1,      53.6,      51.5,     0.403,     0.431,     0.413,     0.441,     0.404,     0.421,     39978,     79956,     39978,    159912,    319824,      0.81,      0.55,      0.93,      0.24,      0.93,    6552.0,   11276.3,    8261.6,    9456.7,   35546.6,    5528.9,    8691.6,    6940.3,    7914.6,   29075.4,      86.8,     419.2,     154.0,     125.2,     785.2,     535.0,    1011.0,     674.3,     617.4,    2837.7,     401.1,    1154.4,     492.9,     799.5,    2847.9,    662.75,    130.02,    215.44,    168.40,    176.59,    690.45,     8.351,     5.195,    14.355,     0.220,    28.121
0015_257.6,     1.173,      11.0,      12.9,Freeway,      1615,   29273.4,   52751.0,   37999.9,   43798.3,  163822.6,      63.3,      59.6,      62.9,      55.7,      63.0,      60.5,     1.108,     1.177,     1.115,     1.270,     1.118,     1.164,     53217,    106433,     53217,    212866,    425732,      0.82,      0.64,      1.07,      0.28,      1.07,   34332.7,   61867.7,   44567.3,   51367.9,  192135.6,   28065.8,   46377.5,   36796.0,   42392.9,  153632.2,     546.0,    2623.3,     891.6,     771.9,    4832.8,    3353.0,    6265.2,    4080.3,    3825.5,   17524.0,    2367.8,    6601.8,    2799.5,    4377.6,   16146.7,   3033.65,    575.87,    983.73,    800.55,    815.88,   3176.03,    33.360,     5.890,   102.662,     6.773,   148.685
0015_258.8,     1.153,      10.0,      11.5,Freeway,      1710,   27675.4,   48643.6,   34772.1,   40205.7,  151296.8,      69.2,      55.7,      68.0,      46.4,      69.2,      59.5,     1.000,     1.252,     1.017,     1.502,     1.000,     1.171,     51306,    102612,     51306,    205224,    410448,      0.93,      0.65,      1.03,      0.27,      1.03,   31913.5,   56092.6,   40096.9,   46362.7,  174465.7,   26311.3,   42198.1,   33079.9,   38266.3,  139855.6,     479.9,    2331.5,     801.3,     681.6,    4294.3,    2987.1,    5592.1,    3660.9,    3423.9,   15664.0,    2135.2,    5970.9,    2554.8,    3991.0,   14651.9,   2522.46,    572.86,    825.42,    864.99,    670.19,   2933.46,   116.182,    13.805,   291.374,         0,   421.361
0015_260.0,     1.827,      10.0,      18.3,Freeway,      1780,   31338.4,   55813.8,   38805.1,   45945.5,  171902.8,      68.2,      44.9,      65.5,      46.3,      68.2,      56.1,     1.605,     2.473,     1.669,     2.375,     1.606,     1.967,     53406,    106812,     53406,    213624,    427248,      1.03,      0.73,      1.01,      0.28,      1.03,   57240.4,  101945.3,   70878.6,   83920.7,  313985.0,   46747.1,   75524.7,   57943.0,   68888.0,  249102.8,     942.8,    4700.8,    1549.6,    1402.8,    8596.0,    5734.4,   10922.1,    6940.9,    6645.3,   30242.7,    3816.2,   10797.9,    4445.1,    6984.6,   26043.8,   4602.28,   1274.05,   1556.31,   1531.75,   1230.87,   5592.98,   453.101,    59.738,   498.032,     1.100,  1011.971
