Purpose,TAZID,All,Walk,Bike,NonM
HBSch,1576.0,240.4,1.78,0.53,178.91
All,1577.0,10341.77,574.13,169.05,806.48
HBW,1577.0,1997.43,77.87,46.16,124.03
HBO,1577.0,4445.94,365.14,94.47,459.61
NHB,1577.0,3573.22,129.29,27.59,156.88
HBC,1577.0,31.0,1.18,0.64,1.82
HBSch,1577.0,294.18,0.64,0.19,64.13
All,1578.0,3487.8,145.73,89.96,273.9
HBW,1578.0,949.95,7.64,34.24,41.88
HBO,1578.0,2091.31,129.86,52.54,182.41
NHB,1578.0,309.39,7.84,3.06,10.9
HBC,1578.0,1.0,0.0,0.0,0.0
HBSch,1578.0,136.15,0.39,0.12,38.72
All,1579.0,2896.15,134.98,36.49,264.76
HBW,1579.0,676.84,4.32,7.62,11.94
HBO,1579.0,1813.94,116.03,26.27,142.3
NHB,1579.0,159.1,4.25,1.07,5.32
HBC,1579.0,62.0,9.44,1.26,10.7
HBSch,1579.0,184.27,0.94,0.28,94.51
All,1580.0,4881.52,296.77,55.94,410.05
HBW,1580.0,367.79,9.57,5.23,14.8
HBO,1580.0,1059.22,112.3,16.38,128.67
NHB,1580.0,3281.22,170.98,33.07,204.04
HBC,1580.0,60.0,3.34,1.1,4.44
HBSch,1580.0,113.29,0.58,0.17,58.09
All,1581.0,7363.48,368.76,106.21,792.28
HBW,1581.0,1670.9,13.25,24.18,37.43
HBO,1581.0,4343.14,293.18,67.14,360.33
NHB,1581.0,809.84,23.95,5.88,29.82
HBC,1581.0,148.0,35.17,8.06,43.23
HBSch,1581.0,391.6,3.21,0.96,321.48
All,1582.0,9301.33,486.17,169.83,747.32
HBW,1582.0,2266.23,26.8,44.03,70.84
HBO,1582.0,5724.39,434.23,118.9,553.12
NHB,1582.0,800.73,22.89,5.87,28.76
HBC,1582.0,43.01,1.34,0.72,2.05
HBSch,1582.0,466.97,0.92,0.31,92.55
All,1583.0,2957.72,100.3,28.77,200.7
HBW,1583.0,619.85,4.32,5.39,9.71
HBO,1583.0,1651.06,79.04,20.02,99.06
NHB,1583.0,503.12,16.13,2.85,18.98
HBC,1583.0,7.0,0.1,0.29,0.39
HBSch,1583.0,176.7,0.72,0.21,72.56
All,1584.0,2175.24,63.5,21.89,121.51
HBW,1584.0,513.73,1.57,4.44,6.01
HBO,1584.0,1386.79,58.58,16.69,75.26
NHB,1584.0,110.99,2.98,0.66,3.64
HBC,1584.0,1.0,0.0,0.0,0.0
HBSch,1584.0,162.73,0.36,0.11,36.59
All,1585.0,7578.65,264.18,78.7,574.39
HBW,1585.0,1740.56,5.28,14.5,19.77
HBO,1585.0,4798.88,243.4,59.49,302.89
NHB,1585.0,480.04,11.61,2.73,14.34
HBC,1585.0,18.0,1.56,1.33,2.89
HBSch,1585.0,541.18,2.34,0.66,234.51
All,1586.0,2843.24,84.49,29.23,162.53
HBW,1586.0,651.4,3.37,5.97,9.35
HBO,1586.0,1665.19,73.04,20.81,93.85
NHB,1586.0,336.31,6.35,1.93,8.28
HBC,1586.0,14.0,1.23,0.38,1.61
HBSch,1586.0,176.34,0.49,0.14,49.44
All,1587.0,4995.73,174.68,54.35,267.2
HBW,1587.0,1147.84,5.93,11.08,17.01
HBO,1587.0,3074.79,159.32,40.52,199.84
NHB,1587.0,423.81,8.48,2.47,10.95
HBC,1587.0,12.0,0.57,0.14,0.72
HBSch,1587.0,337.28,0.39,0.13,38.68
All,1588.0,4095.21,161.69,47.0,265.6
HBW,1588.0,972.65,5.06,10.09,15.16
HBO,1588.0,2454.01,141.99,33.17,175.16
NHB,1588.0,357.76,8.49,2.13,10.62
HBC,1588.0,62.0,5.57,1.43,6.99
HBSch,1588.0,248.79,0.57,0.18,57.67
All,1589.0,9349.54,472.13,116.61,875.95
HBW,1589.0,1501.81,29.61,23.76,53.37
HBO,1589.0,4090.18,304.06,67.91,371.97
NHB,1589.0,3360.46,122.24,21.35,143.59
HBC,1589.0,62.0,13.32,2.74,16.06
HBSch,1589.0,335.09,2.9,0.86,290.97
All,1590.0,3705.61,176.36,58.01,340.79
HBW,1590.0,929.62,7.23,13.63,20.87
HBO,1590.0,2138.77,153.8,40.36,194.16
NHB,1590.0,432.0,11.37,2.95,14.32
HBC,1590.0,48.0,2.88,0.74,3.62
HBSch,1590.0,157.22,1.08,0.32,107.82
All,1591.0,6306.89,229.77,75.54,441.58
HBW,1591.0,1610.06,5.59,16.3,21.89
HBO,1591.0,3814.89,210.13,54.49,264.62
NHB,1591.0,493.61,10.0,3.21,13.21
HBC,1591.0,52.0,2.67,1.12,3.79
HBSch,1591.0,336.33,1.38,0.42,138.07
All,1592.0,3087.31,170.24,51.49,270.7
HBW,1592.0,675.19,9.03,12.68,21.71
HBO,1592.0,1769.6,143.49,35.05,178.54
NHB,1592.0,490.56,17.22,3.6,20.82
HBC,1592.0,1.0,0.0,0.0,0.0
HBSch,1592.0,150.96,0.49,0.16,49.62
All,1593.0,1816.75,60.31,25.71,100.79
HBW,1593.0,466.68,3.27,6.42,9.69
HBO,1593.0,1122.65,54.32,18.24,72.56
NHB,1593.0,124.0,2.46,0.91,3.37
HBC,1593.0,1.0,0.11,0.09,0.2
HBSch,1593.0,102.42,0.15,0.05,14.97
All,1594.0,1314.84,45.85,11.04,90.23
HBW,1594.0,179.67,1.59,1.59,3.17
HBO,1594.0,564.61,28.07,6.58,34.64
NHB,1594.0,500.4,15.86,2.78,18.63
HBC,1594.0,0.0,0.0,0.0,0.0
HBSch,1594.0,70.15,0.34,0.1,33.78
All,1595.0,4070.96,158.85,41.86,271.88
HBW,1595.0,843.13,4.58,7.22,11.79
HBO,1595.0,2436.26,139.01,31.14,170.15
NHB,1595.0,479.53,14.27,2.63,16.9
HBC,1595.0,10.0,0.28,0.68,0.96
HBSch,1595.0,302.04,0.72,0.2,72.09
All,1596.0,3388.9,123.59,36.4,255.02
HBW,1596.0,755.22,2.12,6.76,8.89
HBO,1596.0,2114.46,113.78,27.56,141.34
NHB,1596.0,249.1,6.39,1.39,7.78
HBC,1596.0,27.0,0.33,0.41,0.75
HBSch,1596.0,243.11,0.96,0.27,96.26
All,1597.0,2572.2,84.25,26.57,185.12
HBW,1597.0,622.08,1.46,5.45,6.91
HBO,1597.0,1597.06,77.87,19.77,97.63
NHB,1597.0,198.31,4.18,1.14,5.32
HBC,1597.0,0.0,0.0,0.0,0.0
HBSch,1597.0,154.74,0.75,0.21,75.26
All,1598.0,4379.79,233.79,64.04,473.85
HBW,1598.0,999.44,9.39,14.37,23.76
HBO,1598.0,2671.93,198.95,44.09,243.04
NHB,1598.0,471.73,16.0,3.08,19.09
HBC,1598.0,42.0,7.67,1.96,9.63
HBSch,1598.0,194.68,1.78,0.53,178.34
All,1599.0,4046.01,166.82,40.65,320.1
HBW,1599.0,815.61,8.69,6.93,15.62
HBO,1599.0,2170.21,129.73,28.57,158.3
NHB,1599.0,838.03,27.19,4.5,31.69
HBC,1599.0,4.0,0.07,0.31,0.39
HBSch,1599.0,218.15,1.14,0.33,114.1
All,1600.0,9034.01,343.56,101.57,624.84
HBW,1600.0,1970.29,9.77,18.47,28.23
HBO,1600.0,5407.8,304.95,75.97,380.92
NHB,1600.0,1074.71,26.72,5.88,32.61
HBC,1600.0,22.0,0.3,0.74,1.04
HBSch,1600.0,559.2,1.82,0.52,182.05
All,1601.0,9790.94,354.2,108.06,775.69
HBW,1601.0,2344.08,7.97,21.36,29.33
HBO,1601.0,5994.6,323.44,77.6,401.04
NHB,1601.0,836.88,17.43,4.6,22.04
HBC,1601.0,44.0,2.19,3.58,5.77
HBSch,1601.0,571.38,3.17,0.91,317.5
All,1602.0,5551.69,195.34,60.59,457.07
HBW,1602.0,1365.28,5.41,12.99,18.39
HBO,1602.0,3431.87,179.48,44.58,224.06
NHB,1602.0,432.12,8.42,2.4,10.83
HBC,1602.0,18.01,0.0,0.0,0.0
HBSch,1602.0,304.4,2.03,0.62,203.79
All,1603.0,2528.06,105.36,34.26,195.17
HBW,1603.0,597.39,3.89,6.98,10.87
HBO,1603.0,1544.07,92.54,24.18,116.72
NHB,1603.0,175.09,5.49,1.08,6.57
HBC,1603.0,64.0,2.88,1.85,4.73
HBSch,1603.0,147.51,0.56,0.17,56.28
All,1604.0,8690.14,446.83,89.0,679.87
HBW,1604.0,1069.32,32.71,14.47,47.18
HBO,1604.0,2783.8,201.39,44.41,245.79
NHB,1604.0,4547.36,209.16,27.62,236.78
HBC,1604.0,33.0,2.11,2.07,4.19
HBSch,1604.0,256.66,1.46,0.43,145.93
All,1605.0,7930.39,398.2,99.47,656.48
HBW,1605.0,1513.09,30.8,21.74,52.54
HBO,1605.0,3744.82,275.39,61.35,336.74
NHB,1605.0,2323.23,89.37,14.48,103.85
HBC,1605.0,30.0,1.04,1.43,2.47
HBSch,1605.0,319.25,1.6,0.47,160.88
All,1606.0,4028.92,167.61,47.04,322.19
HBW,1606.0,949.5,4.31,7.85,12.16
HBO,1606.0,2454.41,152.88,33.88,186.76
NHB,1606.0,324.32,8.88,1.78,10.65
HBC,1606.0,40.0,0.46,3.24,3.7
HBSch,1606.0,260.7,1.09,0.3,108.92
All,1607.0,1157.55,38.06,12.67,84.99
HBW,1607.0,270.17,2.29,2.84,5.13
HBO,1607.0,691.48,32.55,8.67,41.21
NHB,1607.0,128.24,2.7,0.75,3.44
HBC,1607.0,6.0,0.18,0.31,0.49
HBSch,1607.0,61.65,0.35,0.1,34.71
All,1608.0,4668.26,213.49,54.81,425.83
HBW,1608.0,1067.2,3.54,8.93,12.47
HBO,1608.0,2971.65,199.29,43.68,242.97
NHB,1608.0,315.89,9.07,1.74,10.8
HBC,1608.0,8.0,0.0,0.0,0.0
HBSch,1608.0,305.53,1.59,0.46,159.58
All,1609.0,6721.2,268.71,69.11,552.94
HBW,1609.0,1500.65,7.79,11.87,19.65
HBO,1609.0,4208.24,246.14,53.84,299.99
NHB,1609.0,507.07,12.6,2.79,15.4
HBC,1609.0,35.0,0.0,0.0,0.0
HBSch,1609.0,470.24,2.17,0.61,217.9
All,1610.0,4274.85,136.36,42.34,310.51
HBW,1610.0,1009.87,1.72,7.72,9.44
HBO,1610.0,2589.23,128.24,32.14,160.38
NHB,1610.0,254.48,4.95,1.43,6.38
HBC,1610.0,152.0,0.13,0.66,0.79
HBSch,1610.0,269.27,1.33,0.39,133.53
All,1611.0,5853.32,215.82,64.67,512.4
HBW,1611.0,1339.37,4.68,11.75,16.44
HBO,1611.0,3712.74,200.76,48.21,248.97
NHB,1611.0,366.34,7.57,2.08,9.64
HBC,1611.0,25.0,0.47,1.94,2.4
HBSch,1611.0,409.87,2.34,0.69,234.95
All,1612.0,2608.2,102.31,27.37,222.04
HBW,1612.0,585.1,7.07,5.5,12.57
HBO,1612.0,1522.68,86.64,19.68,106.32
NHB,1612.0,345.63,7.67,1.92,9.59
HBC,1612.0,1.0,0.0,0.0,0.0
HBSch,1612.0,153.78,0.93,0.27,93.56
All,1613.0,4186.01,171.17,47.95,326.24
HBW,1613.0,1032.37,10.9,10.97,21.87
HBO,1613.0,2383.5,146.67,33.16,179.83
NHB,1613.0,563.68,12.5,3.28,15.78
HBC,1613.0,14.0,0.02,0.23,0.25
HBSch,1613.0,192.46,1.08,0.31,108.51
All,1614.0,3020.35,110.89,34.52,222.92
HBW,1614.0,715.32,8.38,8.1,16.48
HBO,1614.0,1742.93,92.64,23.35,115.98
NHB,1614.0,381.39,8.79,2.28,11.07
HBC,1614.0,8.0,0.29,0.58,0.87
HBSch,1614.0,172.71,0.78,0.22,78.52
All,1615.0,1681.18,50.09,15.81,65.9
HBW,1615.0,8.43,0.2,0.24,0.44
HBO,1615.0,51.25,1.51,0.48,1.99
NHB,1615.0,1619.81,48.38,15.09,63.47
HBC,1615.0,0.0,0.0,0.0,0.0
HBSch,1615.0,1.69,0.0,0.0,0.0
All,1616.0,342.72,10.6,3.19,13.79
HBW,1616.0,2.1,0.01,0.03,0.04
HBO,1616.0,9.02,0.54,0.1,0.64
NHB,1616.0,331.32,10.04,3.06,13.1
HBC,1616.0,0.0,0.0,0.0,0.0
HBSch,1616.0,0.28,0.0,0.0,0.0
All,1617.0,1415.99,48.07,10.97,59.04
HBW,1617.0,10.25,0.19,0.13,0.32
HBO,1617.0,26.83,1.49,0.32,1.82
NHB,1617.0,1377.38,46.39,10.52,56.9
HBC,1617.0,0.0,0.0,0.0,0.0
HBSch,1617.0,1.52,0.0,0.0,0.0
All,1618.0,2296.6,113.44,36.07,159.73
HBW,1618.0,426.65,7.52,6.49,14.02
HBO,1618.0,1065.6,83.36,22.29,105.66
NHB,1618.0,660.28,22.23,5.17,27.4
HBC,1618.0,51.0,0.22,2.08,2.3
HBSch,1618.0,93.07,0.1,0.03,10.35
All,1619.0,8398.53,1288.06,408.99,1754.26
HBW,1619.0,2062.78,41.82,43.09,84.9
HBO,1619.0,5107.14,1217.4,358.13,1575.53
NHB,1619.0,752.14,28.12,6.9,35.02
HBC,1619.0,37.01,0.15,0.71,0.86
HBSch,1619.0,439.47,0.58,0.16,57.95
All,1620.0,3167.15,188.33,47.24,251.41
HBW,1620.0,407.49,9.76,6.69,16.46
HBO,1620.0,1038.55,109.53,26.67,136.2
NHB,1620.0,1612.28,68.78,12.91,81.69
HBC,1620.0,18.0,0.1,0.91,1.01
HBSch,1620.0,90.83,0.16,0.05,16.05
All,1621.0,537.19,21.93,5.08,27.13
HBW,1621.0,2.31,0.03,0.02,0.05
HBO,1621.0,10.9,1.3,0.23,1.53
NHB,1621.0,523.7,20.6,4.84,25.44
HBC,1621.0,0.0,0.0,0.0,0.0
HBSch,1621.0,0.28,0.0,0.0,0.12
All,1622.0,2866.08,163.4,40.65,229.67
HBW,1622.0,522.71,9.92,7.86,17.78
HBO,1622.0,1098.15,103.23,23.16,126.39
NHB,1622.0,1174.86,49.99,9.21,59.2
HBC,1622.0,5.0,0.0,0.34,0.34
HBSch,1622.0,65.36,0.26,0.08,25.96
All,1623.0,3989.71,270.44,87.21,389.41
HBW,1623.0,788.75,15.46,18.07,33.53
HBO,1623.0,1944.79,210.03,57.15,267.19
NHB,1623.0,1111.35,44.63,10.22,54.85
HBC,1623.0,29.0,0.0,1.67,1.67
HBSch,1623.0,115.83,0.32,0.09,32.17
All,1624.0,2008.15,105.43,30.34,139.43
HBW,1624.0,445.75,9.69,7.99,17.67
HBO,1624.0,945.47,77.45,18.03,95.48
NHB,1624.0,546.58,18.25,4.23,22.48
HBC,1624.0,9.0,0.0,0.08,0.08
HBSch,1624.0,61.35,0.04,0.01,3.71
All,1625.0,4486.93,258.11,81.4,395.86
HBW,1625.0,1082.96,21.58,19.94,41.51
HBO,1625.0,2613.9,216.55,56.5,273.04
NHB,1625.0,584.21,19.41,4.65,24.07
HBC,1625.0,26.0,0.0,0.15,0.15
HBSch,1625.0,179.86,0.57,0.16,57.09
All,1626.0,2739.77,145.28,37.23,234.51
HBW,1626.0,663.18,10.67,8.3,18.96
HBO,1626.0,1588.45,122.42,26.11,148.53
NHB,1626.0,345.08,11.58,2.49,14.08
HBC,1626.0,11.0,0.09,0.18,0.26
HBSch,1626.0,132.06,0.53,0.15,52.68
All,1627.0,2559.79,190.16,41.46,267.28
HBW,1627.0,520.8,12.51,6.59,19.09
HBO,1627.0,1325.5,152.76,30.52,183.28
NHB,1627.0,597.12,24.53,4.25,28.78
HBC,1627.0,9.0,0.0,0.0,0.0
HBSch,1627.0,107.36,0.36,0.11,36.13
All,1628.0,2474.61,208.41,44.44,300.49
HBW,1628.0,528.44,12.95,7.63,20.58
HBO,1628.0,1320.34,170.44,32.69,203.13
NHB,1628.0,515.92,24.51,3.81,28.32
HBC,1628.0,3.0,0.03,0.17,0.19
HBSch,1628.0,106.91,0.48,0.14,48.27
All,1629.0,3398.75,267.17,56.93,379.53
HBW,1629.0,591.7,20.43,9.66,30.1
HBO,1629.0,1484.03,191.8,38.04,229.84
NHB,1629.0,1220.81,54.38,8.83,63.21
HBC,1629.0,8.0,0.0,0.23,0.23
HBSch,1629.0,94.21,0.56,0.16,56.15
All,1630.0,6658.64,308.74,100.9,450.23
HBW,1630.0,1740.84,25.56,26.03,51.59
HBO,1630.0,3848.29,263.61,68.64,332.25
NHB,1630.0,704.53,19.16,5.16,24.31
HBC,1630.0,107.0,0.0,0.96,0.96
HBSch,1630.0,257.99,0.41,0.11,41.12
All,1631.0,5175.86,220.47,71.77,448.0
HBW,1631.0,1396.23,15.82,19.8,35.63
HBO,1631.0,3074.82,192.02,47.23,239.25
NHB,1631.0,437.11,10.89,3.02,13.91
HBC,1631.0,35.0,0.17,1.27,1.43
HBSch,1631.0,232.7,1.57,0.45,157.79
All,1632.0,3386.95,226.59,39.74,330.0
HBW,1632.0,564.89,25.73,8.86,34.59
HBO,1632.0,1290.53,135.31,20.46,155.76
NHB,1632.0,1423.68,64.8,9.66,74.46
HBC,1632.0,14.0,0.11,0.58,0.69
HBSch,1632.0,93.85,0.64,0.19,64.5
All,1633.0,461.88,24.75,3.16,27.91
HBW,1633.0,0.0,0.0,0.0,0.0
HBO,1633.0,0.0,0.0,0.0,0.0
NHB,1633.0,461.88,24.75,3.16,27.91
HBC,1633.0,0.0,0.0,0.0,0.0
HBSch,1633.0,0.0,0.0,0.0,0.0
All,1634.0,4112.3,263.52,29.13,292.65
HBW,1634.0,0.0,0.0,0.0,0.0
HBO,1634.0,0.0,0.0,0.0,0.0
NHB,1634.0,4112.3,263.52,29.13,292.65
HBC,1634.0,0.0,0.0,0.0,0.0
HBSch,1634.0,0.0,0.0,0.0,0.0
All,1635.0,2094.94,121.75,16.31,141.17
HBW,1635.0,41.13,1.61,0.63,2.23
HBO,1635.0,129.2,13.73,2.04,15.77
NHB,1635.0,1916.46,106.39,13.54,119.92
HBC,1635.0,1.0,0.0,0.1,0.1
HBSch,1635.0,7.15,0.03,0.01,3.15
All,1636.0,1955.84,88.45,23.96,146.79
HBW,1636.0,458.31,7.33,6.59,13.93
HBO,1636.0,971.95,67.52,14.33,81.86
NHB,1636.0,409.94,13.24,2.93,16.18
HBC,1636.0,54.0,0.0,0.0,0.0
HBSch,1636.0,61.64,0.35,0.1,34.83
All,1637.0,5942.66,270.9,93.35,462.36
HBW,1637.0,1471.78,21.36,21.46,42.83
HBO,1637.0,3559.72,232.93,66.22,299.15
NHB,1637.0,660.33,15.62,4.64,20.26
HBC,1637.0,35.0,0.0,0.72,0.72
HBSch,1637.0,215.82,0.99,0.3,99.4
All,1638.0,2510.37,89.95,33.08,168.2
HBW,1638.0,604.25,2.53,7.62,10.14
HBO,1638.0,1493.09,82.71,24.1,106.81
NHB,1638.0,195.52,4.26,1.23,5.49
HBC,1638.0,80.0,0.0,0.0,0.0
HBSch,1638.0,137.5,0.46,0.13,45.76
All,1639.0,3613.09,130.86,45.2,286.45
HBW,1639.0,986.32,4.91,11.03,15.93
HBO,1639.0,2166.06,118.48,31.17,149.65
NHB,1639.0,285.76,5.73,1.86,7.6
HBC,1639.0,20.0,0.62,0.81,1.43
HBSch,1639.0,154.95,1.12,0.33,111.84
All,1640.0,5802.33,394.06,74.69,647.16
HBW,1640.0,1057.75,41.7,17.94,59.64
HBO,1640.0,2810.98,277.35,44.73,322.08
NHB,1640.0,1677.44,73.14,11.29,84.44
HBC,1640.0,16.0,0.05,0.2,0.25
HBSch,1640.0,240.16,1.8,0.53,180.75
All,1641.0,600.8,39.88,4.09,43.97
HBW,1641.0,0.0,0.0,0.0,0.0
HBO,1641.0,0.0,0.0,0.0,0.0
NHB,1641.0,600.8,39.88,4.09,43.97
HBC,1641.0,0.0,0.0,0.0,0.0
HBSch,1641.0,0.0,0.0,0.0,0.0
All,1642.0,101.81,7.38,0.78,8.51
HBW,1642.0,3.95,0.17,0.05,0.22
HBO,1642.0,6.99,1.13,0.1,1.23
NHB,1642.0,90.3,6.08,0.63,6.71
HBC,1642.0,0.0,0.0,0.0,0.0
HBSch,1642.0,0.57,0.0,0.0,0.35
All,1643.0,82775.92,9979.38,975.44,12472.25
HBW,1643.0,14556.56,1260.57,243.31,1503.88
HBO,1643.0,33722.99,5469.12,505.36,5974.48
NHB,1643.0,31759.46,3234.35,221.95,3456.3
HBC,1643.0,61.0,0.0,0.11,0.11
HBSch,1643.0,2675.9,15.33,4.72,1537.48
All,1644.0,5206.14,489.89,89.56,694.72
HBW,1644.0,1100.49,47.11,21.79,68.9
HBO,1644.0,2751.98,372.92,56.95,429.86
NHB,1644.0,1141.32,68.7,8.07,76.77
HBC,1644.0,29.0,0.0,2.4,2.4
HBSch,1644.0,183.35,1.16,0.35,116.79
All,1645.0,7362.98,470.33,122.09,757.77
HBW,1645.0,1743.85,44.28,31.4,75.68
HBO,1645.0,3849.03,366.61,69.85,436.46
NHB,1645.0,1392.21,57.77,9.84,67.61
HBC,1645.0,137.0,0.0,10.5,10.5
HBSch,1645.0,240.89,1.67,0.5,167.52
All,1646.0,4194.67,209.42,68.33,381.01
HBW,1646.0,886.82,22.09,14.43,36.51
HBO,1646.0,2204.3,163.48,43.9,207.38
NHB,1646.0,917.88,22.81,6.3,29.1
HBC,1646.0,49.0,0.0,3.4,3.4
HBSch,1646.0,136.68,1.04,0.31,104.62
All,1647.0,3730.37,199.72,58.97,363.91
HBW,1647.0,885.25,13.76,12.79,26.55
HBO,1647.0,2053.12,170.89,39.32,210.21
NHB,1647.0,574.49,14.01,3.69,17.69
HBC,1647.0,93.0,0.0,2.85,2.85
HBSch,1647.0,124.51,1.06,0.32,106.6
All,1648.0,5092.55,189.15,61.24,470.66
HBW,1648.0,1287.01,7.23,13.73,20.96
HBO,1648.0,3051.59,170.78,40.55,211.33
NHB,1648.0,383.39,8.02,2.52,10.54
HBC,1648.0,124.0,0.9,3.79,4.68
HBSch,1648.0,246.56,2.22,0.66,223.15
All,1649.0,3004.3,253.53,34.93,335.08
HBW,1649.0,454.61,21.57,7.7,29.27
HBO,1649.0,1062.07,132.76,17.2,149.96
NHB,1649.0,1404.71,98.73,9.79,108.52
HBC,1649.0,5.0,0.0,0.1,0.1
HBSch,1649.0,77.91,0.47,0.14,47.23
All,1650.0,2943.49,185.76,39.45,305.63
HBW,1650.0,709.22,15.25,10.56,25.81
HBO,1650.0,1722.86,152.39,26.16,178.55
NHB,1650.0,349.06,17.3,2.5,19.8
HBC,1650.0,22.0,0.0,0.0,0.0
HBSch,1650.0,140.35,0.81,0.23,81.46
All,1651.0,4413.98,258.82,60.29,389.46
HBW,1651.0,749.17,21.53,13.68,35.21
HBO,1651.0,1724.33,160.51,33.04,193.54
NHB,1651.0,1820.1,76.07,12.83,88.9
HBC,1651.0,9.0,0.0,0.53,0.53
HBSch,1651.0,111.38,0.71,0.21,71.27
All,1652.0,4601.43,191.74,68.45,349.09
HBW,1652.0,1289.59,17.22,19.12,36.33
HBO,1652.0,2636.07,162.29,44.28,206.56
NHB,1652.0,477.99,11.33,3.3,14.63
HBC,1652.0,22.0,0.0,1.49,1.49
HBSch,1652.0,175.78,0.9,0.27,90.07
All,1653.0,5055.34,272.97,77.97,458.97
HBW,1653.0,1220.82,22.04,20.23,42.27
HBO,1653.0,2811.46,229.77,51.95,281.72
NHB,1653.0,864.4,20.07,5.4,25.47
HBC,1653.0,38.0,0.0,0.07,0.07
HBSch,1653.0,120.66,1.09,0.33,109.45
All,1654.0,4408.2,155.29,51.23,290.92
HBW,1654.0,1116.49,4.14,12.01,16.15
HBO,1654.0,2676.54,144.58,36.21,180.79
NHB,1654.0,307.68,5.72,1.86,7.58
HBC,1654.0,43.0,0.0,0.92,0.92
HBSch,1654.0,264.48,0.85,0.23,85.48
All,1655.0,0.0,0.0,0.0,0.0
HBW,1655.0,0.0,0.0,0.0,0.0
HBO,1655.0,0.0,0.0,0.0,0.0
NHB,1655.0,0.0,0.0,0.0,0.0
HBC,1655.0,0.0,0.0,0.0,0.0
HBSch,1655.0,0.0,0.0,0.0,0.0
All,1656.0,2223.88,105.07,28.4,226.63
HBW,1656.0,502.8,5.06,6.73,11.78
HBO,1656.0,1394.66,93.92,20.17,114.09
NHB,1656.0,150.55,5.13,1.02,6.15
HBC,1656.0,47.0,0.02,0.2,0.22
HBSch,1656.0,128.87,0.94,0.28,94.38
All,1657.0,250.97,11.05,2.13,15.17
HBW,1657.0,19.15,0.37,0.24,0.61
HBO,1657.0,44.91,3.32,0.61,3.94
NHB,1657.0,183.85,7.34,1.27,8.61
HBC,1657.0,0.0,0.0,0.0,0.0
HBSch,1657.0,3.07,0.02,0.01,2.02
All,1658.0,389.2,17.91,2.71,20.87
HBW,1658.0,2.42,0.07,0.03,0.1
HBO,1658.0,7.66,0.57,0.09,0.66
NHB,1658.0,378.75,17.25,2.59,19.84
HBC,1658.0,0.0,0.0,0.0,0.0
HBSch,1658.0,0.37,0.0,0.0,0.26
All,1659.0,6051.1,424.35,83.07,632.58
HBW,1659.0,1060.56,38.54,20.07,58.61
HBO,1659.0,2608.17,263.54,47.59,311.13
NHB,1659.0,2143.96,121.01,14.56,135.56
HBC,1659.0,28.0,0.0,0.49,0.49
HBSch,1659.0,210.42,1.26,0.37,126.79
All,1660.0,11191.57,770.13,81.57,855.25
HBW,1660.0,60.68,3.38,1.02,4.41
HBO,1660.0,196.16,12.24,1.85,14.09
NHB,1660.0,10925.43,754.47,78.69,833.17
HBC,1660.0,1.0,0.0,0.0,0.0
HBSch,1660.0,8.3,0.04,0.01,3.59
All,1661.0,7330.89,442.5,107.76,764.04
HBW,1661.0,1539.31,56.91,26.01,82.91
HBO,1661.0,4010.21,326.75,70.68,397.43
NHB,1661.0,1390.39,56.68,9.34,66.02
HBC,1661.0,56.01,0.0,1.11,1.11
HBSch,1661.0,334.98,2.16,0.62,216.56
All,1662.0,2156.32,131.7,27.62,220.11
HBW,1662.0,534.32,11.49,7.24,18.73
HBO,1662.0,1248.01,105.44,18.26,123.7
NHB,1662.0,272.23,14.15,1.94,16.09
HBC,1662.0,1.0,0.0,0.0,0.0
HBSch,1662.0,100.76,0.61,0.18,61.59
All,1663.0,4112.26,193.37,49.41,335.56
HBW,1663.0,755.02,21.56,11.49,33.04
HBO,1663.0,1788.66,120.76,27.68,148.44
NHB,1663.0,1405.63,50.11,9.59,59.69
HBC,1663.0,14.0,0.0,0.38,0.38
HBSch,1663.0,148.94,0.94,0.28,94.0
All,1664.0,4713.44,227.39,71.58,400.55
HBW,1664.0,1077.45,25.02,17.53,42.54
HBO,1664.0,2547.2,173.8,45.71,219.51
NHB,1664.0,898.46,27.54,5.9,33.44
HBC,1664.0,38.0,0.0,2.14,2.14
HBSch,1664.0,152.33,1.03,0.31,102.92
All,1665.0,5453.65,239.97,69.64,421.41
HBW,1665.0,1448.59,15.38,18.08,33.46
HBO,1665.0,2987.75,204.13,46.45,250.58
NHB,1665.0,781.21,19.33,4.77,24.11
HBC,1665.0,76.0,0.0,0.0,0.0
HBSch,1665.0,160.1,1.13,0.33,113.26
All,1666.0,2363.32,88.52,31.91,127.24
HBW,1666.0,560.23,5.05,7.53,12.58
HBO,1666.0,1518.44,80.09,23.44,103.53
NHB,1666.0,140.74,3.31,0.92,4.22
HBC,1666.0,1.0,0.0,0.0,0.0
HBSch,1666.0,142.91,0.07,0.02,6.9
All,1667.0,2171.48,88.7,27.99,171.33
HBW,1667.0,508.2,4.2,6.11,10.32
HBO,1667.0,1375.47,79.97,20.73,100.69
NHB,1667.0,152.19,3.97,0.99,4.97
HBC,1667.0,1.0,0.0,0.0,0.0
HBSch,1667.0,134.62,0.55,0.16,55.35
All,1668.0,358.19,12.26,2.43,14.85
HBW,1668.0,3.22,0.07,0.04,0.11
HBO,1668.0,6.71,0.64,0.1,0.74
NHB,1668.0,347.95,11.55,2.29,13.83
HBC,1668.0,0.0,0.0,0.0,0.0
HBSch,1668.0,0.31,0.0,0.0,0.16
