SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
MAG_6629,     0.275,       2.0,       0.6,Local,       453,       9.5,      20.7,      16.3,      22.3,      68.8,      30.0,      28.9,      30.0,      30.0,      30.0,      30.0,     0.550,     0.565,     0.576,     0.550,     0.562,     0.563,      2718,      5436,      2718,     10872,     21744,      0.01,      0.01,      0.01,      0.00,      0.01,       2.6,       5.7,       4.5,       6.1,      18.9,       2.3,       4.9,       4.2,       5.6,      17.0,         0,         0,         0,         0,         0,         0,       0.8,       0.3,       0.6,       1.7,       0.3,         0,         0,         0,       0.3,      0.63,      0.09,      0.19,      0.15,      0.20,      0.63,     0.002,     0.009,         0,     0.004,     0.015
MAG_6631,     0.313,       2.0,       0.6,Local,       453,       5.5,      12.4,      10.4,      12.4,      40.7,      29.9,      28.3,      29.9,      29.1,      29.9,      29.5,     0.626,     0.667,     0.638,     0.638,     0.626,     0.632,      2718,      5436,      2718,     10872,     21744,      0.00,      0.00,      0.00,      0.00,      0.00,       1.7,       3.9,       3.2,       3.9,      12.7,       1.4,       2.9,       2.9,       3.7,      10.9,         0,         0,         0,         0,         0,         0,       0.9,       0.3,       0.2,       1.4,       0.3,         0,         0,         0,       0.3,      0.42,      0.06,      0.13,      0.11,      0.13,      0.43,     0.004,     0.002,     0.002,         0,     0.008
MAG_6641,     0.314,       2.0,       0.6,Collector,       733,    1331.4,    2949.4,    2048.9,    2469.0,    8798.7,      32.0,      31.1,      31.1,      29.6,      31.9,      30.9,     0.588,     0.606,     0.606,     0.637,     0.590,     0.609,      4398,      8796,      4398,     17592,     35184,      0.41,      0.37,      0.57,      0.16,      0.57,     417.7,     925.3,     642.8,     774.6,    2760.4,     342.3,     737.7,     552.3,     685.5,    2317.8,       9.9,      55.7,      20.3,      15.1,     101.0,      50.2,      91.6,      54.3,      51.5,     247.6,      15.4,      40.3,      15.9,      22.5,      94.1,     86.27,     13.44,     29.77,     21.75,     24.25,     89.21,     0.395,     0.858,     1.677,     0.053,     2.983
MAG_6642,     0.138,       2.0,       0.3,Collector,       733,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4398,      8796,      4398,     17592,     35184,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
MAG_6644,     0.245,       2.0,       0.5,Collector,       541,         0,         0,     289.3,         0,     289.3,      30.0,         0,         0,      29.9,         0,      29.9,     0.489,     0.489,     0.489,     0.490,     0.489,     0.490,      3246,      6492,      3246,     12984,     25968,         0,         0,      0.18,         0,      0.18,         0,         0,      70.8,         0,      70.8,         0,         0,      70.3,         0,      70.3,         0,         0,       0.1,         0,       0.1,         0,         0,       0.3,         0,       0.3,         0,         0,         0,         0,         0,      2.36,         0,         0,      2.37,         0,      2.37,         0,         0,     0.006,         0,     0.006
MAG_6645,     0.468,       2.0,       0.9,Collector,       541,         0,         0,     289.3,         0,     289.3,      30.0,         0,         0,      29.9,         0,      29.9,     0.936,     0.936,     0.936,     0.939,     0.936,     0.939,      3246,      6492,      3246,     12984,     25968,         0,         0,      0.18,         0,      0.18,         0,         0,     135.5,         0,     135.5,         0,         0,     134.7,         0,     134.7,         0,         0,       0.2,         0,       0.2,         0,         0,       0.6,         0,       0.6,         0,         0,         0,         0,         0,      4.51,         0,         0,      4.53,         0,      4.53,         0,         0,     0.014,         0,     0.014
MAG_6646,     0.346,       2.0,       0.7,Collector,       770,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4620,      9240,      4620,     18480,     36960,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
MAG_6647,     0.371,       2.0,       0.7,Collector,       541,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      3246,      6492,      3246,     12984,     25968,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
MAG_6648,     0.151,       2.0,       0.3,Collector,       541,         0,         0,     289.3,         0,     289.3,      30.0,         0,         0,      29.9,         0,      29.9,     0.301,     0.301,     0.301,     0.303,     0.301,     0.303,      3246,      6492,      3246,     12984,     25968,         0,         0,      0.18,         0,      0.18,         0,         0,      43.6,         0,      43.6,         0,         0,      43.4,         0,      43.4,         0,         0,       0.1,         0,       0.1,         0,         0,       0.2,         0,       0.2,         0,         0,         0,         0,         0,      1.45,         0,         0,      1.46,         0,      1.46,         0,         0,     0.007,         0,     0.007
MAG_6649,     0.378,       2.0,       0.8,Collector,       541,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      3246,      6492,      3246,     12984,     25968,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
MAG_6650,     0.591,       2.0,       1.2,Collector,       770,         0,         0,     289.3,         0,     289.3,      36.0,         0,         0,      36.0,         0,      36.0,     0.984,     0.984,     0.984,     0.985,     0.984,     0.985,      4620,      9240,      4620,     18480,     36960,         0,         0,      0.13,         0,      0.13,         0,         0,     170.9,         0,     170.9,         0,         0,     169.9,         0,     169.9,         0,         0,       0.3,         0,       0.3,         0,         0,       0.7,         0,       0.7,         0,         0,         0,         0,         0,      4.75,         0,         0,      4.75,         0,      4.75,         0,         0,     0.002,         0,     0.002
MAG_6652,     0.507,       2.0,       1.0,Collector,       770,     506.5,    1022.5,     722.1,     886.0,    3137.1,      36.0,      35.9,      35.9,      35.9,      36.0,      35.9,     0.846,     0.847,     0.846,     0.849,     0.846,     0.847,      4620,      9240,      4620,     18480,     36960,      0.15,      0.12,      0.19,      0.06,      0.19,     256.9,     518.5,     366.2,     449.4,    1591.0,     225.2,     435.7,     324.4,     413.8,    1399.1,       4.5,      28.9,      10.2,       6.6,      50.2,      20.5,      41.3,      27.1,      20.8,     109.7,       6.6,      12.7,       4.5,       8.1,      31.9,     44.22,      7.15,     14.43,     10.21,     12.49,     44.28,     0.013,     0.012,     0.035,         0,     0.060
MAG_6653,     1.752,       2.0,       3.5,Collector,       770,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      4620,      9240,      4620,     18480,     36960,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
MAG_6654,     0.508,       2.0,       1.0,Collector,       733,     859.7,     717.6,     899.8,     780.5,    3257.6,      32.0,      31.2,      32.0,      31.4,      32.0,      31.6,     0.953,     0.977,     0.953,     0.973,     0.953,     0.965,      4398,      8796,      4398,     17592,     35184,      0.35,      0.09,      0.33,      0.05,      0.35,     436.8,     364.6,     457.2,     396.6,    1655.2,     378.6,     309.9,     411.8,     346.4,    1446.7,       7.0,      21.0,      12.1,      12.9,      53.0,      44.9,      25.7,      28.8,      25.9,     125.3,       6.2,       7.9,       4.5,      11.4,      30.0,     51.72,     14.01,     11.40,     14.58,     12.39,     52.38,     0.356,     0.006,     0.302,     0.004,     0.668
MAG_6657,     0.400,       2.0,       0.8,Minor Arterial,       894,    3474.8,    4991.1,    4905.0,    4498.8,   17869.7,      36.0,      19.4,      34.6,      14.4,      35.9,      22.6,     0.668,     1.255,     0.693,     1.674,     0.669,     1.073,      5364,     10728,      5364,     21456,     42912,      1.14,      0.51,      1.36,      0.25,      1.36,    1391.0,    1998.1,    1963.7,    1801.0,    7153.8,    1214.9,    1709.9,    1828.5,    1666.3,    6419.6,      19.5,      85.4,      31.0,      24.2,     160.1,     108.0,     117.8,      83.6,      82.0,     391.4,      48.8,      85.0,      20.4,      28.6,     182.8,    198.87,     71.69,     57.67,    136.72,     50.16,    316.24,    34.014,     2.109,    82.294,     0.083,   118.500
MAG_6658,     0.980,       2.0,       2.0,Minor Arterial,       894,    1432.7,    1071.9,    1472.1,     581.4,    4558.1,      36.0,      35.0,      36.0,      35.1,      36.0,      35.4,     1.635,     1.681,     1.635,     1.674,     1.635,     1.662,      5364,     10728,      5364,     21456,     42912,      0.46,      0.12,      0.45,      0.03,      0.46,    1404.1,    1050.5,    1442.7,     569.8,    4467.1,    1272.4,     882.6,    1163.6,     524.2,    3842.8,      22.0,      58.5,      40.9,       8.5,     129.9,      92.7,      78.1,     188.7,      27.2,     386.7,      17.1,      31.3,      49.5,      10.0,     107.9,    124.18,     40.14,     29.20,     41.11,     15.84,    126.29,     1.113,     0.004,     0.971,         0,     2.088
MAG_6659,     0.539,       2.0,       1.1,Collector,       696,     269.0,     469.5,     345.0,     316.7,    1400.2,      28.0,      27.9,      27.9,      27.8,      28.0,      27.9,     1.154,     1.156,     1.157,     1.161,     1.154,     1.157,      4176,      8352,      4176,     16704,     33408,      0.07,      0.06,      0.10,      0.02,      0.10,     144.9,     252.9,     185.9,     170.6,     754.3,     132.2,     211.8,     164.3,     153.2,     661.5,       2.2,      12.4,       4.7,       2.5,      21.8,       7.8,      21.0,      12.2,      10.7,      51.7,       2.8,       7.6,       4.6,       4.2,      19.2,     26.94,      5.19,      9.05,      6.68,      6.09,     27.01,     0.009,     0.017,     0.036,         0,     0.062
MAG_6661,     0.500,       2.0,       1.0,Collector,       515,      72.1,     134.8,      98.7,      88.6,     394.2,      24.0,      24.0,      24.0,      24.0,      24.0,      24.0,     1.249,     1.249,     1.249,     1.251,     1.249,     1.249,      3090,      6180,      3090,     12360,     24720,      0.03,      0.02,      0.04,      0.01,      0.04,      36.0,      67.3,      49.3,      44.2,     196.8,      33.9,      56.4,      43.8,      40.0,     174.1,       0.2,       3.2,       0.7,       0.4,       4.5,       1.3,       6.4,       3.3,       2.6,      13.6,       0.5,       1.3,       1.3,       1.0,       4.1,      8.21,      1.50,      2.81,      2.05,      1.84,      8.20,         0,         0,     0.003,         0,     0.003
MAG_6672,     0.389,       2.0,       0.8,Collector,       515,     303.2,     720.4,     601.7,     662.5,    2287.8,      24.0,      23.9,      23.9,      23.5,      24.0,      23.8,     0.973,     0.975,     0.978,     0.996,     0.974,     0.981,      3090,      6180,      3090,     12360,     24720,      0.19,      0.21,      0.36,      0.09,      0.36,     118.0,     280.5,     234.3,     257.9,     890.7,      88.9,     230.5,     209.2,     241.8,     770.4,       3.6,      21.0,       5.1,       3.1,      32.8,      18.6,      23.0,      16.8,      10.9,      69.3,       7.0,       5.9,       3.0,       2.1,      18.0,     37.11,      4.93,     11.74,      9.99,     10.75,     37.41,     0.011,     0.053,     0.225,     0.005,     0.294
MAG_6673,     0.641,       2.0,       1.3,Collector,       641,     312.8,     488.3,     365.7,     414.3,    1581.1,      25.5,      25.5,      25.2,      24.4,      25.2,      25.1,     1.509,     1.509,     1.524,     1.580,     1.528,     1.536,      3849,      7697,      3849,     15394,     30788,      0.17,      0.11,      0.17,      0.05,      0.17,     200.5,     313.0,     234.4,     265.6,    1013.5,     141.6,     257.3,     207.1,     244.8,     850.8,       6.6,      23.1,       6.2,       4.5,      40.4,      32.8,      24.7,      17.1,      12.5,      87.1,      19.4,       7.9,       4.0,       3.7,      35.0,     39.76,      7.85,     12.40,      9.62,     10.56,     40.43,         0,     0.117,     0.434,     0.132,     0.683
MAG_6676,     0.748,       2.0,       1.5,Collector,       775,     703.2,    1885.5,    1691.7,    1496.2,    5776.6,      32.4,      32.0,      32.0,      30.7,      32.4,      31.7,     1.385,     1.404,     1.403,     1.464,     1.387,     1.417,      4651,      9303,      4651,     18606,     37211,      0.20,      0.25,      0.50,      0.10,      0.50,     526.1,    1410.7,    1265.7,    1119.4,    4321.9,     422.5,    1119.2,    1103.1,     997.3,    3642.1,      18.1,     107.5,      46.9,      28.0,     200.5,      72.7,     136.1,      90.9,      67.3,     367.0,      12.9,      47.9,      24.9,      26.8,     112.5,    133.34,     16.45,     44.06,     41.26,     34.58,    136.35,     0.218,     0.555,     2.225,     0.045,     3.043
MAG_6677,     0.546,       2.0,       1.1,Collector,       733,     583.9,    1337.6,     860.1,     969.6,    3751.2,      32.0,      32.0,      31.9,      31.7,      32.0,      31.9,     1.024,     1.026,     1.027,     1.032,     1.024,     1.027,      4398,      8796,      4398,     17592,     35184,      0.15,      0.19,      0.26,      0.08,      0.26,     318.9,     730.5,     469.7,     529.5,    2048.6,     263.8,     592.0,     405.4,     470.4,    1731.6,       9.0,      49.9,      12.9,      11.7,      83.5,      34.4,      61.1,      41.4,      32.8,     169.7,      11.5,      27.5,      10.1,      14.4,      63.5,     64.01,      9.98,     22.91,     14.80,     16.55,     64.24,     0.018,     0.077,     0.120,     0.010,     0.225
MAG_6678,     0.596,       2.0,       1.2,Collector,       733,     560.6,    1191.1,     939.4,     920.8,    3611.9,      32.0,      31.9,      31.9,      31.7,      32.0,      31.9,     1.119,     1.121,     1.121,     1.129,     1.119,     1.123,      4398,      8796,      4398,     17592,     35184,      0.14,      0.17,      0.28,      0.06,      0.28,     334.3,     710.3,     560.2,     549.1,    2153.9,     281.0,     568.5,     482.2,     490.4,    1822.1,       7.7,      46.8,      19.4,      15.0,      88.9,      37.5,      69.3,      46.8,      33.0,     186.6,       8.1,      25.8,      11.9,      10.6,      56.4,     67.34,     10.48,     22.26,     17.69,     17.17,     67.60,     0.018,     0.052,     0.171,     0.009,     0.250
MAG_6679,     0.367,       2.0,       0.7,Collector,       733,     743.3,    1551.0,    1279.0,    1122.3,    4695.6,      32.0,      31.8,      31.8,      31.1,      32.0,      31.7,     0.689,     0.692,     0.693,     0.709,     0.689,     0.696,      4398,      8796,      4398,     17592,     35184,      0.21,      0.23,      0.41,      0.09,      0.41,     272.9,     569.5,     469.6,     412.1,    1724.1,     231.2,     464.0,     404.7,     372.3,    1472.2,       3.1,      29.8,      13.7,       7.4,      54.0,      30.2,      55.0,      41.0,      24.1,     150.3,       8.4,      20.6,      10.3,       8.5,      47.8,     53.92,      8.57,     17.90,     15.11,     12.89,     54.47,     0.034,     0.095,     0.434,         0,     0.563
MAG_6680,     0.560,       4.0,       2.2,Minor Arterial,       858,    1436.9,    3004.8,    2026.4,    2470.7,    8938.8,      36.0,      36.0,      36.0,      35.9,      36.0,      36.0,     0.934,     0.934,     0.934,     0.936,     0.934,     0.934,     10296,     20592,     10296,     41184,     82368,      0.18,      0.16,      0.23,      0.07,      0.23,     804.8,    1682.8,    1134.9,    1383.8,    5006.3,     680.6,    1350.3,     982.8,    1231.2,    4244.9,      22.0,     115.2,      37.0,      30.9,     205.1,      79.3,     151.4,      87.9,      88.1,     406.7,      22.9,      66.0,      27.2,      33.7,     149.8,    139.08,     22.37,     46.78,     31.60,     38.44,    139.19,     0.015,     0.033,     0.077,     0.007,     0.132
MAG_6681,     1.635,       2.0,       3.3,Collector,       762,     137.4,     337.6,     219.5,     288.8,     983.3,      35.0,      35.0,      35.0,      35.0,      35.0,      35.0,     2.799,     2.799,     2.801,     2.802,     2.800,     2.800,      4573,      9146,      4573,     18293,     36586,      0.04,      0.04,      0.06,      0.02,      0.06,     224.7,     552.0,     359.0,     472.2,    1607.9,     193.1,     450.8,     314.4,     435.6,    1393.9,       4.3,      37.6,      10.2,       7.6,      59.7,      24.7,      47.4,      31.0,      25.8,     128.9,       2.6,      16.1,       3.3,       3.3,      25.3,     45.88,      6.42,     15.76,     10.25,     13.47,     45.90,         0,     0.008,     0.009,         0,     0.017
MAG_6682,     0.343,       2.0,       0.7,Collector,       696,     207.0,     391.6,     279.8,     313.8,    1192.2,      28.0,      28.0,      28.0,      28.0,      28.0,      28.0,     0.736,     0.736,     0.737,     0.736,     0.737,     0.736,      4176,      8352,      4176,     16704,     33408,      0.09,      0.05,      0.08,      0.02,      0.09,      71.1,     134.5,      96.0,     107.7,     409.3,      57.4,     118.0,      88.8,      96.4,     360.6,       2.6,       6.1,       1.8,       1.7,      12.2,       8.4,       7.4,       5.2,       6.6,      27.6,       2.7,       3.0,       0.3,       3.0,       9.0,     14.62,      2.54,      4.80,      3.43,      3.85,     14.62,         0,     0.007,         0,     0.008,     0.015
MAG_6684,     0.480,       2.0,       1.0,Collector,       515,     381.8,     781.2,     538.4,     660.8,    2362.2,      24.0,      23.9,      24.0,      23.9,      24.0,      24.0,     1.200,     1.202,     1.202,     1.205,     1.200,     1.202,      3090,      6180,      3090,     12360,     24720,      0.16,      0.14,      0.20,      0.06,      0.20,     183.2,     375.0,     258.4,     317.2,    1133.8,     154.3,     303.9,     225.8,     285.5,     969.5,       6.3,      26.0,       6.2,       8.1,      46.6,      18.3,      33.1,      20.6,      15.4,      87.4,       4.4,      12.0,       5.7,       8.2,      30.3,     47.24,      7.65,     15.65,     10.81,     13.22,     47.33,     0.015,     0.022,     0.049,     0.006,     0.092
MAG_6690,     0.324,       2.0,       0.6,Collector,       489,     909.3,    1769.7,    1359.9,    1418.0,    5456.9,      23.0,      21.8,      22.5,      21.1,      23.0,      22.1,     0.845,     0.894,     0.862,     0.922,     0.846,     0.878,      2934,      5868,      2934,     11736,     23472,      0.49,      0.33,      0.59,      0.14,      0.59,     294.5,     573.1,     440.4,     459.3,    1767.3,     252.8,     496.9,     399.0,     426.6,    1575.3,       6.2,      28.4,      10.5,      10.5,      55.6,      27.3,      32.9,      26.1,      16.7,     103.0,       8.2,      15.0,       4.9,       5.5,      33.6,     76.86,     13.52,     25.44,     20.91,     20.00,     79.87,     0.741,     0.508,     1.755,     0.029,     3.033
MAG_6691,     0.367,       2.0,       0.7,Collector,       489,     289.7,     866.3,     574.0,     585.4,    2315.4,      23.0,      23.0,      22.9,      22.6,      23.0,      22.9,     0.956,     0.958,     0.963,     0.971,     0.956,     0.962,      2934,      5868,      2934,     11736,     23472,      0.11,      0.16,      0.21,      0.05,      0.21,     106.2,     317.6,     210.4,     214.6,     848.8,      86.6,     273.2,     184.5,     190.3,     734.6,       3.3,      15.2,       6.0,       4.9,      29.4,      12.4,      19.3,      14.8,      12.5,      59.0,       3.9,       9.8,       5.1,       6.9,      25.7,     36.88,      4.62,     13.89,      9.29,      9.32,     37.12,     0.009,     0.101,     0.148,     0.002,     0.260
MAG_6693,     0.842,       2.0,       1.7,Collector,       760,    2603.9,    4093.4,    3536.0,    5322.8,   15556.1,      34.9,      29.3,      25.6,      12.9,      31.3,      22.5,     1.447,     1.748,     1.976,     3.937,     1.613,     2.296,      4561,      9123,      4561,     18246,     36491,      0.72,      0.87,      1.45,      0.58,      1.45,    2192.5,    3446.6,    2977.3,    4481.8,   13098.2,    1621.4,    3065.5,    2873.2,    4173.1,   11733.2,      19.0,     113.2,      36.1,      46.7,     215.0,     375.7,     178.1,      57.3,     185.2,     796.3,     176.3,      89.9,      10.7,      76.8,     353.7,    374.91,     74.82,    134.52,    230.16,    143.12,    582.62,    13.056,    36.105,   146.757,    14.780,   210.698
MAG_6695,     0.125,       2.0,       0.2,Collector,       733,     161.1,     351.9,     211.0,     320.2,    1044.2,      32.0,      31.9,      32.0,      32.0,      31.9,      32.0,     0.234,     0.234,     0.234,     0.234,     0.234,     0.234,      4398,      8796,      4398,     17592,     35184,      0.05,      0.04,      0.06,      0.02,      0.06,      20.1,      43.9,      26.3,      39.9,     130.2,      16.4,      36.2,      23.6,      35.9,     112.1,       0.7,       2.4,       0.4,       1.0,       4.5,       2.0,       3.7,       2.0,       2.1,       9.8,       1.0,       1.4,       0.2,       0.8,       3.4,      4.07,      0.63,      1.37,      0.82,      1.25,      4.07,         0,         0,         0,         0,         0
MAG_6706,     0.326,       2.0,       0.7,Collector,       733,    1040.2,    1753.1,    1342.2,    1597.4,    5732.9,      32.0,      31.6,      31.8,      31.4,      32.0,      31.7,     0.612,     0.620,     0.615,     0.624,     0.612,     0.617,      4398,      8796,      4398,     17592,     35184,      0.31,      0.21,      0.32,      0.10,      0.32,     339.5,     572.2,     438.2,     521.4,    1871.3,     288.7,     493.2,     391.4,     478.7,    1652.0,       6.4,      31.2,      10.3,      10.3,      58.2,      40.4,      35.0,      33.1,      24.0,     132.5,       3.9,      12.8,       3.3,       8.5,      28.5,     58.46,     10.75,     17.98,     13.96,     16.29,     58.98,     0.139,     0.096,     0.269,     0.004,     0.508
MAG_6707,     0.852,       2.0,       1.7,Collector,       733,    1437.1,    2561.7,    2128.7,    2320.3,    8447.8,      32.0,      28.9,      31.2,      27.7,      31.9,      30.0,     1.598,     1.776,     1.640,     1.850,     1.602,     1.706,      4398,      8796,      4398,     17592,     35184,      0.53,      0.32,      0.65,      0.16,      0.65,    1225.0,    2183.6,    1814.6,    1977.8,    7201.0,    1063.7,    1832.4,    1611.4,    1826.9,    6334.4,      21.1,     113.1,      44.1,      26.0,     204.3,     105.8,     161.3,     134.5,      98.3,     499.9,      34.4,      76.9,      24.6,      26.6,     162.5,    225.05,     42.43,     70.04,     65.52,     61.97,    239.96,     4.248,     1.793,     8.932,     0.157,    15.130
MAG_6708,     0.219,       2.0,       0.4,Collector,       733,    1896.1,    3306.3,    2674.6,    2982.7,   10859.7,      32.0,      27.2,      30.7,      25.7,      31.9,      29.0,     0.410,     0.484,     0.427,     0.512,     0.412,     0.454,      4398,      8796,      4398,     17592,     35184,      0.72,      0.42,      0.83,      0.20,      0.83,     414.9,     723.5,     585.3,     652.8,    2376.5,     363.1,     604.8,     521.2,     596.6,    2085.7,       7.0,      37.2,      13.9,       9.4,      67.5,      33.0,      55.3,      41.9,      36.4,     166.6,      11.8,      26.3,       8.4,      10.3,      56.8,     74.28,     15.24,     23.53,     22.75,     20.48,     82.00,     2.331,     0.905,     4.535,     0.078,     7.849
MAG_6709,     0.254,       2.0,       0.5,Collector,       733,    1198.1,    1547.9,    1512.3,    1501.9,    5760.2,      32.0,      31.5,      31.9,      30.8,      32.0,      31.5,     0.476,     0.484,     0.478,     0.495,     0.476,     0.483,      4398,      8796,      4398,     17592,     35184,      0.34,      0.19,      0.46,      0.10,      0.46,     304.0,     392.8,     383.8,     381.1,    1461.7,     256.1,     335.5,     338.5,     351.4,    1281.5,       6.0,      18.8,       9.6,       6.3,      40.7,      33.5,      27.9,      29.7,      20.1,     111.2,       8.6,      10.6,       5.9,       3.3,      28.4,     45.67,      9.66,     12.32,     12.48,     11.91,     46.37,     0.168,     0.056,     0.494,     0.012,     0.730
MAG_6710,     0.574,       2.0,       1.1,Collector,       733,     348.8,     705.9,     518.2,     630.7,    2203.6,      32.0,      31.9,      32.0,      31.9,      32.0,      32.0,     1.076,     1.078,     1.077,     1.079,     1.077,     1.077,      4398,      8796,      4398,     17592,     35184,      0.11,      0.09,      0.15,      0.04,      0.15,     200.3,     405.4,     297.6,     362.2,    1265.5,     178.4,     338.5,     267.7,     335.4,    1120.0,       4.1,      21.5,       5.9,       4.9,      36.4,      13.4,      30.7,      20.2,      18.8,      83.1,       4.4,      14.8,       3.7,       3.1,      26.0,     39.53,      6.27,     12.66,      9.32,     11.31,     39.56,     0.008,     0.012,     0.020,     0.003,     0.043
MAG_6711,     0.668,       2.0,       1.3,Collector,       753,     396.9,     223.2,     627.2,     181.2,    1428.5,      33.8,      33.6,      33.5,      33.6,      33.8,      33.6,     1.188,     1.193,     1.193,     1.194,     1.189,     1.193,      4518,      9036,      4518,     18072,     36144,      0.17,      0.03,      0.24,      0.01,      0.24,     265.3,     149.2,     419.2,     121.2,     954.9,     225.2,     124.7,     372.5,     102.8,     825.2,       4.0,      10.2,      10.7,       6.8,      31.7,      23.4,      12.0,      31.0,       5.8,      72.2,      12.8,       2.2,       4.9,       5.8,      25.7,     28.28,      7.89,      4.45,     12.48,      3.59,     28.41,     0.036,     0.019,     0.065,     0.004,     0.124
MAG_6713,     0.800,       2.0,       1.6,Collector,       770,    2297.8,    3141.9,    3030.3,    2505.0,   10975.0,      36.0,      26.1,      34.8,      24.5,      35.9,      29.5,     1.333,     1.844,     1.379,     1.959,     1.336,     1.625,      4620,      9240,      4620,     18480,     36960,      0.88,      0.38,      0.99,      0.16,      0.99,    1837.9,    2513.1,    2423.8,    2003.7,    8778.5,    1565.5,    2069.3,    2092.8,    1827.5,    7555.1,      31.6,     127.5,      56.2,      32.6,     247.9,     164.9,     212.8,     186.5,     105.1,     669.3,      75.8,     103.5,      88.4,      38.5,     306.2,    243.91,     70.39,     72.19,     98.80,     55.79,    297.17,    19.551,     2.361,    31.587,     0.115,    53.614
MAG_6727,     0.664,       2.0,       1.3,Collector,       770,      51.5,     146.8,     110.4,     143.8,     452.5,      36.0,      36.0,      36.0,      36.0,      35.9,      36.0,     1.108,     1.109,     1.109,     1.108,     1.110,     1.109,      4620,      9240,      4620,     18480,     36960,      0.02,      0.04,      0.05,      0.02,      0.05,      34.2,      97.5,      73.4,      95.6,     300.7,      27.3,      80.1,      65.2,      89.0,     261.6,       1.5,       3.5,       3.9,       1.5,      10.4,       4.3,       7.8,       3.9,       3.9,      19.9,       1.1,       6.2,       0.4,       1.1,       8.8,      8.36,      0.95,      2.71,      2.04,      2.66,      8.36,     0.001,     0.003,         0,     0.005,     0.009
MAG_6737,     0.504,       2.0,       1.0,Collector,       770,     159.2,     330.3,     234.2,     282.9,    1006.6,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     0.839,     0.839,     0.839,     0.840,     0.840,     0.839,      4620,      9240,      4620,     18480,     36960,      0.05,      0.04,      0.06,      0.02,      0.06,      80.3,     166.5,     118.0,     142.5,     507.3,      71.8,     141.0,     105.5,     130.7,     449.0,       1.6,       9.6,       3.2,       3.9,      18.3,       5.7,      11.6,       7.7,       6.7,      31.7,       1.3,       4.2,       1.7,       1.3,       8.5,     14.08,      2.22,      4.62,      3.28,      3.95,     14.07,         0,         0,     0.005,     0.004,     0.009
