SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0111_001.8,     0.496,       2.0,       1.0,Minor Arterial,       939,    1823.3,    2868.4,    2752.9,    2405.0,    9849.6,      40.0,      38.9,      39.8,      37.2,      39.9,      38.9,     0.745,     0.764,     0.747,     0.800,     0.745,     0.765,      5634,     11268,      5634,     22536,     45072,      0.49,      0.29,      0.65,      0.12,      0.65,     904.0,    1422.3,    1365.0,    1192.5,    4883.8,     817.2,    1232.9,    1236.0,    1101.8,    4387.9,       7.5,      34.3,      13.4,       7.5,      62.7,      66.5,     115.9,      93.7,      61.0,     337.1,      12.9,      39.3,      21.8,      22.3,      96.3,    122.23,     23.21,     35.72,     36.66,     29.85,    125.44,     0.593,     0.120,     2.536,     0.006,     3.255
0111_002.3,     0.515,       2.0,       1.0,Minor Arterial,       939,    2311.6,    3687.0,    3333.8,    3079.0,   12411.4,      40.0,      38.3,      39.6,      35.6,      40.0,      38.3,     0.772,     0.808,     0.780,     0.870,     0.773,     0.808,      5634,     11268,      5634,     22536,     45072,      0.57,      0.38,      0.74,      0.15,      0.74,    1190.4,    1898.6,    1716.7,    1585.5,    6391.2,    1077.8,    1616.8,    1545.1,    1452.5,    5692.2,       7.4,      54.1,      22.0,      12.2,      95.7,      89.7,     165.9,     124.6,      88.3,     468.5,      15.5,      61.7,      25.1,      32.4,     134.7,    159.79,     31.11,     47.93,     48.26,     39.65,    166.95,     1.363,     0.467,     5.403,     0.017,     7.250
0111_002.8,     0.494,       2.0,       1.0,Minor Arterial,       939,    2201.6,    3353.3,    3151.4,    2824.3,   11530.6,      40.0,      38.0,      39.8,      35.8,      40.0,      38.3,     0.740,     0.781,     0.745,     0.829,     0.740,     0.774,      5634,     11268,      5634,     22536,     45072,      0.59,      0.35,      0.73,      0.14,      0.73,    1087.6,    1656.5,    1556.8,    1395.2,    5696.1,     983.3,    1399.1,    1395.9,    1274.1,    5052.4,       6.0,      45.8,      22.8,       9.8,      84.4,      82.7,     151.4,     115.4,      80.0,     429.5,      15.6,      60.3,      22.7,      31.1,     129.7,    142.25,     28.62,     41.67,     43.47,     34.85,    148.61,     1.484,     0.294,     4.681,     0.010,     6.469
0111_003.3,     1.163,       2.0,       2.3,Minor Arterial,       939,    2293.6,    3483.9,    3252.0,    3018.2,   12047.7,      40.0,      36.8,      39.7,      34.6,      40.0,      37.7,     1.745,     1.899,     1.760,     2.022,     1.746,     1.855,      5634,     11268,      5634,     22536,     45072,      0.65,      0.37,      0.78,      0.15,      0.78,    2667.9,    4052.4,    3782.7,    3510.8,   14013.8,    2408.7,    3422.1,    3407.1,    3221.8,   12459.7,      15.0,     106.0,      52.5,      20.5,     194.0,     206.6,     392.2,     270.6,     195.4,    1064.8,      37.7,     132.3,      52.4,      73.1,     295.5,    350.43,     72.44,    102.19,    109.27,     87.82,    371.72,     5.892,     0.872,    14.979,     0.027,    21.770
0111_004.5,     0.228,       2.0,       0.5,Minor Arterial,       939,    3013.0,    5191.7,    3916.9,    4540.1,   16661.7,      40.0,      37.1,      38.2,      33.7,      39.9,      37.3,     0.342,     0.370,     0.358,     0.406,     0.343,     0.367,      5634,     11268,      5634,     22536,     45072,      0.66,      0.57,      0.78,      0.23,      0.78,     687.7,    1185.1,     894.1,    1036.3,    3803.2,     604.9,     993.6,     781.0,     931.8,    3311.3,       4.2,      20.6,       9.9,       7.7,      42.4,      64.1,     120.9,      85.8,      73.2,     344.0,      14.8,      50.0,      17.4,      23.5,     105.7,     95.10,     18.55,     30.99,     26.51,     25.95,    102.00,     1.360,     1.368,     4.134,     0.032,     6.894
0111_004.7,     1.108,       2.0,       2.2,Minor Arterial,       939,    3014.4,    5195.7,    3915.8,    4540.8,   16666.7,      40.0,      37.1,      38.2,      33.7,      39.9,      37.3,     1.662,     1.794,     1.739,     1.969,     1.664,     1.782,      5634,     11268,      5634,     22536,     45072,      0.66,      0.57,      0.78,      0.23,      0.78,    3339.1,    5755.3,    4337.5,    5029.8,   18461.7,    2936.9,    4826.0,    3789.0,    4523.0,   16074.9,      20.0,      99.6,      48.1,      37.7,     205.4,     310.7,     587.1,     416.3,     355.1,    1669.2,      71.4,     242.7,      84.1,     114.0,     512.2,    461.67,     90.10,    150.50,    128.66,    125.96,    495.22,     6.638,     6.665,    20.059,     0.173,    33.535
0111_005.8,     1.254,       4.0,       5.0,Minor Arterial,       915,    3271.1,    5754.7,    4446.6,    4912.8,   18385.2,      41.7,      41.4,      41.5,      40.8,      41.7,      41.4,     1.805,     1.817,     1.814,     1.845,     1.806,     1.820,     10974,     21948,     10974,     43896,     87793,      0.35,      0.32,      0.45,      0.13,      0.45,    4103.5,    7219.2,    5578.2,    6163.1,   23064.0,    3588.1,    6041.0,    4848.8,    5534.6,   20012.5,      27.7,     139.5,      60.8,      44.8,     272.8,     400.6,     742.1,     536.3,     439.4,    2118.4,      87.2,     296.7,     132.2,     144.3,     660.4,    553.16,     99.05,    174.00,    136.72,    147.86,    557.63,     0.624,     0.856,     2.931,     0.036,     4.447
0111_007.1,     0.642,       4.0,       2.6,Minor Arterial,       901,    3228.7,    5723.6,    4430.8,    4903.1,   18286.2,      40.0,      39.7,      39.8,      39.1,      40.0,      39.7,     0.963,     0.970,     0.968,     0.985,     0.963,     0.971,     10812,     21624,     10812,     43248,     86496,      0.34,      0.33,      0.45,      0.13,      0.45,    2072.1,    3673.3,    2843.6,    3146.8,   11735.8,    1810.6,    3070.1,    2468.3,    2823.5,   10172.5,      13.5,      73.2,      30.4,      22.4,     139.5,     202.4,     378.9,     276.1,     228.2,    1085.6,      45.7,     151.2,      68.7,      72.5,     338.1,    293.53,     52.17,     92.32,     72.72,     78.72,    295.93,     0.349,     0.446,     1.592,     0.009,     2.396
0111_007.7,     0.378,       4.0,       1.5,Minor Arterial,       901,    3266.1,    5865.7,    4514.0,    5017.2,   18663.0,      40.0,      39.7,      39.8,      39.1,      40.0,      39.7,     0.567,     0.571,     0.571,     0.581,     0.568,     0.572,     10812,     21624,     10812,     43248,     86496,      0.34,      0.33,      0.45,      0.14,      0.45,    1235.6,    2219.2,    1707.8,    1898.2,    7060.8,    1076.9,    1857.1,    1479.0,    1699.7,    6112.7,       8.0,      44.3,      19.1,      14.0,      85.4,     122.8,     227.5,     167.7,     139.8,     657.8,      28.1,      90.2,      42.0,      44.6,     204.9,    176.52,     31.10,     55.77,     43.73,     47.46,    178.06,     0.218,     0.303,     1.024,     0.010,     1.555
0111_008.1,     0.999,       4.0,       4.0,Minor Arterial,       858,    4172.8,    7588.8,    5885.0,    6633.4,   24280.0,      36.0,      35.0,      35.4,      33.0,      36.0,      34.9,     1.664,     1.713,     1.694,     1.814,     1.665,     1.718,     10296,     20592,     10296,     41184,     82368,      0.50,      0.44,      0.65,      0.17,      0.65,    4168.8,    7581.5,    5879.3,    6627.0,   24256.6,    3692.6,    6501.0,    5200.3,    6024.9,   21418.8,      31.1,     143.0,      62.6,      41.3,     278.0,     359.5,     675.9,     491.3,     418.8,    1945.5,      85.7,     261.7,     125.2,     142.0,     614.6,    673.51,    119.11,    214.21,    177.97,    184.10,    695.39,     3.389,     3.724,    14.672,     0.101,    21.886
0111_009.1,     0.499,       2.0,       1.0,Principal Arterial,       968,    4154.3,    7369.9,    5176.6,    6850.1,   23550.9,      40.0,      31.4,      34.8,      27.4,      39.7,      33.4,     0.749,     0.957,     0.862,     1.095,     0.753,     0.899,      5808,     11616,      5808,     23232,     46464,      0.90,      0.75,      0.97,      0.32,      0.97,    2072.1,    3676.1,    2582.1,    3416.8,   11747.1,    1868.9,    3158.6,    2371.9,    3102.1,   10501.5,       7.4,      58.7,      23.8,      20.9,     110.8,     154.0,     323.8,     155.0,     213.4,     846.2,      41.7,     135.1,      31.5,      80.4,     288.7,    293.86,     65.99,    105.72,     94.40,     85.96,    352.07,    14.408,    13.891,    29.867,     0.473,    58.639
0111_009.6,     0.517,       2.0,       1.0,Principal Arterial,       968,    4688.4,    8347.5,    5729.7,    7848.8,   26614.4,      40.0,      25.9,      32.0,      22.6,      39.6,      29.8,     0.775,     1.210,     0.970,     1.376,     0.783,     1.046,      5808,     11616,      5808,     23232,     46464,      1.04,      0.84,      1.11,      0.37,      1.11,    2421.9,    4312.0,    2959.8,    4054.4,   13748.1,    2177.2,    3642.6,    2707.7,    3694.1,   12221.6,      10.7,      79.9,      25.4,      24.7,     140.7,     188.6,     413.4,     182.2,     238.9,    1023.1,      45.5,     176.3,      44.6,      97.0,     363.4,    343.78,     93.46,    134.76,    130.82,    102.43,    461.47,    33.960,    27.103,    57.380,     1.041,   119.484
0111_010.1,     0.416,       4.0,       1.7,Principal Arterial,       929,    4929.1,    8793.3,    6371.9,    8402.9,   28497.2,      40.0,      37.5,      39.1,      36.4,      40.0,      38.4,     0.624,     0.668,     0.639,     0.686,     0.625,     0.650,     11148,     22296,     11148,     44592,     89184,      0.63,      0.47,      0.69,      0.21,      0.69,    2050.3,    3657.5,    2650.4,    3495.1,   11853.3,    1795.4,    3035.5,    2377.0,    3148.5,   10356.4,      12.5,      70.2,      24.2,      23.7,     130.6,     191.6,     382.2,     201.7,     227.0,    1002.5,      50.8,     169.7,      47.5,      96.1,     364.1,    296.37,     54.72,     93.57,     72.81,     87.47,    308.57,     3.609,     2.138,     6.633,     0.088,    12.468
0114_000.0,     0.369,       4.0,       1.5,Principal Arterial,       874,    7219.7,   14500.3,    9044.1,   12319.9,   43084.0,      34.0,      26.9,      28.2,      24.8,      33.8,      28.5,     0.651,     0.829,     0.785,     0.893,     0.654,     0.776,     10486,     20973,     10486,     41946,     83892,      0.91,      0.83,      1.02,      0.34,      1.02,    2663.6,    5349.8,    3336.7,    4545.3,   15895.4,    2056.3,    3754.7,    2653.4,    3691.0,   12155.4,      67.7,     370.8,     133.6,     122.0,     694.1,     369.7,     718.0,     389.6,     448.7,    1926.0,     169.7,     506.1,     160.0,     283.7,    1119.5,    467.21,     99.14,    189.69,    134.69,    134.36,    557.88,    21.448,    32.442,    36.591,     0.755,    91.236
0114_000.4,     0.184,       6.0,       1.1,Principal Arterial,       871,    8419.5,   15904.8,   10866.8,   13025.8,   48216.9,      37.1,      33.1,      34.4,      30.1,      37.1,      33.7,     0.297,     0.333,     0.320,     0.366,     0.297,     0.326,     15670,     31341,     15670,     62681,    125362,      0.74,      0.63,      0.83,      0.25,      0.83,    1545.1,    2918.7,    1994.2,    2390.4,    8848.4,    1188.7,    1998.3,    1539.7,    1920.1,    6646.8,      37.9,     209.6,      78.0,      65.5,     391.0,     216.0,     414.4,     254.6,     247.0,    1132.0,     102.6,     296.5,     122.0,     157.8,     678.9,    238.35,     46.68,     84.88,     66.24,     64.51,    262.31,     5.175,     6.253,    12.544,     0.111,    24.083
0114_000.5,     0.522,       6.0,       3.1,Principal Arterial,       846,    8693.5,   16149.1,   11218.3,   13122.0,   49182.9,      34.0,      29.3,      31.0,      26.3,      33.9,      30.1,     0.923,     1.073,     1.012,     1.194,     0.925,     1.041,     15228,     30456,     15228,     60912,    121824,      0.79,      0.67,      0.87,      0.26,      0.87,    4542.0,    8437.4,    5861.2,    6855.9,   25696.5,    3477.8,    5709.1,    4500.5,    5473.9,   19161.3,     112.3,     619.3,     227.4,     190.7,    1149.7,     646.5,    1227.0,     768.3,     723.1,    3364.9,     305.5,     881.9,     365.0,     468.1,    2020.5,    756.23,    155.02,    272.26,    223.14,    202.21,    852.63,    21.796,    23.976,    50.732,     0.447,    96.951
0114_001.1,     0.132,       4.0,       0.5,Minor Arterial,       910,    2567.4,    4978.6,    3861.9,    4670.8,   16078.7,      36.3,      35.8,      36.0,      34.6,      36.3,      35.7,     0.219,     0.222,     0.221,     0.230,     0.219,     0.223,     10919,     21837,     10919,     43674,     87348,      0.27,      0.33,      0.56,      0.15,      0.56,     340.1,     659.6,     511.6,     618.8,    2130.1,     268.6,     496.6,     426.4,     533.8,    1725.4,       8.7,      42.8,      15.7,      16.4,      83.6,      45.8,      79.1,      54.4,      46.2,     225.5,      17.0,      41.1,      15.2,      22.3,      95.6,     58.68,      9.51,     18.31,     14.78,     17.06,     59.66,     0.127,     0.145,     0.700,     0.016,     0.988
0114_001.2,     0.387,       2.0,       0.8,Minor Arterial,       894,    2456.8,    4380.3,    3210.9,    4108.9,   14156.9,      36.0,      33.7,      35.1,      32.2,      36.0,      34.4,     0.645,     0.690,     0.661,     0.722,     0.645,     0.675,      5364,     10728,      5364,     21456,     42912,      0.63,      0.46,      0.72,      0.21,      0.72,     950.7,    1694.9,    1242.4,    1589.8,    5477.8,     779.3,    1312.0,    1039.6,    1384.4,    4515.3,      24.4,     101.6,      40.4,      37.2,     203.6,     108.4,     185.5,     128.3,     110.9,     533.1,      38.7,      95.7,      34.1,      57.3,     225.8,    152.12,     28.19,     48.29,     38.61,     44.20,    159.29,     1.841,     1.220,     4.125,     0.052,     7.238
0114_001.6,     0.607,       2.0,       1.2,Minor Arterial,       894,    1114.2,    2389.0,    1371.1,    1627.7,    6502.0,      36.0,      35.8,      35.9,      35.8,      36.0,      35.9,     1.012,     1.016,     1.015,     1.017,     1.012,     1.015,      5364,     10728,      5364,     21456,     42912,      0.29,      0.25,      0.30,      0.09,      0.30,     676.4,    1450.3,     832.3,     988.1,    3947.1,     544.4,    1121.0,     691.7,     854.5,    3211.6,      19.7,      93.5,      29.5,      23.6,     166.3,      87.3,     151.7,      88.0,      70.9,     397.9,      25.0,      84.2,      23.3,      38.9,     171.4,    109.70,     18.87,     40.41,     23.24,     27.46,    109.98,     0.074,     0.098,     0.118,         0,     0.290
0114_002.2,     0.160,       2.0,       0.3,Minor Arterial,       894,    1975.2,    3110.1,    2378.9,    2134.8,    9599.0,      36.0,      35.1,      35.8,      34.9,      36.0,      35.5,     0.267,     0.273,     0.268,     0.275,     0.267,     0.271,      5364,     10728,      5364,     21456,     42912,      0.50,      0.33,      0.51,      0.12,      0.51,     316.2,     498.0,     380.9,     341.8,    1536.9,     281.5,     397.4,     342.2,     303.4,    1324.5,       5.1,      31.5,      10.3,       6.9,      53.8,      23.2,      46.8,      22.6,      21.7,     114.3,       6.5,      22.2,       5.7,       9.9,      44.3,     42.65,      9.00,     13.90,     10.90,      9.48,     43.28,     0.223,     0.089,     0.335,     0.001,     0.648
0114_002.3,     0.710,       2.0,       1.4,Minor Arterial,       894,    3087.8,    2959.8,    3683.3,    2224.2,   11955.1,      36.0,      29.0,      35.8,      29.9,      36.0,      32.0,     1.182,     1.479,     1.190,     1.427,     1.183,     1.344,      5364,     10728,      5364,     21456,     42912,      0.82,      0.32,      0.78,      0.11,      0.82,    2191.1,    2100.3,    2613.7,    1578.3,    8483.4,    2029.1,    1591.4,    2384.0,    1379.3,    7383.8,      24.8,     144.0,      46.7,      34.8,     250.3,     111.6,     240.1,     145.3,     108.1,     605.1,      25.6,     124.7,      37.7,      56.0,     244.0,    235.58,     75.53,     58.70,     87.36,     43.84,    265.43,    15.249,     0.381,    15.006,     0.007,    30.643
0114_003.0,     0.364,       2.0,       0.7,Minor Arterial,       894,    1063.6,    2409.8,    1681.9,    1766.7,    6922.0,      36.0,      35.9,      35.9,      35.5,      36.0,      35.8,     0.606,     0.608,     0.607,     0.614,     0.606,     0.609,      5364,     10728,      5364,     21456,     42912,      0.31,      0.26,      0.43,      0.09,      0.43,     386.8,     876.3,     611.7,     642.5,    2517.3,     312.6,     666.4,     508.2,     561.0,    2048.2,      10.5,      55.3,      17.9,      14.9,      98.6,      52.9,      97.3,      67.4,      43.6,     261.2,      10.7,      57.3,      18.2,      23.0,     109.2,     69.88,     10.78,     24.39,     17.21,     17.84,     70.22,     0.039,     0.053,     0.219,     0.006,     0.317
