TAZID,TOTHH,HHPOP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
2382,101,453.235616,0,0,0,0,0,0,0,0,4,0,9,7
2383,260,1153.169099,0,0,0,0,0,0,0,0,4,0,14,17
2384,457,1744.096548,24,0,0,2,55,0,26,2,0,0,31,30
2385,266,1015.477266,1,2,0,0,4,39,2,6,0,0,27,18
2386,87,277.296052,0,0,2,0,5,32,1,1,0,0,7,6
2387,47,188.3700767,0,0,0,0,5,8,0,0,0,0,3,3
2388,1,3.824773131,0,0,0,0,0,0,0,0,1,0,1,0
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,7,21.9924455,0,0,0,0,0,0,0,0,4,0,0,0
2391,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2392,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2395,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2396,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2399,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2400,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2401,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2404,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2405,0,0,0,0,0,0,0,0,0,0,11,0,0,0
2406,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2407,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2408,0,0,0,0,0,0,18,3,0,0,2,0,1,0
2409,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,6,18.16767237,0,0,0,0,0,0,0,0,4,0,0,0
2412,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2413,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2414,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2415,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2416,21,56.41540368,0,0,0,0,0,0,0,0,0,0,1,1
2417,469,1470.625269,0,0,2,0,8,8,1,4,3,0,27,31
2418,383,1541.383572,0,14,5,1,60,137,0,16,0,0,37,25
2419,371,1467.756689,0,3,0,1,12,13,3,9,0,0,23,24
2420,0,0,0,0,0,0,0,0,0,0,19,0,0,0
2421,0,0,0,0,0,0,0,0,0,0,18,0,0,0
2422,0,0,0,0,0,0,0,0,0,0,52,0,0,0
2423,0,0,0,0,0,0,0,0,0,0,49,0,0,0
2424,1,5.737159696,0,0,0,0,0,0,0,0,14,0,0,0
2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,0,0,0,0,3,0,37,1,0,0,1,0,2,0
2429,2,6.693352979,0,0,0,0,0,0,0,0,0,0,0,0
2430,0,0,0,0,2,0,35,1,0,0,0,0,2,0
2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,108,389.1706661,1,7,11,0,32,40,1,6,0,0,11,7
2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,318,1288.948545,0,0,0,0,0,0,0,0,0,0,17,21
2441,424,1587.280849,0,0,0,0,0,0,0,0,0,0,23,28
2442,431,1531.821639,2,0,4,2,48,27,5,9,1,0,29,28
2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,602,2052.946978,0,0,0,0,0,0,0,0,0,0,29,36
2445,430,1433.333731,0,2,2,3,11,69,5,2,0,0,28,28
2446,520,1765.1328,0,0,1,0,19,3,0,5,0,0,30,34
2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,363,1459.150949,0,0,0,0,0,0,0,0,0,0,23,28
2449,439,1781.388086,23,4,1,1,9,2,1,22,0,0,26,29
2450,351,1187.592057,0,0,0,0,25,33,0,31,0,0,24,23
2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,130,446.542263,0,0,0,0,3,0,0,0,0,0,7,9
2453,116,399.6887922,0,0,0,0,0,45,0,0,1,0,12,8
2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,161,470.4470951,0,0,0,0,0,0,0,0,2,0,6,8
2456,170,494.3519272,0,0,0,0,0,0,0,0,3,0,12,14
2457,482,1887.52554,0,0,0,0,6,3,2,0,2,0,27,32
2458,249,1025.995392,0,0,0,0,0,59,0,0,1,0,17,16
2459,423,1184.723477,0,0,0,0,0,0,0,0,0,0,23,28
2460,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2461,1,4.780966413,0,0,0,0,0,0,0,0,3,0,0,0
2462,212,688.4591635,0,0,0,0,0,0,0,0,2,0,12,14
2463,44,174.0271775,0,0,0,0,0,0,0,0,4,0,2,3
2464,0,0,4,2,2,0,32,5,6,4,2,0,0,0
2465,996,3387.792801,0,0,0,0,0,42,0,0,0,0,57,66
2466,459,1796.687178,0,2,0,0,5,3,1,2,0,0,26,30
2467,1371,5545.92104,0,0,0,0,0,49,0,0,0,0,78,90
2468,125,479.0528346,0,0,0,0,0,39,0,0,3,0,9,8
2469,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2470,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2471,595,1848.321615,9,79,1,6,93,61,50,71,0,0,53,39
2472,463,1881.78838,55,2,1,7,5,7,3,82,0,0,37,31
2473,737,3015.833614,0,0,0,0,0,0,0,0,0,0,40,49
2474,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2475,303,1003.046754,0,0,0,0,0,0,0,0,4,0,12,15
2476,2,8.605739544,0,0,0,0,0,0,0,0,2,0,4,5
2477,558,2210.71887,11,2,2,2,5,4,3,46,0,0,35,37
2478,145,565.1102301,41,12,15,2,14,104,15,154,1,0,27,9
2479,507,1856.927355,1,1,3,0,0,3,1,7,0,0,42,33
2480,708,2783.478646,214,138,5,26,10,16,49,126,0,0,76,47
2481,701,2756.705234,0,0,0,0,0,0,0,0,0,0,38,46
2482,237,924.6389044,6,1,1,0,5,6,3,31,2,0,16,16
2483,188,759.2174665,0,0,0,0,0,410,0,0,0,0,33,12
2484,6,21.03625222,0,0,0,0,0,178,0,0,1,0,10,0
2485,287,958.1056693,1,1,1,0,0,8,3,3,1,0,16,19
2486,248,848.1434418,0,0,0,0,0,0,0,0,2,0,14,16
2487,920,3362.931775,18,2,1,23,136,7,66,100,0,0,69,61
2488,361,1289.904738,0,0,3,0,18,8,2,5,0,0,21,22
2489,31,120.4803536,0,0,0,0,0,0,0,0,0,0,2,2
2490,280,1105.359435,0,0,0,0,0,0,0,0,0,0,15,18
2491,329,1295.641898,0,0,0,0,0,0,0,0,0,0,18,22
2492,169,681.7658106,0,0,0,0,0,0,0,0,1,0,5,6
2493,29,119.5241603,33,2,4,0,14,28,12,152,1,0,11,1
2494,3,11.47431939,0,0,0,0,0,0,0,0,1,0,0,0
2495,811,2798.777738,8,6,1,9,0,19,5,10,0,0,48,53
2496,177,610.0513144,2,0,1,0,0,38,0,6,1,0,12,12
2497,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2498,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2499,0,0,0,0,0,0,0,0,0,0,1,0,8,5
2500,0,0,29,3,4,170,16,14,8,69,0,0,72,0
2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,69,232.3549677,2,2,2,0,0,6,2,2,3,0,5,5
2503,787,2634.312494,0,0,0,0,0,0,0,0,1,0,32,39
2504,0,0,0,0,0,0,0,0,0,0,2,0,10,12
2505,210,850.0558283,17,5,2,0,8,13,7,68,4,0,22,16
2506,203,768.7793993,10,2,2,0,4,22,4,36,1,0,16,13
2507,0,0,115,220,15,4,41,74,60,527,1,0,60,0
2508,0,0,413,83,16,0,85,75,40,535,3,0,69,0
2509,0,0,571,447,18,1,52,59,33,732,0,0,114,0
2510,115,329.8866825,55,16,6,0,24,57,51,219,2,0,39,8
2511,498,1417.078445,98,253,11,29,81,336,169,378,0,0,105,33
2512,3,11.47431939,523,105,17,2,68,93,61,522,0,0,77,0
2513,459,1400.823159,133,244,4,22,19,7,57,75,0,0,87,32
2514,898,3346.676489,10,2,1,1,16,13,7,53,0,0,55,59
2515,137,509.6510197,0,32,1,0,3,68,127,84,0,0,26,9
2516,765,1945.85333,3,18,1,10,0,2,1,15,1,0,43,49
2517,488,1259.306553,12,3,3,0,7,24,5,37,3,0,32,32
2518,292,1148.388133,0,0,0,0,0,0,0,0,0,0,14,17
2519,1157,4291.395453,7,7,3,11,47,47,22,31,0,0,111,76
2520,1425,4074.339578,44,4,13,1,18,24,9,151,0,0,114,94
2521,304,1021.214426,0,0,0,0,0,0,0,0,5,0,16,20
2522,353,1412.297479,1,0,0,2,1,0,0,1,2,0,19,23
2523,1153,2846.587403,20,4,2,3,19,9,8,64,0,0,78,76
2524,420,1063.28693,13,9,18,6,0,27,24,30,1,0,33,28
2525,252,802.2461642,46,2,2,0,10,37,7,86,2,0,24,16
2526,0,0,67,12,20,18,15,27,17,190,2,0,187,0
2527,266,768.7793993,0,0,0,0,0,0,0,0,1,0,15,18
2528,96,238.0921274,54,90,4,3,22,85,35,268,0,0,37,6
2529,3,9.561932827,11,55,2,2,4,85,281,196,0,0,36,0
2530,844,2182.989264,0,0,0,0,0,0,0,0,1,0,46,55
2531,0,0,98,1,50,10,46,19,14,111,3,0,19,0
2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,0,0,78,19,25,0,28,217,32,262,0,0,37,0
2534,426,1378.830714,0,0,0,0,0,0,0,0,3,0,23,28
2535,430,1399.866966,9,9,6,7,2,98,62,89,0,0,38,28
2536,0,0,218,62,68,1,74,743,104,782,0,0,112,0
2537,194,737.225021,3,1,0,0,0,3,1,5,1,0,11,13
2538,241,934.2008372,2,1,3,0,0,19,5,7,0,0,16,16
2539,77,286.8579848,8,8,7,1,0,39,17,11,1,0,9,5
2540,336,903.6026522,25,10,5,1,27,118,42,108,1,0,36,22
2541,269,1145.519553,0,0,0,0,0,49,0,0,0,0,17,18
2542,229,629.17518,1,1,1,0,0,0,1,2,0,0,17,15
2543,273,838.5815089,94,9,119,98,52,52,53,318,0,250,59,18
2544,424,1384.567873,3,0,1,2,2,1,0,18,0,0,25,28
2545,0,0,0,0,0,0,0,284,0,0,0,0,16,0
2546,230,779.2975254,29,0,0,1,0,0,0,5,1,0,15,15
2547,0,0,41,50,4,1,18,23,34,225,0,0,55,0
2548,0,0,33,8,6,0,176,36,55,182,0,0,28,0
2549,0,0,94,60,54,1,913,127,112,1200,1,0,140,0
2550,0,0,307,65,29,136,1068,241,448,1621,0,0,213,0
2551,0,0,23,4,7,2,357,22,35,112,0,0,31,0
2552,0,0,102,239,12,302,158,106,212,482,0,0,87,0
2553,0,0,35,71,48,1,2959,5,25,1408,0,0,248,0
2554,147,478.0966413,42,9,5,5,41,51,55,191,0,0,30,10
2555,330,1095.797502,91,139,14,9,290,68,159,387,0,0,80,22
2556,0,0,101,278,3,7,236,22,79,175,0,0,49,0
2557,665,2207.85029,283,30,58,78,481,56,127,210,0,0,116,44
2558,2,4.780966413,6,0,3,0,4,6,6,17,0,0,2,0
2559,432,1432.377537,0,0,0,0,0,0,0,0,0,0,23,28
2560,2,9.561932827,0,0,0,0,0,0,0,0,4,0,0,0
2561,336,1074.76125,0,0,0,0,0,0,0,0,2,0,18,22
2562,234,704.7144493,0,0,0,0,0,0,0,0,4,0,13,15
2563,177,569.8911965,0,0,0,0,0,0,0,0,3,0,10,12
2564,195,595.7084151,0,0,0,0,0,0,0,0,3,0,9,12
2565,4,10.51812611,0,0,0,0,0,0,0,0,6,0,0,0
2566,4,10.51812611,27,3,134,381,137,59,11,41,4,0,43,0
2567,73,205.5815558,0,0,0,0,0,0,0,0,2,0,5,7
2568,448,1387.436453,0,0,0,0,0,0,0,0,2,0,25,31
2569,6,21.03625222,0,0,63,166,122,2,1,0,1,0,20,0
2570,27,65.02114322,110,13,8,187,360,238,81,521,6,0,84,2
2571,1,1.912386565,289,3,314,310,357,17,12,88,0,0,76,0
2572,22,53.54682383,0,0,0,0,0,0,0,0,7,0,2,2
2573,1480,5015.233768,29,11,6,1,9,32,11,90,3,0,91,97
2574,359,1437.158504,0,0,0,0,0,0,0,0,1,0,19,23
2575,84,338.4924221,15,8,11,1,1,95,15,41,5,0,15,5
2576,438,1516.522546,46,0,11,0,8,0,0,8,0,0,28,29
2577,273,1232.533141,0,0,0,0,0,0,0,0,1,0,15,18
2578,332,1005.915333,0,0,0,0,0,0,0,0,2,0,18,22
2579,175,481.9214145,4,5,1,6,0,16,5,10,1,0,32,34
2580,548,1637.959093,0,0,0,0,0,0,0,0,1,0,16,17
2581,533,1639.87148,0,0,0,0,0,0,0,0,0,0,25,29
2582,105,335.6238422,3,0,1,29,2,0,0,3,0,0,35,42
2583,477,1437.158504,1,0,0,6,8,0,0,1,2,0,26,30
2584,321,977.2295349,0,0,0,0,0,0,0,0,1,0,21,22
2585,249,769.7355926,0,0,0,0,0,0,0,0,0,0,11,12
2586,670,2051.990785,0,0,0,0,0,0,0,0,0,0,13,16
2587,3,5.737159696,2,1,1,1,1,3,3,6,2,0,1,0
2588,3,5.737159696,0,0,0,0,0,0,0,0,1,0,0,0
2589,669,2807.383478,0,0,0,0,0,0,0,0,3,0,36,44
2590,135,490.527154,6,1,3,0,4,11,5,19,2,0,9,9
2591,57,227.5740013,0,0,0,0,0,31,0,0,0,0,5,4
2592,140,556.5044905,1,0,0,0,2,0,71,1,0,0,12,9
2593,277,1185.679671,0,0,44,1,0,0,0,0,0,0,18,18
2594,164,696.1087098,4,0,0,1,6,2,2,23,1,0,11,11
2595,142,423.5936242,0,0,0,0,0,0,0,0,1,0,8,9
2596,603,1827.285363,118,166,1,2,106,148,425,919,0,0,136,40
2597,468,1420.903218,1,0,21,0,0,0,0,0,0,0,27,31
2598,379,1422.815605,7,0,0,0,0,35,20,27,0,0,25,25
2599,186,453.235616,26,25,4,3,13,47,10,70,0,0,21,12
2600,136,323.1933296,142,29,10,3,91,56,80,350,0,0,48,9
2601,297,886.3911731,96,3,302,35,114,51,57,272,0,0,68,20
2602,17,49.7220507,186,148,9,1,74,31,205,346,0,0,56,1
2603,0,0,65,43,97,30,127,14,88,323,0,0,85,0
2604,214,631.0875666,62,9,8,6,16,19,14,194,0,0,30,14
2605,359,1357.794461,6,2,2,2,13,10,7,33,2,0,23,23
2606,143,548.8549443,27,23,1,9,1,82,2,17,0,0,17,9
2607,107,410.2069183,9,0,11,0,3,3,3,13,0,0,8,7
2608,55,130.0422864,59,3,7,2,18,39,18,167,0,0,20,4
2609,201,479.0528346,48,75,44,0,33,290,118,586,0,0,76,13
2610,221,564.1540368,17,7,6,132,75,194,52,69,0,0,58,15
2611,98,289.7265647,103,108,33,3,48,241,88,288,0,0,55,6
2612,151,580.4093226,0,0,0,0,5,73,0,0,1,0,13,10
2613,217,831.8881559,0,0,0,0,0,48,0,0,1,0,14,14
2614,136,354.7477079,26,6,17,0,13,72,9,89,0,0,20,9
2615,249,688.4591635,6,1,2,1,4,20,4,25,1,0,17,16
2616,205,561.2854569,143,25,165,0,462,274,76,346,0,0,93,14
2617,462,1562.419824,0,0,3,0,0,0,0,0,0,0,25,30
2618,268,721.9259284,226,41,16,437,1310,172,233,566,0,0,179,18
2619,3,8.605739544,37,1,34,2,18,8,5,74,0,0,9,0
2620,323,992.5286274,0,0,0,0,0,0,0,0,0,0,18,21
2621,295,1173.249158,0,0,0,0,0,0,0,0,0,63,16,19
2622,221,846.2310552,5,3,1,0,0,10,2,7,0,0,14,15
2623,436,1229.664562,26,4,4,0,136,40,715,151,0,0,84,28
2624,649,1905.693212,0,0,0,0,0,0,0,0,0,0,35,43
2625,329,1309.984797,15,6,0,0,14,26,14,87,0,0,31,22
2626,460,1875.095027,1,0,0,0,36,34,1,48,0,0,32,30
2627,131,499.1328936,0,0,0,0,0,147,0,0,0,0,15,9
2628,234,811.808097,0,0,0,0,0,0,0,0,0,10,13,15
2629,0,0,72,305,6,2,44,33,101,406,0,0,55,0
2630,0,0,349,77,44,66,1124,220,521,1288,0,0,202,0
2631,1,1,105,226,6,1,213,105,203,723,0,0,86,0
2632,159,644.4742725,4,0,0,52,11,0,0,154,0,0,21,11
2633,364,1485.924361,13,31,1,11,14,5,82,54,0,0,31,24
2634,316,777.3851388,0,0,0,0,12,0,0,72,0,0,22,21
2635,161,561.2854569,56,2,2,0,33,94,91,192,0,0,34,11
2636,92,314.58759,391,136,18,0,72,79,164,495,0,0,79,6
2637,0,0,69,260,9,3,1463,55,117,245,0,0,123,0
2638,0,0,669,223,33,5,85,91,111,772,0,0,108,0
2639,2,6.693352979,343,431,3,15,58,83,79,271,0,0,70,0
2640,0,0,197,40,14,21,1481,129,247,518,0,0,144,0
2641,830,2354.147862,0,2,1,0,0,2,2,4,0,0,46,55
2642,531,1477.318622,8,2,3,0,5,8,14,49,0,0,35,35
2643,0,0,0,0,0,0,0,141,0,0,1,0,8,0
2644,14,46.85347085,0,0,0,0,0,0,0,0,2,0,1,1
2645,0,0,0,0,1138,5,0,0,0,0,0,0,62,0
2646,0,0,235,23,9,2,530,50,71,724,0,0,90,0
2647,639,1977.407709,0,0,0,0,0,0,0,0,0,0,35,42
2648,302,838.5815089,64,2,4,0,12,62,30,28,0,0,28,20
2649,110,305.0256572,0,0,0,0,0,0,0,0,0,0,6,7
2650,0,0,1,0,1,0,1,0,0,2,2,0,83,0
2651,236,738.1812142,0,0,0,0,0,0,0,0,0,0,13,16
2652,361,1003.046754,0,0,0,0,0,34,0,0,0,0,21,24
2653,104,369.0906071,34,1,70,3,18,7,3,33,0,0,15,7
2654,1064,3550.345659,0,0,0,0,0,0,0,0,0,0,58,70
2655,327,961.9304424,0,0,0,0,0,0,0,0,1,0,18,21
2656,386,1238.270301,5,1,4,0,0,14,14,22,1,0,24,25
2657,112,281.1208251,292,151,6,83,22,22,18,228,0,0,51,7
2658,362,903.6026522,26,1,9,83,17,115,27,80,0,0,39,24
2659,78,198.8882028,111,12,13,395,87,83,88,318,0,0,65,5
2660,604,1879.875994,38,257,6,22,302,33,187,56,0,0,82,40
2661,303,693.24013,191,474,130,59,87,63,140,463,0,0,114,20
2662,0,0,974,285,28,12,81,108,97,856,0,0,134,0
2663,142,327.0181027,673,571,2,6,86,11,16,141,0,0,90,9
2664,355,816.5890634,224,209,35,215,155,82,154,621,0,0,112,23
2665,17,43.02869772,276,31,15,511,130,243,208,441,0,0,102,1
2666,172,309.8066236,150,122,84,141,48,9,84,257,0,0,58,11
2667,251,701.8458695,23,0,0,7,18,42,168,46,0,0,30,17
2668,221,393.9516325,28,2,23,177,23,77,125,167,0,0,46,15
2669,538,2010.874474,85,60,5,1,20,26,102,242,0,0,59,35
2670,433,1239.226494,2,1,20,4,4,386,3,300,0,0,63,29
2671,460,1523.215899,11,1,1,65,23,10,20,41,0,0,35,30
2672,342,979.1419215,30,5,2,1,26,38,38,264,0,0,41,23
2673,386,1539.471185,667,264,30,15,239,79,185,595,0,0,135,26
2674,594,2089.282323,0,1,3,0,8,2,3,3,0,0,33,39
2675,290,941.8503835,0,0,0,0,0,0,0,0,0,0,16,19
2676,267,870.1358873,0,0,0,0,0,0,0,0,1,0,15,18
2677,356,1225.839788,1,0,0,2,6,1,0,99,1,0,25,23
2678,257,803.2023575,0,0,0,0,0,48,0,0,0,0,17,17
2679,234,676.9848442,0,0,0,0,0,96,0,0,0,0,18,15
2680,199,756.3488866,0,0,0,0,0,0,0,0,1,0,11,13
2681,471,1831.110136,0,0,0,0,0,0,0,0,1,0,26,31
2682,364,1304.247638,0,0,0,0,0,208,0,0,0,0,31,24
2683,185,762.0860463,0,0,0,0,0,0,0,0,0,0,10,12
2684,271,658.8171718,0,0,0,0,0,0,0,0,0,0,15,18
2685,256,828.0633828,0,0,0,0,0,0,0,0,0,0,14,17
2686,353,1387.436453,0,0,0,0,0,0,0,0,1,0,19,23
2687,378,1377.87452,0,0,0,0,0,35,0,0,0,0,23,25
2688,286,1066.15551,0,0,0,0,0,0,0,0,2,0,16,19
2689,151,524.9501122,0,0,0,0,0,0,0,0,0,0,8,10
2690,349,1213.409276,0,0,0,0,0,61,0,0,0,0,22,23
2691,222,722.8821217,15,2,2,24,4,7,3,39,0,0,17,15
2692,680,2106.493802,0,47,0,0,0,123,0,0,0,0,46,45
2693,621,1948.72191,54,112,9,64,171,125,118,93,0,0,89,41
2694,354,1358.750655,0,1,8,1,44,4,11,18,0,0,24,23
2695,430,1410.385092,0,0,0,0,0,0,0,0,0,0,23,28
2696,229,977.2295349,294,58,21,35,333,66,72,136,0,0,68,15
2697,434,1655.170572,0,0,0,0,0,0,0,0,0,0,24,29
2698,381,1302.335251,0,0,13,0,18,49,1,23,0,0,26,25
2699,366,1471.581462,0,0,0,0,0,0,0,0,0,0,20,24
2700,211,720.9697352,4,0,0,0,12,36,1,16,0,0,15,14
2701,263,784.0784918,5,0,0,7,12,27,4,34,0,0,19,17
2702,456,1370.224974,247,234,6,72,45,213,73,363,0,0,93,30
2703,244,789.8156515,30,49,1,108,57,22,49,253,0,0,44,16
2704,225,961.9304424,0,0,0,0,0,0,0,0,0,0,12,15
2705,343,1281.298999,0,0,0,0,31,2,0,55,0,0,24,23
2706,32,111.8746141,0,0,0,0,0,0,0,0,2,0,2,2
2707,351,1117.789947,70,29,2,24,13,13,54,184,0,0,59,23
2708,119,413.0754981,16,0,0,3,0,0,0,39,1,0,10,8
2709,76,268.6903124,0,0,0,0,0,0,0,0,0,0,4,5
2710,122,431.2431705,0,0,1,0,5,4,2,2,1,0,7,8
2711,523,1593.974202,17,1,10,36,77,37,20,49,0,0,42,34
2712,78,260.0845729,0,0,0,0,0,0,0,0,2,0,4,5
2713,280,918.9017447,31,23,67,132,117,113,124,158,2,0,57,18
2714,202,561.2854569,0,0,0,0,0,0,0,0,0,0,11,13
2715,240,661.6857516,0,0,0,0,0,0,0,0,0,0,13,16
2716,368,1237.314108,0,0,0,0,108,16,4,12,0,0,28,24
2717,149,406.3821451,20,3,16,51,399,136,86,52,0,0,50,10
2718,263,713.3201889,0,0,0,0,23,46,1,5,0,0,18,17
2719,1363,4761.842548,5,9,4,12,0,17,17,16,0,0,79,90
2720,609,2548.255098,0,7,4,0,6,10,12,4,4,0,36,40
2721,448,1832.06633,0,0,0,0,0,0,0,0,0,0,24,30
2722,360,1022.170619,0,0,0,0,0,0,0,0,0,0,20,24
2723,346,1072.848863,0,0,61,3,216,14,0,33,1,0,37,23
2724,225,821.3700298,0,0,0,0,0,0,0,0,0,0,12,15
2725,317,1105.359435,0,0,0,0,0,0,0,0,0,0,17,21
2726,0,0,0,0,130,42,18,0,0,14,1,0,11,0
2727,0,0,254,15,58,940,525,120,96,813,5,0,154,0
2728,0,0,390,22,1003,221,177,240,51,478,2,298,188,0
2729,0,0,289,28,319,425,1227,26,30,928,1,0,228,0
2730,0,0,319,16,10,0,717,49,56,173,0,0,73,0
2731,420,1346.320142,7,0,1,100,14,1,0,13,1,0,30,28
2732,3,4.780966413,46,2,843,160,45,78,29,150,1,0,97,0
2733,30,95.61932827,123,4,705,195,27,74,28,190,0,0,76,2
2734,189,467.5785152,0,0,0,0,0,0,0,0,1,0,10,12
2735,208,661.6857516,22,32,4,44,32,25,10,109,1,0,27,14
2736,321,781.209912,112,19,24,90,76,142,264,423,0,0,85,21
2737,38,131.954673,44,70,0,10,40,165,0,230,0,0,32,3
2738,214,733.4002478,103,65,15,3,47,144,88,503,1,0,64,14
2739,295,1080.498409,0,0,0,0,11,104,1,30,0,0,24,19
2740,424,1330.064856,0,0,0,0,0,0,0,0,0,0,23,28
2741,0,0,121,99,18,399,363,84,136,372,1,0,143,0
2742,92,295.4637244,29,2,63,147,39,13,10,490,0,0,48,6
2743,138,434.1117503,0,0,0,0,0,0,0,0,2,0,7,9
2744,44,142.4727991,510,122,110,275,67,102,72,685,0,0,108,3
2745,207,697.0649031,46,19,4,43,90,100,99,257,0,0,50,14
2746,448,1520.347319,5,0,1,34,25,18,3,72,1,0,33,30
2747,400,1307.116217,0,0,0,0,0,0,0,0,0,0,22,26
2748,0,0,173,68,130,421,742,71,117,594,0,0,126,0
2749,0,0,66,29,211,130,45,28,73,138,0,0,39,0
2750,0,0,292,39,134,594,124,255,231,971,1,0,144,0
2751,136,388.2144728,147,113,8,35,68,5,44,1424,0,0,108,9
2752,677,1772.782346,90,124,1,102,133,64,74,135,0,0,76,45
2753,579,1810.073884,22,9,4,33,19,196,17,392,0,0,69,38
2754,592,2009.91828,0,0,0,0,0,0,0,0,0,0,32,39
2755,371,1197.15399,5,55,212,22,526,59,21,99,0,0,75,24
2756,515,1600.667555,302,8,61,183,1432,66,42,142,0,0,150,34
2757,498,1172.292965,23,18,4,0,215,25,11,139,1,0,52,33
2758,88,250.5226401,166,111,8,74,594,40,199,180,0,0,79,6
2759,676,1623.616194,1958,5,272,202,111,33,85,129,0,0,190,45
2760,455,1607.360908,0,0,0,0,0,0,0,0,1,0,25,30
2761,0,0,39,1,152,521,43,7,7,74,0,0,46,0
2762,177,299.2884975,49,27,3,111,27,44,102,278,0,0,45,12
2763,1771,3935.691552,114,376,96,165,1260,183,280,441,0,0,255,117
2764,418,854.8367947,63,6,7,0,345,21,14,38,0,0,50,28
2765,911,2316.856324,147,50,2,3,253,45,26,82,0,0,83,60
2766,638,1495.486294,180,114,4,22,333,23,61,36,0,0,81,42
2767,136,231.3987744,16,122,5,59,295,46,44,86,0,0,44,9
2768,24,40.16011787,44,3,50,66,266,18,97,118,0,0,38,2
2769,361,651.1676255,110,154,17,209,476,248,146,304,0,0,111,24
2770,481,1128.308074,63,261,23,0,441,58,203,67,0,0,87,32
2771,625,2101.712835,17,4,0,4,85,8,470,221,0,0,78,41
2772,431,1308.072411,0,1,0,0,84,60,4,15,0,0,32,28
2773,752,2065.377491,4,19,39,22,362,217,29,20,0,0,80,50
2774,390,1142.650973,4,0,0,1,3,112,6,13,0,0,29,26
2775,513,1319.54673,0,0,0,0,0,0,33,0,0,0,30,34
2776,585,2142.829147,0,0,0,0,0,0,0,0,1,0,32,39
2777,399,1264.08752,0,0,0,0,0,148,0,0,0,0,30,26
2778,545,1787.125245,0,0,0,0,0,0,0,0,0,0,30,36
2779,772,2740.449948,31,0,14,3,113,42,81,101,0,29,63,51
2780,143,458.9727757,37,18,11,1,1328,181,1567,15,0,0,180,9
2781,335,1173.249158,1,0,0,0,0,2,0,0,0,0,19,22
2782,322,1054.681191,0,0,0,0,0,36,0,0,0,0,20,21
2783,588,1559.551244,0,0,2,1,27,153,1,47,1,0,45,39
2784,386,1283.211385,0,1,0,0,18,2,19,9,0,0,24,25
2785,288,1331.977243,0,0,0,0,0,0,0,0,0,0,16,19
2786,246,910.2960051,0,0,0,0,14,1,0,33,0,0,16,16
2787,0,0,124,29,36,112,76,404,681,434,4,0,104,0
2788,608,2067.289877,0,1,0,0,2,376,2,1,1,0,54,40
2789,356,1115.877561,0,1,2,0,130,115,6,23,3,0,35,23
