SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0013_000.6,     0.696,       4.0,       2.8,Principal Arterial,       914,    2736.1,    5980.4,    3771.2,    4593.1,   17080.8,      37.7,      37.6,      37.5,      37.3,      37.7,      37.5,     1.106,     1.111,     1.111,     1.119,     1.107,     1.112,     10964,     21928,     10964,     43856,     87711,      0.27,      0.30,      0.38,      0.11,      0.38,    1903.0,    4159.6,    2623.0,    3194.7,   11880.3,    1497.9,    2998.8,    2123.8,    2649.9,    9270.4,     135.7,     630.9,     214.3,     202.7,    1183.6,     190.8,     352.8,     222.9,     230.5,     997.0,      78.8,     177.0,      62.1,     111.7,     429.6,    314.93,     50.65,    110.78,     70.33,     84.70,    316.46,     0.197,     0.523,     0.794,     0.021,     1.535
0013_001.3,     0.298,       4.0,       1.2,Principal Arterial,       883,    2727.5,    5544.9,    3598.4,    4455.8,   16326.6,      34.0,      33.8,      33.8,      33.6,      34.0,      33.8,     0.527,     0.529,     0.529,     0.534,     0.527,     0.530,     10596,     21192,     10596,     42384,     84768,      0.30,      0.29,      0.40,      0.12,      0.40,     814.1,    1655.0,    1074.0,    1330.0,    4873.1,     647.7,    1209.4,     862.0,    1090.4,    3809.5,      48.4,     216.0,      72.6,      69.5,     406.5,      81.0,     146.2,     103.9,     106.7,     437.8,      37.0,      83.2,      35.6,      63.2,     219.0,    143.45,     24.06,     48.92,     32.00,     39.15,    144.13,     0.103,     0.202,     0.380,     0.012,     0.697
0013_001.6,     0.170,       4.0,       0.7,Principal Arterial,       883,    2708.2,    5748.7,    3640.0,    4553.2,   16650.1,      34.0,      33.9,      33.9,      33.6,      34.0,      33.9,     0.299,     0.301,     0.301,     0.303,     0.299,     0.301,     10596,     21192,     10596,     42384,     84768,      0.31,      0.30,      0.37,      0.12,      0.37,     459.7,     975.9,     617.9,     773.0,    2826.5,     367.0,     699.8,     486.9,     633.2,    2186.9,      30.7,     144.2,      52.8,      46.7,     274.4,      46.8,      87.0,      60.5,      61.5,     255.8,      15.3,      44.9,      17.8,      31.5,     109.5,     83.08,     13.57,     28.82,     18.37,     22.72,     83.48,     0.054,     0.139,     0.214,         0,     0.407
0013_001.8,     0.688,       4.0,       2.8,Principal Arterial,       920,    2426.3,    5088.0,    3169.9,    4054.4,   14738.6,      38.5,      38.4,      38.4,      38.3,      38.5,      38.4,     1.073,     1.074,     1.076,     1.079,     1.073,     1.075,     11036,     22072,     11036,     44143,     88287,      0.26,      0.26,      0.31,      0.10,      0.31,    1670.3,    3502.6,    2182.2,    2791.1,   10146.2,    1327.5,    2494.7,    1706.9,    2260.1,    7789.2,     111.6,     534.4,     185.4,     167.8,     999.2,     171.3,     313.9,     223.8,     238.7,     947.7,      59.9,     159.6,      66.2,     124.6,     410.3,    263.48,     43.45,     91.22,     57.03,     72.48,    264.18,     0.073,     0.275,     0.363,         0,     0.711
0013_002.5,     0.374,       4.0,       1.5,Principal Arterial,       929,    1983.0,    3953.5,    2471.4,    3267.0,   11674.9,      39.9,      39.9,      39.9,      39.9,      39.9,      39.9,     0.561,     0.562,     0.562,     0.563,     0.562,     0.562,     11148,     22296,     11148,     44592,     89184,      0.21,      0.20,      0.25,      0.08,      0.25,     741.2,    1477.8,     923.8,    1221.2,    4364.0,     610.1,    1081.9,     730.3,     996.0,    3418.3,      37.6,     193.6,      65.8,      57.1,     354.1,      69.9,     130.8,      97.1,     108.1,     405.9,      23.6,      71.4,      30.6,      59.9,     185.5,    109.25,     18.57,     37.04,     23.18,     30.57,    109.36,     0.019,     0.046,     0.059,     0.006,     0.130
0013_002.9,     0.414,       2.0,       0.8,Principal Arterial,       968,    1180.6,    2163.8,    1441.0,    1723.4,    6508.8,      40.0,      40.0,      40.0,      39.9,      40.0,      40.0,     0.621,     0.621,     0.622,     0.623,     0.621,     0.622,      5808,     11616,      5808,     23232,     46464,      0.23,      0.21,      0.29,      0.08,      0.29,     488.7,     895.7,     596.5,     713.4,    2694.3,     416.9,     676.3,     485.3,     600.8,    2179.3,      21.5,      99.7,      35.1,      30.0,     186.3,      37.5,      77.0,      58.4,      52.1,     225.0,      12.9,      42.7,      17.6,      30.5,     103.7,     67.36,     12.23,     22.41,     14.96,     17.83,     67.43,     0.011,     0.030,     0.046,     0.002,     0.089
0013_003.3,     1.576,       2.0,       3.2,Principal Arterial,      1016,    1832.4,    3129.0,    2290.0,    2490.1,    9741.5,      48.0,      47.7,      47.8,      47.2,      48.0,      47.7,     1.970,     1.985,     1.979,     2.005,     1.970,     1.984,      6096,     12192,      6096,     24384,     48768,      0.35,      0.32,      0.42,      0.12,      0.42,    2888.5,    4932.5,    3609.9,    3925.4,   15356.3,    2429.1,    3592.1,    2912.5,    3182.5,   12116.2,      83.4,     455.4,     153.9,     148.3,     841.0,     258.5,     509.3,     390.2,     305.1,    1463.1,     117.6,     375.6,     153.4,     289.3,     935.9,    319.83,     60.61,    103.21,     76.51,     81.76,    322.09,     0.452,     0.476,     1.327,     0.008,     2.263
0013_004.9,     0.717,       2.0,       1.4,Principal Arterial,      1032,    1674.7,    2877.4,    2114.9,    2243.5,    8910.5,      50.9,      50.6,      50.7,      50.0,      50.8,      50.6,     0.846,     0.851,     0.849,     0.860,     0.847,     0.851,      6191,     12383,      6191,     24766,     49531,      0.35,      0.29,      0.45,      0.10,      0.45,    1201.6,    2064.4,    1517.4,    1609.6,    6393.0,    1004.0,    1526.6,    1217.3,    1302.3,    5050.2,      24.8,     127.9,      43.2,      37.9,     233.8,     111.8,     221.9,     174.1,     126.3,     634.1,      60.8,     188.1,      82.8,     143.2,     474.9,    125.65,     23.75,     40.72,     30.33,     31.66,    126.46,     0.127,     0.142,     0.504,     0.020,     0.793
0013_005.6,     0.971,       2.0,       1.9,Minor Arterial,       983,    1715.9,    3194.7,    2177.3,    2525.7,    9613.6,      46.0,      44.8,      45.7,      45.0,      46.0,      45.5,     1.265,     1.300,     1.274,     1.294,     1.266,     1.281,      5898,     11796,      5898,     23592,     47184,      0.50,      0.37,      0.50,      0.17,      0.50,    1665.6,    3101.2,    2113.5,    2451.7,    9332.0,    1402.0,    2441.0,    1715.7,    1985.4,    7544.1,      15.8,      97.1,      31.3,      23.6,     167.8,     132.2,     252.5,     205.2,     182.1,     772.0,     115.8,     310.5,     161.3,     260.6,     848.2,    202.66,     37.18,     67.85,     47.01,     53.26,    205.30,     1.002,     0.484,     1.060,     0.030,     2.576
0015_241.6,     0.860,       4.0,       3.4,Freeway,      1944,    5905.6,   12997.1,    8246.0,   10383.2,   37531.9,      76.9,      76.9,      76.9,      76.8,      76.9,      76.9,     0.671,     0.671,     0.671,     0.672,     0.671,     0.671,     23328,     46656,     23328,     93312,    186624,      0.30,      0.40,      0.48,      0.15,      0.48,    5080.5,   11181.1,    7093.9,    8932.4,   32287.9,    4025.8,    8260.5,    5280.4,    6472.9,   24039.6,         0,         0,         0,         0,         0,     396.6,     894.7,     778.6,     663.2,    2733.1,     658.1,    2026.0,    1035.0,    1796.3,    5515.4,    419.75,     66.05,    145.38,     92.35,    116.12,    419.90,         0,     0.018,     0.141,     0.017,     0.176
0015_242.4,     2.383,       4.0,       9.5,Freeway,      1944,    7362.7,   14661.4,    9930.2,   11971.5,   43925.8,      74.0,      74.0,      74.0,      73.5,      74.0,      73.9,     1.932,     1.933,     1.933,     1.945,     1.932,     1.936,     23328,     46656,     23328,     93312,    186624,      0.40,      0.43,      0.59,      0.16,      0.59,   17547.1,   34941.9,   23666.1,   28531.1,  104686.2,   14984.0,   27768.3,   19384.7,   22737.2,   84874.2,      45.3,     252.3,      78.6,      81.0,     457.2,     995.0,    2097.1,    1781.0,    1537.4,    6410.5,    1522.9,    4824.2,    2421.8,    4175.5,   12944.4,   1414.77,    237.19,    472.45,    321.80,    385.58,   1417.02,     0.048,     0.239,     2.013,     0.002,     2.302
0015_244.8,     2.112,       4.0,       8.4,Freeway,      2137,   11394.4,   21276.7,   14719.0,   18003.2,   65393.3,      72.4,      71.4,      72.2,      69.8,      72.3,      71.5,     1.751,     1.775,     1.755,     1.819,     1.753,     1.773,     25638,     51276,     25638,    102552,    205104,      0.68,      0.48,      0.72,      0.20,      0.72,   24060.3,   44927.8,   31080.6,   38015.5,  138084.2,   20814.4,   36208.2,   26358.2,   31906.2,  115287.0,     171.0,     876.3,     289.3,     261.8,    1598.4,    1491.2,    2911.9,    2133.6,    1903.0,    8439.7,    1583.7,    4931.5,    2299.6,    3944.4,   12759.2,   1908.27,    337.21,    622.31,    445.40,    525.88,   1930.80,     4.631,     1.441,    16.610,     0.545,    23.227
0015_246.9,     1.921,       4.0,       7.7,Freeway,      1944,   11394.4,   21276.7,   14719.0,   18003.2,   65393.3,      74.0,      72.4,      73.6,      65.3,      74.0,      71.5,     1.558,     1.593,     1.566,     1.771,     1.558,     1.615,     23328,     46656,     23328,     93312,    186624,      0.68,      0.57,      0.86,      0.24,      0.86,   21890.4,   40875.8,   28277.5,   34586.9,  125630.6,   18937.2,   32942.6,   23981.0,   29028.7,  104889.5,     155.6,     797.2,     263.2,     238.2,    1454.2,    1356.7,    2649.3,    1941.1,    1731.4,    7678.5,    1440.9,    4486.7,    2092.2,    3588.7,   11608.5,   1697.70,    302.34,    555.15,    432.86,    467.39,   1757.74,     6.696,     2.781,    52.359,     0.003,    61.839
0015_248.8,     2.086,       6.0,      12.5,Freeway,      1944,   12267.7,   22629.2,   15897.6,   18868.0,   69662.5,      74.0,      73.8,      74.0,      73.3,      74.0,      73.8,     1.692,     1.695,     1.692,     1.709,     1.692,     1.696,     34992,     69984,     34992,    139968,    279936,      0.50,      0.40,      0.62,      0.17,      0.62,   25590.0,   47203.8,   33161.9,   39358.0,  145313.7,   21925.8,   37680.3,   27987.4,   33033.1,  120626.6,     235.7,    1151.5,     425.5,     333.7,    2146.4,    1747.6,    3290.4,    2377.2,    2069.5,    9484.7,    1680.8,    5081.6,    2371.7,    3921.6,   13055.7,   1964.23,    346.53,    638.24,    452.60,    532.02,   1969.39,     0.647,     0.186,     4.477,     0.005,     5.315
0015_250.9,     0.793,       6.0,       4.8,Freeway,      1944,   15252.6,   27618.7,   19506.0,   23133.9,   85511.2,      73.9,      73.0,      73.9,      70.3,      73.9,      72.9,     0.643,     0.653,     0.644,     0.678,     0.643,     0.653,     34992,     69984,     34992,    139968,    279936,      0.64,      0.47,      0.74,      0.20,      0.74,   12096.4,   21903.7,   15469.7,   18346.9,   67816.7,   10269.0,   17158.4,   12982.7,   15389.7,   55799.8,     135.7,     684.0,     246.7,     198.5,    1264.9,     919.2,    1785.7,    1229.0,    1095.4,    5029.3,     772.5,    2275.6,    1011.4,    1663.3,    5722.8,    917.10,    165.78,    296.57,    219.99,    248.09,    930.43,     2.297,     0.362,    11.145,         0,    13.804
0015_251.6,     0.734,       6.0,       4.4,Freeway,      1944,   15503.0,   28329.1,   20156.5,   23850.4,   87839.0,      74.0,      73.1,      73.8,      69.6,      73.9,      72.7,     0.595,     0.603,     0.596,     0.634,     0.595,     0.606,     34992,     69984,     34992,    139968,    279936,      0.64,      0.49,      0.78,      0.21,      0.78,   11374.4,   20784.8,   14788.6,   17498.8,   64446.6,    9621.7,   16247.1,   12421.2,   14684.2,   52974.2,     132.1,     664.0,     239.9,     192.2,    1228.2,     886.9,    1723.3,    1178.5,    1057.4,    4846.1,     733.8,    2150.4,     949.0,    1564.9,    5398.1,    871.47,    155.68,    281.53,    212.53,    236.65,    886.39,     1.952,     0.474,    12.973,     0.016,    15.415
0015_252.5,     1.096,       6.0,       6.6,Freeway,      1944,   15503.0,   28329.1,   20156.5,   23850.4,   87839.0,      74.0,      73.1,      73.9,      69.7,      74.0,      72.8,     0.888,     0.900,     0.890,     0.946,     0.888,     0.904,     34992,     69984,     34992,    139968,    279936,      0.64,      0.49,      0.78,      0.21,      0.78,   16986.5,   31040.0,   22085.3,   26132.7,   96244.5,   14369.0,   24263.3,   18549.7,   21929.4,   79111.4,     197.3,     991.6,     358.3,     287.0,    1834.2,    1324.5,    2573.6,    1760.0,    1579.1,    7237.2,    1095.8,    3211.5,    1417.2,    2337.1,    8061.6,   1300.49,    232.47,    420.14,    317.02,    353.11,   1322.74,     3.075,     0.711,    19.216,     0.003,    23.005
0015_253.6,     2.315,       6.0,      13.9,Freeway,      1944,   16031.5,   28679.1,   20646.7,   24131.5,   89488.8,      74.0,      72.3,      73.9,      68.3,      74.0,      72.3,     1.876,     1.925,     1.879,     2.040,     1.876,     1.925,     34992,     69984,     34992,    139968,    279936,      0.69,      0.48,      0.81,      0.21,      0.81,   37111.9,   66390.4,   47795.9,   55863.0,  207161.2,   31336.2,   51785.7,   40204.1,   46936.4,  170262.4,     456.0,    2225.4,     826.4,     641.2,    4149.0,    2956.2,    5545.7,    3764.8,    3387.0,   15653.7,    2363.5,    6833.7,    3000.6,    4898.4,   17096.2,   2798.12,    513.64,    898.26,    699.97,    754.52,   2866.39,    12.961,     1.530,    56.263,         0,    70.754
0015_255.9,     1.421,       6.0,       8.5,Freeway,      1903,   16031.5,   28679.1,   20646.7,   24131.5,   89488.8,      69.0,      67.0,      68.9,      62.7,      69.0,      67.1,     1.236,     1.274,     1.238,     1.364,     1.236,     1.274,     34254,     68508,     34254,    137016,    274032,      0.70,      0.49,      0.83,      0.22,      0.83,   22786.3,   40762.9,   29346.0,   34299.2,  127194.4,   19240.0,   31795.8,   24684.8,   28818.3,  104538.9,     280.0,    1366.3,     507.4,     393.8,    2547.5,    1815.0,    3405.0,    2311.6,    2079.6,    9611.2,    1451.2,    4195.8,    1842.4,    3007.5,   10496.9,   1843.28,    339.89,    591.93,    467.77,    497.05,   1896.64,    10.121,     1.205,    43.953,         0,    55.279
0015_257.3,     0.361,       8.0,       2.9,Freeway,      1666,   17327.4,   31147.1,   22103.7,   26099.2,   96677.4,      53.6,      50.9,      52.3,      50.1,      53.6,      51.9,     0.404,     0.427,     0.414,     0.432,     0.404,     0.418,     39978,     79956,     39978,    159912,    319824,      0.77,      0.54,      0.89,      0.24,      0.89,    6253.7,   11241.2,    7977.4,    9419.4,   34891.7,    5224.5,    8656.4,    6649.2,    7877.3,   28407.4,      86.5,     419.3,     154.1,     125.2,     785.1,     540.2,    1010.8,     679.1,     617.4,    2847.5,     402.2,    1154.7,     495.0,     799.5,    2851.4,    650.73,    122.89,    214.82,    159.36,    175.84,    672.91,     6.704,     5.142,    10.452,     0.099,    22.397
0015_257.6,     1.173,      11.0,      12.9,Freeway,      1615,   27820.4,   52434.0,   36805.0,   43418.2,  160477.6,      63.3,      61.3,      62.9,      57.0,      63.0,      61.2,     1.109,     1.141,     1.115,     1.239,     1.117,     1.149,     53217,    106433,     53217,    212866,    425732,      0.78,      0.64,      1.03,      0.27,      1.03,   32628.6,   61495.9,   43165.9,   50922.0,  188212.4,   26340.9,   46002.2,   35320.2,   41947.2,  149610.5,     548.4,    2623.5,     899.8,     771.9,    4843.6,    3359.8,    6265.9,    4122.6,    3825.5,   17573.8,    2379.4,    6604.6,    2823.2,    4377.6,   16184.8,   2972.58,    532.03,    977.64,    756.94,    808.43,   3075.04,    15.182,     5.456,    80.036,     6.059,   106.733
0015_258.8,     1.153,      10.0,      11.5,Freeway,      1710,   26296.4,   48343.7,   33648.1,   39875.9,  148164.1,      69.2,      59.6,      68.0,      49.8,      69.2,      61.6,     1.000,     1.168,     1.016,     1.397,     1.000,     1.128,     51306,    102612,     51306,    205224,    410448,      0.88,      0.65,      1.00,      0.27,      1.00,   30323.4,   55746.9,   38800.8,   45982.4,  170853.5,   24701.1,   41849.4,   31725.4,   37886.0,  136161.9,     482.0,    2331.6,     807.3,     681.6,    4302.5,    2994.1,    5592.8,    3695.1,    3423.9,   15705.9,    2146.1,    5972.9,    2573.1,    3991.0,   14683.1,   2470.26,    509.13,    819.65,    779.36,    664.70,   2772.84,    73.759,    13.049,   222.885,         0,   309.693
0015_260.0,     1.827,      10.0,      18.3,Freeway,      1780,   29744.6,   55364.8,   37709.5,   45452.3,  168271.2,      68.2,      49.9,      65.7,      48.6,      68.2,      58.4,     1.605,     2.218,     1.665,     2.262,     1.606,     1.886,     53406,    106812,     53406,    213624,    427248,      0.98,      0.73,      0.99,      0.28,      0.99,   54329.3,  101125.2,   68877.4,   83019.8,  307351.7,   43747.7,   74688.8,   55822.0,   67987.1,  242245.6,     952.4,    4701.0,    1561.3,    1402.8,    8617.5,    5783.3,   10931.2,    7009.5,    6645.3,   30369.3,    3845.9,   10804.2,    4484.7,    6984.6,   26119.4,   4505.30,   1087.94,   1540.27,   1417.33,   1217.64,   5263.18,   304.030,    55.737,   412.625,     1.014,   773.406
