Purpose,TAZID,All,Walk,Bike,NonM,test_id
NHB,889.0,273.58,5.65,1.23,6.88,12
HBC,889.0,0.0,0.0,0.0,0.0,12
HBSch,889.0,0.0,0.0,0.0,0.0,12
All,890.0,452.7,10.5,2.18,12.68,12
HBW,890.0,0.0,0.0,0.0,0.0,12
HBO,890.0,0.0,0.0,0.0,0.0,12
NHB,890.0,452.7,10.5,2.18,12.68,12
HBC,890.0,0.0,0.0,0.0,0.0,12
HBSch,890.0,0.0,0.0,0.0,0.0,12
All,891.0,6482.4,493.83,101.33,693.17,12
HBW,891.0,1331.3,35.34,23.7,59.03,12
HBO,891.0,3390.94,401.69,70.02,471.71,12
NHB,891.0,1424.39,55.81,7.35,63.16,12
HBC,891.0,43.0,0.0,0.0,0.0,12
HBSch,891.0,292.77,0.99,0.27,99.27,12
All,892.0,7691.38,407.06,109.53,516.6,12
HBW,892.0,1928.19,9.48,35.64,45.12,12
HBO,892.0,4512.58,375.83,69.36,445.19,12
NHB,892.0,735.39,21.75,3.99,25.74,12
HBC,892.0,49.01,0.0,0.55,0.55,12
HBSch,892.0,466.22,0.0,0.0,0.0,12
All,893.0,304.1,3.38,1.34,4.72,12
HBW,893.0,0.0,0.0,0.0,0.0,12
HBO,893.0,0.0,0.0,0.0,0.0,12
NHB,893.0,304.1,3.38,1.34,4.72,12
HBC,893.0,0.0,0.0,0.0,0.0,12
HBSch,893.0,0.0,0.0,0.0,0.0,12
All,894.0,7394.6,461.01,114.22,575.23,12
HBW,894.0,1906.61,13.91,43.61,57.52,12
HBO,894.0,4007.39,410.51,61.36,471.87,12
NHB,894.0,993.31,36.58,5.16,41.74,12
HBC,894.0,76.0,0.0,4.1,4.1,12
HBSch,894.0,411.29,0.0,0.0,0.0,12
All,895.0,2967.62,111.54,53.79,165.33,12
HBW,895.0,814.97,2.76,24.4,27.16,12
HBO,895.0,1615.88,102.15,27.41,129.56,12
NHB,895.0,327.67,6.63,1.74,8.37,12
HBC,895.0,38.01,0.0,0.24,0.24,12
HBSch,895.0,171.08,0.0,0.0,0.0,12
All,896.0,4004.6,120.71,74.48,195.19,12
HBW,896.0,1019.07,2.0,31.61,33.61,12
HBO,896.0,2329.84,113.28,39.11,152.4,12
NHB,896.0,386.48,5.42,2.05,7.47,12
HBC,896.0,9.0,0.0,1.71,1.71,12
HBSch,896.0,260.21,0.0,0.0,0.0,12
All,897.0,13.46,0.12,0.07,0.19,12
HBW,897.0,0.0,0.0,0.0,0.0,12
HBO,897.0,0.0,0.0,0.0,0.0,12
NHB,897.0,13.46,0.12,0.07,0.19,12
HBC,897.0,0.0,0.0,0.0,0.0,12
HBSch,897.0,0.0,0.0,0.0,0.0,12
All,898.0,0.0,0.0,0.0,0.0,12
HBW,898.0,0.0,0.0,0.0,0.0,12
HBO,898.0,0.0,0.0,0.0,0.0,12
NHB,898.0,0.0,0.0,0.0,0.0,12
HBC,898.0,0.0,0.0,0.0,0.0,12
HBSch,898.0,0.0,0.0,0.0,0.0,12
All,899.0,0.0,0.0,0.0,0.0,12
HBW,899.0,0.0,0.0,0.0,0.0,12
HBO,899.0,0.0,0.0,0.0,0.0,12
NHB,899.0,0.0,0.0,0.0,0.0,12
HBC,899.0,0.0,0.0,0.0,0.0,12
HBSch,899.0,0.0,0.0,0.0,0.0,12
All,900.0,1.2,0.0,0.0,0.0,12
HBW,900.0,0.0,0.0,0.0,0.0,12
HBO,900.0,0.0,0.0,0.0,0.0,12
NHB,900.0,1.2,0.0,0.0,0.0,12
HBC,900.0,0.0,0.0,0.0,0.0,12
HBSch,900.0,0.0,0.0,0.0,0.0,12
All,901.0,0.0,0.0,0.0,0.0,12
HBW,901.0,0.0,0.0,0.0,0.0,12
HBO,901.0,0.0,0.0,0.0,0.0,12
NHB,901.0,0.0,0.0,0.0,0.0,12
HBC,901.0,0.0,0.0,0.0,0.0,12
HBSch,901.0,0.0,0.0,0.0,0.0,12
All,902.0,0.0,0.0,0.0,0.0,12
HBW,902.0,0.0,0.0,0.0,0.0,12
HBO,902.0,0.0,0.0,0.0,0.0,12
NHB,902.0,0.0,0.0,0.0,0.0,12
HBC,902.0,0.0,0.0,0.0,0.0,12
HBSch,902.0,0.0,0.0,0.0,0.0,12
All,903.0,25.22,0.02,0.13,0.14,12
HBW,903.0,6.26,0.0,0.02,0.02,12
HBO,903.0,15.34,0.02,0.1,0.11,12
NHB,903.0,1.68,0.0,0.01,0.01,12
HBC,903.0,0.0,0.0,0.0,0.0,12
HBSch,903.0,1.94,0.0,0.0,0.0,12
All,904.0,0.0,0.0,0.0,0.0,12
HBW,904.0,0.0,0.0,0.0,0.0,12
HBO,904.0,0.0,0.0,0.0,0.0,12
NHB,904.0,0.0,0.0,0.0,0.0,12
HBC,904.0,0.0,0.0,0.0,0.0,12
HBSch,904.0,0.0,0.0,0.0,0.0,12
All,905.0,0.0,0.0,0.0,0.0,12
HBW,905.0,0.0,0.0,0.0,0.0,12
HBO,905.0,0.0,0.0,0.0,0.0,12
NHB,905.0,0.0,0.0,0.0,0.0,12
HBC,905.0,0.0,0.0,0.0,0.0,12
HBSch,905.0,0.0,0.0,0.0,0.0,12
All,906.0,0.0,0.0,0.0,0.0,12
HBW,906.0,0.0,0.0,0.0,0.0,12
HBO,906.0,0.0,0.0,0.0,0.0,12
NHB,906.0,0.0,0.0,0.0,0.0,12
HBC,906.0,0.0,0.0,0.0,0.0,12
HBSch,906.0,0.0,0.0,0.0,0.0,12
All,907.0,590.25,0.17,1.26,1.43,12
HBW,907.0,0.0,0.0,0.0,0.0,12
HBO,907.0,0.0,0.0,0.0,0.0,12
NHB,907.0,590.25,0.17,1.26,1.43,12
HBC,907.0,0.0,0.0,0.0,0.0,12
HBSch,907.0,0.0,0.0,0.0,0.0,12
All,908.0,127.63,1.09,0.15,1.24,12
HBW,908.0,0.0,0.0,0.0,0.0,12
HBO,908.0,0.0,0.0,0.0,0.0,12
NHB,908.0,127.63,1.09,0.15,1.24,12
HBC,908.0,0.0,0.0,0.0,0.0,12
HBSch,908.0,0.0,0.0,0.0,0.0,12
All,909.0,81.97,0.78,0.1,0.88,12
HBW,909.0,0.0,0.0,0.0,0.0,12
HBO,909.0,0.0,0.0,0.0,0.0,12
NHB,909.0,81.97,0.78,0.1,0.88,12
HBC,909.0,0.0,0.0,0.0,0.0,12
HBSch,909.0,0.0,0.0,0.0,0.0,12
All,910.0,0.0,0.0,0.0,0.0,12
HBW,910.0,0.0,0.0,0.0,0.0,12
HBO,910.0,0.0,0.0,0.0,0.0,12
NHB,910.0,0.0,0.0,0.0,0.0,12
HBC,910.0,0.0,0.0,0.0,0.0,12
HBSch,910.0,0.0,0.0,0.0,0.0,12
All,911.0,495.53,8.2,1.04,9.23,12
HBW,911.0,0.0,0.0,0.0,0.0,12
HBO,911.0,0.0,0.0,0.0,0.0,12
NHB,911.0,495.53,8.2,1.04,9.23,12
HBC,911.0,0.0,0.0,0.0,0.0,12
HBSch,911.0,0.0,0.0,0.0,0.0,12
All,912.0,0.0,0.0,0.0,0.0,12
HBW,912.0,0.0,0.0,0.0,0.0,12
HBO,912.0,0.0,0.0,0.0,0.0,12
NHB,912.0,0.0,0.0,0.0,0.0,12
HBC,912.0,0.0,0.0,0.0,0.0,12
HBSch,912.0,0.0,0.0,0.0,0.0,12
All,913.0,0.0,0.0,0.0,0.0,12
HBW,913.0,0.0,0.0,0.0,0.0,12
HBO,913.0,0.0,0.0,0.0,0.0,12
NHB,913.0,0.0,0.0,0.0,0.0,12
HBC,913.0,0.0,0.0,0.0,0.0,12
HBSch,913.0,0.0,0.0,0.0,0.0,12
All,914.0,4501.05,111.39,312.66,424.05,12
HBW,914.0,1008.93,2.19,273.27,275.46,12
HBO,914.0,2134.47,94.99,35.77,130.76,12
NHB,914.0,1171.53,14.21,3.62,17.83,12
HBC,914.0,0.0,0.0,0.0,0.0,12
HBSch,914.0,186.12,0.0,0.0,0.0,12
All,915.0,0.0,0.0,0.0,0.0,12
HBW,915.0,0.0,0.0,0.0,0.0,12
HBO,915.0,0.0,0.0,0.0,0.0,12
NHB,915.0,0.0,0.0,0.0,0.0,12
HBC,915.0,0.0,0.0,0.0,0.0,12
HBSch,915.0,0.0,0.0,0.0,0.0,12
All,916.0,0.0,0.0,0.0,0.0,12
HBW,916.0,0.0,0.0,0.0,0.0,12
HBO,916.0,0.0,0.0,0.0,0.0,12
NHB,916.0,0.0,0.0,0.0,0.0,12
HBC,916.0,0.0,0.0,0.0,0.0,12
HBSch,916.0,0.0,0.0,0.0,0.0,12
All,917.0,817.91,19.12,7.28,26.4,12
HBW,917.0,222.64,0.14,2.04,2.18,12
HBO,917.0,470.72,18.13,4.98,23.11,12
NHB,917.0,83.34,0.85,0.26,1.11,12
HBC,917.0,0.0,0.0,0.0,0.0,12
HBSch,917.0,41.21,0.0,0.0,0.0,12
All,918.0,0.0,0.0,0.0,0.0,12
HBW,918.0,0.0,0.0,0.0,0.0,12
HBO,918.0,0.0,0.0,0.0,0.0,12
NHB,918.0,0.0,0.0,0.0,0.0,12
HBC,918.0,0.0,0.0,0.0,0.0,12
HBSch,918.0,0.0,0.0,0.0,0.0,12
All,919.0,0.0,0.0,0.0,0.0,12
HBW,919.0,0.0,0.0,0.0,0.0,12
HBO,919.0,0.0,0.0,0.0,0.0,12
NHB,919.0,0.0,0.0,0.0,0.0,12
HBC,919.0,0.0,0.0,0.0,0.0,12
HBSch,919.0,0.0,0.0,0.0,0.0,12
All,920.0,0.0,0.0,0.0,0.0,12
HBW,920.0,0.0,0.0,0.0,0.0,12
HBO,920.0,0.0,0.0,0.0,0.0,12
NHB,920.0,0.0,0.0,0.0,0.0,12
HBC,920.0,0.0,0.0,0.0,0.0,12
HBSch,920.0,0.0,0.0,0.0,0.0,12
All,921.0,5.21,0.0,0.01,0.02,12
HBW,921.0,0.0,0.0,0.0,0.0,12
HBO,921.0,0.0,0.0,0.0,0.0,12
NHB,921.0,5.21,0.0,0.01,0.02,12
HBC,921.0,0.0,0.0,0.0,0.0,12
HBSch,921.0,0.0,0.0,0.0,0.0,12
All,922.0,0.0,0.0,0.0,0.0,12
HBW,922.0,0.0,0.0,0.0,0.0,12
HBO,922.0,0.0,0.0,0.0,0.0,12
NHB,922.0,0.0,0.0,0.0,0.0,12
HBC,922.0,0.0,0.0,0.0,0.0,12
HBSch,922.0,0.0,0.0,0.0,0.0,12
All,923.0,0.62,0.0,0.0,0.0,12
HBW,923.0,0.0,0.0,0.0,0.0,12
HBO,923.0,0.0,0.0,0.0,0.0,12
NHB,923.0,0.62,0.0,0.0,0.0,12
HBC,923.0,0.0,0.0,0.0,0.0,12
HBSch,923.0,0.0,0.0,0.0,0.0,12
All,924.0,419.64,0.02,0.54,0.55,12
HBW,924.0,0.0,0.0,0.0,0.0,12
HBO,924.0,0.0,0.0,0.0,0.0,12
NHB,924.0,419.64,0.02,0.54,0.55,12
HBC,924.0,0.0,0.0,0.0,0.0,12
HBSch,924.0,0.0,0.0,0.0,0.0,12
All,925.0,101.81,0.58,0.36,0.94,12
HBW,925.0,0.0,0.0,0.0,0.0,12
HBO,925.0,0.0,0.0,0.0,0.0,12
NHB,925.0,101.81,0.58,0.36,0.94,12
HBC,925.0,0.0,0.0,0.0,0.0,12
HBSch,925.0,0.0,0.0,0.0,0.0,12
All,926.0,3476.73,181.45,35.37,216.82,12
HBW,926.0,800.74,10.57,6.59,17.17,12
HBO,926.0,1979.22,162.71,26.56,189.27,12
NHB,926.0,486.89,8.17,2.21,10.38,12
HBC,926.0,4.0,0.0,0.0,0.0,12
HBSch,926.0,205.89,0.0,0.0,0.0,12
All,927.0,12744.82,1032.64,167.76,1200.4,12
HBW,927.0,2780.4,96.36,49.43,145.79,12
HBO,927.0,5914.01,793.31,96.04,889.35,12
NHB,927.0,3500.33,142.97,22.3,165.26,12
HBC,927.0,2.0,0.0,0.0,0.0,12
HBSch,927.0,548.08,0.0,0.0,0.0,12
All,928.0,43.61,0.39,0.23,0.62,12
HBW,928.0,0.0,0.0,0.0,0.0,12
HBO,928.0,0.0,0.0,0.0,0.0,12
NHB,928.0,43.61,0.39,0.23,0.62,12
HBC,928.0,0.0,0.0,0.0,0.0,12
HBSch,928.0,0.0,0.0,0.0,0.0,12
All,929.0,24807.28,2292.42,328.83,2621.25,12
HBW,929.0,5379.72,146.69,97.16,243.85,12
HBO,929.0,11332.76,1730.72,184.88,1915.6,12
NHB,929.0,7054.06,415.01,46.79,461.8,12
HBC,929.0,4.0,0.0,0.0,0.0,12
HBSch,929.0,1036.74,0.0,0.0,0.0,12
All,930.0,203.95,5.39,1.17,6.56,12
HBW,930.0,0.0,0.0,0.0,0.0,12
HBO,930.0,0.0,0.0,0.0,0.0,12
NHB,930.0,203.95,5.39,1.17,6.56,12
HBC,930.0,0.0,0.0,0.0,0.0,12
HBSch,930.0,0.0,0.0,0.0,0.0,12
All,931.0,13563.05,913.69,159.44,1073.14,12
HBW,931.0,2331.79,73.15,41.61,114.77,12
HBO,931.0,4840.71,566.26,78.44,644.7,12
NHB,931.0,5917.37,274.27,39.39,313.67,12
HBC,931.0,2.0,0.0,0.0,0.0,12
HBSch,931.0,471.18,0.0,0.0,0.0,12
All,932.0,21200.07,1684.39,268.52,1952.92,12
HBW,932.0,6039.05,54.57,70.22,124.79,12
HBO,932.0,11592.38,1518.49,183.18,1701.67,12
NHB,932.0,2580.51,111.33,15.13,126.45,12
HBC,932.0,5.0,0.0,0.0,0.0,12
HBSch,932.0,983.12,0.0,0.0,0.0,12
All,933.0,27532.84,3272.47,370.85,4047.86,12
HBW,933.0,7290.94,378.27,124.5,502.77,12
HBO,933.0,13913.7,2518.12,211.8,2729.92,12
NHB,933.0,5280.64,372.0,33.3,405.3,12
HBC,933.0,6.0,0.0,0.0,0.0,12
HBSch,933.0,1041.55,4.09,1.25,409.87,12
All,934.0,3098.19,65.16,29.44,94.6,12
HBW,934.0,796.62,1.29,5.47,6.76,12
HBO,934.0,1747.6,60.32,22.29,82.6,12
NHB,934.0,378.25,3.55,1.68,5.23,12
HBC,934.0,1.0,0.0,0.0,0.0,12
HBSch,934.0,174.72,0.0,0.0,0.0,12
All,935.0,0.0,0.0,0.0,0.0,12
HBW,935.0,0.0,0.0,0.0,0.0,12
HBO,935.0,0.0,0.0,0.0,0.0,12
NHB,935.0,0.0,0.0,0.0,0.0,12
HBC,935.0,0.0,0.0,0.0,0.0,12
HBSch,935.0,0.0,0.0,0.0,0.0,12
All,936.0,833.57,25.84,6.53,52.67,12
HBW,936.0,215.95,0.01,1.06,1.07,12
HBO,936.0,503.94,24.42,5.1,29.53,12
NHB,936.0,67.37,1.2,0.31,1.51,12
HBC,936.0,0.0,0.0,0.0,0.0,12
HBSch,936.0,46.32,0.2,0.06,20.56,12
All,937.0,0.0,0.0,0.0,0.0,12
HBW,937.0,0.0,0.0,0.0,0.0,12
HBO,937.0,0.0,0.0,0.0,0.0,12
NHB,937.0,0.0,0.0,0.0,0.0,12
HBC,937.0,0.0,0.0,0.0,0.0,12
HBSch,937.0,0.0,0.0,0.0,0.0,12
All,938.0,561.14,9.94,2.59,12.53,12
HBW,938.0,148.87,0.0,0.18,0.18,12
HBO,938.0,326.5,9.68,2.28,11.95,12
NHB,938.0,47.72,0.26,0.13,0.39,12
HBC,938.0,6.0,0.0,0.0,0.0,12
HBSch,938.0,32.05,0.0,0.0,0.0,12
All,939.0,5300.55,182.27,328.21,657.02,12
HBW,939.0,1238.67,11.8,267.13,278.93,12
HBO,939.0,2773.31,156.8,56.32,213.12,12
NHB,939.0,1100.13,12.19,4.32,16.51,12
HBC,939.0,1.0,0.0,0.0,0.0,12
HBSch,939.0,187.45,1.48,0.43,148.46,12
All,940.0,6.88,0.04,0.03,0.07,12
HBW,940.0,0.0,0.0,0.0,0.0,12
HBO,940.0,0.0,0.0,0.0,0.0,12
NHB,940.0,6.88,0.04,0.03,0.07,12
HBC,940.0,0.0,0.0,0.0,0.0,12
HBSch,940.0,0.0,0.0,0.0,0.0,12
All,941.0,2193.25,96.52,39.55,201.58,12
HBW,941.0,523.22,2.67,13.78,16.45,12
HBO,941.0,1286.66,88.6,23.97,112.56,12
NHB,941.0,275.11,4.59,1.49,6.07,12
HBC,941.0,7.0,0.0,0.12,0.12,12
HBSch,941.0,101.26,0.66,0.2,66.37,12
All,942.0,198.15,8.33,4.06,12.39,12
HBW,942.0,0.0,0.0,0.0,0.0,12
HBO,942.0,0.0,0.0,0.0,0.0,12
NHB,942.0,198.15,8.33,4.06,12.39,12
HBC,942.0,0.0,0.0,0.0,0.0,12
HBSch,942.0,0.0,0.0,0.0,0.0,12
All,943.0,11481.03,745.67,167.17,912.85,12
HBW,943.0,0.0,0.0,0.0,0.0,12
HBO,943.0,0.0,0.0,0.0,0.0,12
NHB,943.0,11481.03,745.67,167.17,912.85,12
HBC,943.0,0.0,0.0,0.0,0.0,12
HBSch,943.0,0.0,0.0,0.0,0.0,12
All,944.0,600.87,9.11,3.25,12.36,12
HBW,944.0,0.0,0.0,0.0,0.0,12
HBO,944.0,0.0,0.0,0.0,0.0,12
NHB,944.0,600.87,9.11,3.25,12.36,12
HBC,944.0,0.0,0.0,0.0,0.0,12
HBSch,944.0,0.0,0.0,0.0,0.0,12
All,945.0,263.2,2.78,1.3,4.08,12
HBW,945.0,0.0,0.0,0.0,0.0,12
HBO,945.0,0.0,0.0,0.0,0.0,12
NHB,945.0,263.2,2.78,1.3,4.08,12
HBC,945.0,0.0,0.0,0.0,0.0,12
HBSch,945.0,0.0,0.0,0.0,0.0,12
All,946.0,470.31,5.05,3.02,8.06,12
HBW,946.0,0.0,0.0,0.0,0.0,12
HBO,946.0,0.0,0.0,0.0,0.0,12
NHB,946.0,470.31,5.05,3.02,8.06,12
HBC,946.0,0.0,0.0,0.0,0.0,12
HBSch,946.0,0.0,0.0,0.0,0.0,12
All,947.0,1894.84,26.3,9.43,35.73,12
HBW,947.0,0.0,0.0,0.0,0.0,12
HBO,947.0,0.0,0.0,0.0,0.0,12
NHB,947.0,1894.84,26.3,9.43,35.73,12
HBC,947.0,0.0,0.0,0.0,0.0,12
HBSch,947.0,0.0,0.0,0.0,0.0,12
All,948.0,790.52,14.31,7.26,22.08,12
HBW,948.0,4.5,0.05,1.52,1.57,12
HBO,948.0,33.76,1.17,1.84,3.02,12
NHB,948.0,751.59,13.08,3.89,16.97,12
HBC,948.0,0.0,0.0,0.0,0.0,12
HBSch,948.0,0.67,0.01,0.0,0.52,12
All,949.0,925.7,26.01,13.98,39.99,12
HBW,949.0,68.2,1.38,4.04,5.43,12
HBO,949.0,135.15,12.72,5.25,17.98,12
NHB,949.0,706.15,11.91,4.57,16.48,12
HBC,949.0,7.0,0.0,0.11,0.11,12
HBSch,949.0,9.21,0.0,0.0,0.0,12
All,950.0,4492.0,212.71,26.01,238.71,12
HBW,950.0,0.0,0.0,0.0,0.0,12
HBO,950.0,0.0,0.0,0.0,0.0,12
NHB,950.0,4492.0,212.71,26.01,238.71,12
HBC,950.0,0.0,0.0,0.0,0.0,12
HBSch,950.0,0.0,0.0,0.0,0.0,12
All,951.0,13684.85,740.67,577.35,1914.32,12
HBW,951.0,3136.9,12.3,361.78,374.08,12
HBO,951.0,8317.96,689.9,188.11,878.01,12
NHB,951.0,1159.94,32.45,7.65,40.1,12
HBC,951.0,268.0,0.0,18.03,18.03,12
HBSch,951.0,802.06,6.02,1.79,604.11,12
All,952.0,1293.44,62.7,38.14,145.0,12
HBW,952.0,272.49,1.69,15.31,17.0,12
HBO,952.0,718.07,54.95,20.66,75.6,12
NHB,952.0,244.16,5.62,1.58,7.21,12
HBC,952.0,4.0,0.0,0.46,0.46,12
HBSch,952.0,54.73,0.45,0.13,44.73,12
All,953.0,27.92,0.41,0.21,0.63,12
HBW,953.0,0.0,0.0,0.0,0.0,12
HBO,953.0,0.0,0.0,0.0,0.0,12
NHB,953.0,27.92,0.41,0.21,0.63,12
HBC,953.0,0.0,0.0,0.0,0.0,12
HBSch,953.0,0.0,0.0,0.0,0.0,12
All,954.0,0.0,0.0,0.0,0.0,12
HBW,954.0,0.0,0.0,0.0,0.0,12
HBO,954.0,0.0,0.0,0.0,0.0,12
NHB,954.0,0.0,0.0,0.0,0.0,12
HBC,954.0,0.0,0.0,0.0,0.0,12
HBSch,954.0,0.0,0.0,0.0,0.0,12
All,955.0,6200.62,406.58,95.92,502.5,12
HBW,955.0,0.0,0.0,0.0,0.0,12
HBO,955.0,0.0,0.0,0.0,0.0,12
NHB,955.0,6200.62,406.58,95.92,502.5,12
HBC,955.0,0.0,0.0,0.0,0.0,12
HBSch,955.0,0.0,0.0,0.0,0.0,12
All,956.0,5514.81,447.86,110.43,558.28,12
HBW,956.0,0.0,0.0,0.0,0.0,12
HBO,956.0,0.0,0.0,0.0,0.0,12
NHB,956.0,5514.81,447.86,110.43,558.28,12
HBC,956.0,0.0,0.0,0.0,0.0,12
HBSch,956.0,0.0,0.0,0.0,0.0,12
All,957.0,4042.38,309.8,89.49,399.3,12
HBW,957.0,0.0,0.0,0.0,0.0,12
HBO,957.0,0.0,0.0,0.0,0.0,12
NHB,957.0,4042.38,309.8,89.49,399.3,12
HBC,957.0,0.0,0.0,0.0,0.0,12
HBSch,957.0,0.0,0.0,0.0,0.0,12
All,958.0,2852.83,117.94,18.14,136.08,12
HBW,958.0,0.0,0.0,0.0,0.0,12
HBO,958.0,0.0,0.0,0.0,0.0,12
NHB,958.0,2852.83,117.94,18.14,136.08,12
HBC,958.0,0.0,0.0,0.0,0.0,12
HBSch,958.0,0.0,0.0,0.0,0.0,12
All,959.0,732.77,14.04,4.35,18.39,12
HBW,959.0,0.0,0.0,0.0,0.0,12
HBO,959.0,0.0,0.0,0.0,0.0,12
NHB,959.0,732.77,14.04,4.35,18.39,12
HBC,959.0,0.0,0.0,0.0,0.0,12
HBSch,959.0,0.0,0.0,0.0,0.0,12
All,960.0,8589.97,475.85,311.07,1066.15,12
HBW,960.0,1461.84,21.22,184.34,205.56,12
HBO,960.0,3950.39,344.47,103.24,447.71,12
NHB,960.0,2748.17,107.33,19.84,127.17,12
HBC,960.0,58.0,0.0,2.82,2.82,12
HBSch,960.0,371.57,2.82,0.83,282.89,12
All,961.0,7146.36,396.51,212.7,855.14,12
HBW,961.0,1792.05,9.27,94.08,103.35,12
HBO,961.0,4223.79,361.81,108.63,470.44,12
NHB,961.0,806.32,22.94,6.1,29.04,12
HBC,961.0,31.0,0.0,3.16,3.16,12
HBSch,961.0,293.2,2.48,0.74,249.16,12
All,962.0,4733.49,222.49,147.6,502.75,12
HBW,962.0,1198.52,7.46,66.46,73.92,12
HBO,962.0,2756.72,200.77,75.43,276.2,12
NHB,962.0,549.61,12.92,4.32,17.25,12
HBC,962.0,31.0,0.0,1.0,1.0,12
HBSch,962.0,197.65,1.34,0.39,134.39,12
All,963.0,2751.22,67.3,24.51,91.81,12
HBW,963.0,0.0,0.0,0.0,0.0,12
HBO,963.0,0.0,0.0,0.0,0.0,12
NHB,963.0,2751.22,67.3,24.51,91.81,12
HBC,963.0,0.0,0.0,0.0,0.0,12
HBSch,963.0,0.0,0.0,0.0,0.0,12
All,964.0,5405.51,187.12,221.67,408.79,12
HBW,964.0,1512.53,12.81,107.91,120.72,12
HBO,964.0,3113.74,159.92,105.97,265.89,12
NHB,964.0,527.64,14.07,5.5,19.58,12
HBC,964.0,22.0,0.32,2.29,2.61,12
HBSch,964.0,229.59,0.0,0.0,0.0,12
All,965.0,15982.9,423.94,140.83,564.77,12
HBW,965.0,0.0,0.0,0.0,0.0,12
HBO,965.0,0.0,0.0,0.0,0.0,12
NHB,965.0,15982.9,423.94,140.83,564.77,12
HBC,965.0,0.0,0.0,0.0,0.0,12
HBSch,965.0,0.0,0.0,0.0,0.0,12
All,966.0,2023.23,114.93,86.39,248.43,12
HBW,966.0,423.58,4.68,44.15,48.83,12
HBO,966.0,1110.74,97.06,38.46,135.53,12
NHB,966.0,373.26,12.71,2.98,15.69,12
HBC,966.0,18.0,0.0,0.67,0.67,12
HBSch,966.0,97.65,0.48,0.13,47.71,12
All,967.0,3605.77,213.63,118.42,444.19,12
HBW,967.0,842.04,7.6,52.22,59.81,12
HBO,967.0,2112.19,189.12,61.33,250.45,12
NHB,967.0,475.19,15.78,3.84,19.62,12
HBC,967.0,23.0,0.0,0.7,0.7,12
HBSch,967.0,153.35,1.13,0.33,113.6,12
All,968.0,3801.16,223.42,131.71,462.83,12
HBW,968.0,925.46,7.46,60.64,68.09,12
HBO,968.0,2232.26,199.17,65.88,265.05,12
NHB,968.0,496.49,15.7,4.13,19.84,12
HBC,968.0,6.0,0.0,0.74,0.74,12
HBSch,968.0,140.95,1.09,0.32,109.11,12
All,969.0,2832.87,149.16,90.38,334.4,12
HBW,969.0,761.45,5.1,42.91,48.01,12
HBO,969.0,1641.51,134.13,44.03,178.16,12
NHB,969.0,303.05,8.97,2.57,11.55,12
HBC,969.0,7.0,0.0,0.58,0.58,12
HBSch,969.0,119.86,0.96,0.28,96.1,12
All,970.0,5594.2,332.37,243.26,746.59,12
HBW,970.0,1425.45,23.14,113.66,136.8,12
HBO,970.0,3294.41,284.45,117.09,401.54,12
NHB,970.0,585.38,19.94,5.34,25.28,12
HBC,970.0,55.0,3.12,6.65,9.77,12
HBSch,970.0,233.96,1.73,0.51,173.2,12
All,971.0,3914.85,373.89,216.5,670.61,12
HBW,971.0,1056.12,44.09,101.85,145.94,12
HBO,971.0,2064.14,287.92,105.1,393.02,12
NHB,971.0,653.25,40.73,6.45,47.18,12
HBC,971.0,24.0,0.34,2.86,3.2,12
HBSch,971.0,117.34,0.81,0.25,81.28,12
All,972.0,2277.83,179.73,90.79,296.82,12
HBW,972.0,425.91,21.46,35.75,57.21,12
HBO,972.0,938.16,119.32,45.54,164.86,12
NHB,972.0,838.22,38.42,7.99,46.41,12
HBC,972.0,11.01,0.26,1.43,1.69,12
HBSch,972.0,64.52,0.27,0.08,26.64,12
All,973.0,3771.19,684.52,269.31,1009.84,12
HBW,973.0,1076.54,107.88,137.42,245.31,12
HBO,973.0,2032.77,506.96,118.73,625.69,12
NHB,973.0,513.93,61.62,5.53,67.15,12
HBC,973.0,55.0,7.49,7.46,14.95,12
HBSch,973.0,92.95,0.57,0.17,56.75,12
All,974.0,7690.65,341.7,299.99,776.84,12
HBW,974.0,2150.64,16.22,143.75,159.97,12
HBO,974.0,4285.68,291.11,135.62,426.73,12
NHB,974.0,903.26,25.57,9.66,35.23,12
HBC,974.0,84.0,7.44,10.58,18.02,12
HBSch,974.0,267.06,1.37,0.38,136.89,12
All,975.0,2435.97,138.06,53.23,191.29,12
HBW,975.0,0.0,0.0,0.0,0.0,12
HBO,975.0,0.0,0.0,0.0,0.0,12
NHB,975.0,2435.97,138.06,53.23,191.29,12
HBC,975.0,0.0,0.0,0.0,0.0,12
HBSch,975.0,0.0,0.0,0.0,0.0,12
All,976.0,3297.61,195.07,74.78,269.85,12
HBW,976.0,0.0,0.0,0.0,0.0,12
HBO,976.0,0.0,0.0,0.0,0.0,12
NHB,976.0,3297.61,195.07,74.78,269.85,12
HBC,976.0,0.0,0.0,0.0,0.0,12
HBSch,976.0,0.0,0.0,0.0,0.0,12
All,977.0,1192.65,43.48,6.99,50.47,12
HBW,977.0,0.0,0.0,0.0,0.0,12
HBO,977.0,0.0,0.0,0.0,0.0,12
NHB,977.0,1192.65,43.48,6.99,50.47,12
HBC,977.0,0.0,0.0,0.0,0.0,12
HBSch,977.0,0.0,0.0,0.0,0.0,12
All,978.0,9829.84,511.57,58.87,570.44,12
HBW,978.0,0.0,0.0,0.0,0.0,12
HBO,978.0,0.0,0.0,0.0,0.0,12
NHB,978.0,9829.84,511.57,58.87,570.44,12
