Purpose,TAZID,All,Walk,Bike,NonM
HBSch,1662.0,101.03,0.6,0.18,60.67
All,1663.0,5317.07,272.86,65.28,428.95
HBW,1663.0,756.5,35.41,16.93,52.34
HBO,1663.0,1790.72,139.34,30.47,169.81
NHB,1663.0,2606.31,97.2,17.23,114.42
HBC,1663.0,14.0,0.0,0.38,0.38
HBSch,1663.0,149.54,0.92,0.28,92.0
All,1664.0,5487.4,300.84,90.7,494.71
HBW,1664.0,1080.78,43.83,27.37,71.2
HBO,1664.0,2547.99,202.85,50.24,253.09
NHB,1664.0,1668.55,53.12,10.68,63.8
HBC,1664.0,38.0,0.0,2.1,2.1
HBSch,1664.0,152.07,1.04,0.31,104.52
All,1665.0,6122.84,296.35,88.92,498.44
HBW,1665.0,1452.84,26.75,29.05,55.8
HBO,1665.0,2989.18,231.9,50.82,282.72
NHB,1665.0,1445.15,36.56,8.71,45.27
HBC,1665.0,76.0,0.0,0.0,0.0
HBSch,1665.0,159.67,1.14,0.34,114.65
All,1666.0,2485.14,113.05,39.64,160.74
HBW,1666.0,562.59,8.36,11.34,19.7
HBO,1666.0,1518.83,98.19,26.63,124.83
NHB,1666.0,260.48,6.42,1.64,8.06
HBC,1666.0,1.0,0.0,0.0,0.0
HBSch,1666.0,142.23,0.08,0.03,8.15
All,1667.0,2299.33,107.18,34.96,208.68
HBW,1667.0,510.41,7.01,9.82,16.82
HBO,1667.0,1377.05,92.16,23.19,115.35
NHB,1667.0,279.61,7.34,1.76,9.1
HBC,1667.0,1.0,0.0,0.0,0.0
HBSch,1667.0,131.27,0.67,0.19,67.4
All,1668.0,661.7,22.48,4.31,26.96
HBW,1668.0,1.82,0.13,0.06,0.19
HBO,1668.0,6.84,0.68,0.1,0.78
NHB,1668.0,652.74,21.67,4.15,25.82
HBC,1668.0,0.0,0.0,0.0,0.0
HBSch,1668.0,0.3,0.0,0.0,0.17
All,1669.0,4851.94,308.98,78.14,463.24
HBW,1669.0,962.72,32.44,22.19,54.63
HBO,1669.0,2277.8,219.33,46.42,265.74
NHB,1669.0,1405.71,56.45,9.17,65.62
HBC,1669.0,27.0,0.0,0.15,0.15
HBSch,1669.0,178.72,0.77,0.21,77.1
All,1670.0,3782.39,211.14,68.89,324.36
HBW,1670.0,907.83,20.49,22.79,43.28
HBO,1670.0,2129.44,171.77,42.13,213.9
NHB,1670.0,616.61,18.43,3.83,22.26
HBC,1670.0,17.0,0.0,0.0,0.0
HBSch,1670.0,111.51,0.45,0.14,44.91
All,1671.0,4404.65,205.99,85.6,415.22
HBW,1671.0,955.46,20.32,22.14,42.46
HBO,1671.0,2410.64,165.37,48.93,214.3
NHB,1671.0,718.46,19.05,4.78,23.83
HBC,1671.0,104.01,0.0,9.4,9.4
HBSch,1671.0,216.09,1.25,0.36,125.23
All,1672.0,4614.02,221.49,77.84,425.62
HBW,1672.0,944.82,22.35,21.11,43.46
HBO,1672.0,2456.36,171.62,47.72,219.34
NHB,1672.0,961.25,26.25,6.15,32.4
HBC,1672.0,39.01,0.0,2.49,2.49
HBSch,1672.0,212.57,1.28,0.37,127.93
All,1673.0,4488.93,227.92,63.84,457.73
HBW,1673.0,1069.94,17.65,18.12,35.77
HBO,1673.0,2510.81,188.09,41.11,229.2
NHB,1673.0,667.37,20.5,4.12,24.62
HBC,1673.0,23.0,0.0,0.0,0.0
HBSch,1673.0,217.81,1.68,0.5,168.14
All,1674.0,4211.95,196.33,54.59,388.63
HBW,1674.0,810.76,17.12,13.44,30.56
HBO,1674.0,1902.52,140.42,31.28,171.71
NHB,1674.0,1314.75,37.39,8.13,45.52
HBC,1674.0,23.0,0.0,1.32,1.32
HBSch,1674.0,160.91,1.39,0.42,139.53
All,1675.0,3241.97,142.43,38.22,314.7
HBW,1675.0,801.57,5.96,9.33,15.28
HBO,1675.0,1777.76,124.34,24.95,149.29
NHB,1675.0,382.89,10.78,2.22,13.0
HBC,1675.0,120.0,0.0,1.31,1.31
HBSch,1675.0,159.75,1.35,0.41,135.81
All,1676.0,2828.36,144.24,41.15,294.05
HBW,1676.0,567.86,7.59,9.84,17.43
HBO,1676.0,1492.59,118.89,26.55,145.44
NHB,1676.0,602.19,16.66,3.58,20.24
HBC,1676.0,41.01,0.0,0.86,0.86
HBSch,1676.0,124.71,1.1,0.33,110.09
All,1677.0,4154.43,186.2,48.91,411.44
HBW,1677.0,1013.61,7.06,11.32,18.38
HBO,1677.0,2331.47,162.91,32.47,195.38
NHB,1677.0,575.8,14.44,3.1,17.55
HBC,1677.0,37.0,0.0,1.49,1.49
HBSch,1677.0,196.55,1.78,0.53,178.64
All,1678.0,5034.48,260.7,62.26,399.95
HBW,1678.0,1146.84,12.99,15.06,28.05
HBO,1678.0,2733.23,223.03,40.62,263.65
NHB,1678.0,873.57,23.91,4.63,28.54
HBC,1678.0,19.0,0.0,1.69,1.69
HBSch,1678.0,261.84,0.78,0.26,78.03
All,1679.0,1943.9,85.5,21.71,158.77
HBW,1679.0,468.42,2.32,4.51,6.83
HBO,1679.0,1111.38,76.76,15.09,91.85
NHB,1679.0,241.58,5.91,1.21,7.12
HBC,1679.0,20.0,0.0,0.74,0.74
HBSch,1679.0,102.52,0.52,0.16,52.24
All,1680.0,5727.51,304.46,63.13,535.37
HBW,1680.0,1085.65,24.71,14.83,39.54
HBO,1680.0,2562.69,214.6,37.37,251.98
NHB,1680.0,1852.35,63.45,10.42,73.87
HBC,1680.0,20.0,0.0,0.0,0.0
HBSch,1680.0,206.83,1.69,0.51,169.99
All,1681.0,6201.26,326.61,68.69,551.75
HBW,1681.0,1411.31,20.03,16.99,37.02
HBO,1681.0,3230.49,270.06,45.01,315.07
NHB,1681.0,1153.21,34.94,6.22,41.16
HBC,1681.0,123.0,0.0,0.0,0.0
HBSch,1681.0,283.24,1.58,0.47,158.5
All,1682.0,2077.33,78.41,19.91,131.97
HBW,1682.0,482.72,1.71,4.52,6.23
HBO,1682.0,1161.72,71.32,14.12,85.44
NHB,1682.0,239.7,5.04,1.16,6.2
HBC,1682.0,77.0,0.0,0.0,0.0
HBSch,1682.0,116.2,0.34,0.11,34.1
All,1683.0,3629.82,180.32,69.93,342.19
HBW,1683.0,891.24,15.64,21.63,37.27
HBO,1683.0,1944.53,148.69,40.92,189.61
NHB,1683.0,585.38,15.06,3.75,18.8
HBC,1683.0,88.0,0.0,3.36,3.36
HBSch,1683.0,120.66,0.93,0.27,93.14
All,1684.0,5132.12,265.94,68.16,443.75
HBW,1684.0,1047.65,29.83,19.12,48.95
HBO,1684.0,2342.85,185.25,38.8,224.05
NHB,1684.0,1532.23,49.75,9.42,59.17
HBC,1684.0,26.0,0.0,0.49,0.49
HBSch,1684.0,183.38,1.11,0.32,111.08
All,1685.0,7140.4,420.57,87.77,664.21
HBW,1685.0,1339.74,35.83,22.46,58.29
HBO,1685.0,3108.1,298.49,50.99,349.48
NHB,1685.0,2416.81,84.68,13.8,98.48
HBC,1685.0,46.0,0.0,0.06,0.06
HBSch,1685.0,229.75,1.57,0.47,157.91
All,1686.0,5371.88,339.02,64.78,492.57
HBW,1686.0,721.33,31.71,14.54,46.25
HBO,1686.0,1856.42,199.94,34.42,234.36
NHB,1686.0,2654.31,106.48,15.48,121.96
HBC,1686.0,15.0,0.0,0.06,0.06
HBSch,1686.0,124.83,0.9,0.27,89.93
All,1687.0,3250.16,132.33,34.58,245.06
HBW,1687.0,818.15,3.0,8.47,11.47
HBO,1687.0,1854.3,120.33,23.87,144.2
NHB,1687.0,394.2,8.21,2.02,10.23
HBC,1687.0,8.0,0.0,0.0,0.0
HBSch,1687.0,175.51,0.79,0.23,79.17
All,1688.0,7082.36,394.34,105.77,678.12
HBW,1688.0,1629.28,38.43,33.11,71.55
HBO,1688.0,3447.79,309.31,61.24,370.55
NHB,1688.0,1780.76,44.8,10.63,55.42
HBC,1688.0,28.01,0.0,0.26,0.26
HBSch,1688.0,196.52,1.8,0.53,180.34
All,1689.0,8157.87,503.5,133.14,761.7
HBW,1689.0,1676.53,38.74,38.8,77.55
HBO,1689.0,3860.83,390.72,79.38,470.1
NHB,1689.0,2262.05,72.77,13.61,86.38
HBC,1689.0,108.0,0.0,0.98,0.98
HBSch,1689.0,250.45,1.26,0.37,126.69
All,1690.0,1796.9,72.5,17.0,97.23
HBW,1690.0,133.5,5.29,2.96,8.26
HBO,1690.0,284.07,23.96,5.49,29.45
NHB,1690.0,1360.12,43.17,8.53,51.7
HBC,1690.0,1.0,0.0,0.0,0.0
HBSch,1690.0,18.21,0.08,0.02,7.82
All,1691.0,1709.29,73.65,21.82,151.79
HBW,1691.0,407.69,4.15,5.96,10.12
HBO,1691.0,952.35,62.92,14.17,77.09
NHB,1691.0,261.77,6.01,1.51,7.52
HBC,1691.0,5.0,0.0,0.0,0.0
HBSch,1691.0,82.49,0.57,0.17,57.06
All,1692.0,2667.69,143.07,33.48,262.59
HBW,1692.0,645.87,4.31,8.52,12.83
HBO,1692.0,1545.25,128.43,22.89,151.33
NHB,1692.0,326.29,9.46,1.81,11.27
HBC,1692.0,7.0,0.0,0.0,0.0
HBSch,1692.0,143.27,0.87,0.26,87.17
All,1693.0,3077.58,99.78,36.23,202.58
HBW,1693.0,752.67,8.17,10.11,18.28
HBO,1693.0,1703.28,84.22,23.82,108.04
NHB,1693.0,383.54,6.71,2.1,8.82
HBC,1693.0,97.0,0.0,0.0,0.0
HBSch,1693.0,141.09,0.67,0.2,67.44
All,1694.0,5027.49,177.45,60.16,368.77
HBW,1694.0,1176.01,10.08,15.66,25.74
HBO,1694.0,2769.7,153.62,39.59,193.21
NHB,1694.0,814.2,12.43,4.17,16.6
HBC,1694.0,23.0,0.0,0.37,0.37
HBSch,1694.0,244.58,1.32,0.37,132.85
All,1695.0,2575.19,159.95,22.85,182.8
HBW,1695.0,565.37,24.93,5.93,30.86
HBO,1695.0,1214.45,115.29,14.21,129.5
NHB,1695.0,600.55,19.73,2.71,22.44
HBC,1695.0,94.0,0.0,0.0,0.0
HBSch,1695.0,100.83,0.0,0.0,0.0
All,1696.0,4177.89,218.3,68.5,380.31
HBW,1696.0,968.65,14.6,21.82,36.42
HBO,1696.0,2190.79,183.4,41.46,224.86
NHB,1696.0,807.98,19.36,4.82,24.17
HBC,1696.0,101.0,0.0,0.12,0.12
HBSch,1696.0,109.47,0.94,0.28,94.73
All,1697.0,4580.35,164.54,43.69,293.71
HBW,1697.0,548.18,13.75,8.99,22.74
HBO,1697.0,1311.6,88.37,19.55,107.92
NHB,1697.0,2599.15,61.56,14.84,76.4
HBC,1697.0,12.0,0.0,0.06,0.06
HBSch,1697.0,109.42,0.86,0.25,86.59
All,1698.0,2241.32,92.8,27.78,181.65
HBW,1698.0,557.05,6.71,7.89,14.6
HBO,1698.0,1260.97,78.62,18.02,96.64
NHB,1698.0,295.03,6.86,1.68,8.53
HBC,1698.0,23.0,0.0,0.0,0.0
HBSch,1698.0,105.26,0.62,0.18,61.87
All,1699.0,1354.41,70.81,12.53,91.14
HBW,1699.0,224.03,11.24,2.9,14.14
HBO,1699.0,532.9,41.71,6.77,48.47
NHB,1699.0,528.71,17.78,2.85,20.62
HBC,1699.0,17.0,0.0,0.0,0.0
HBSch,1699.0,51.77,0.08,0.02,7.9
All,1700.0,3297.33,199.01,15.67,214.69
HBW,1700.0,0.0,0.0,0.0,0.0
HBO,1700.0,0.0,0.0,0.0,0.0
NHB,1700.0,3297.33,199.01,15.67,214.69
HBC,1700.0,0.0,0.0,0.0,0.0
HBSch,1700.0,0.0,0.0,0.0,0.0
All,1701.0,14340.42,623.56,153.65,1335.68
HBW,1701.0,2995.49,32.37,26.57,58.94
HBO,1701.0,8536.53,530.55,115.48,646.03
NHB,1701.0,1722.47,55.0,8.99,64.0
HBC,1701.0,65.0,0.0,0.96,0.96
HBSch,1701.0,1020.92,5.64,1.65,565.76
All,1702.0,1283.48,29.4,7.0,36.4
HBW,1702.0,0.0,0.0,0.0,0.0
HBO,1702.0,0.0,0.0,0.0,0.0
NHB,1702.0,1283.48,29.4,7.0,36.4
HBC,1702.0,0.0,0.0,0.0,0.0
HBSch,1702.0,0.0,0.0,0.0,0.0
All,1703.0,5486.03,253.68,67.29,429.78
HBW,1703.0,910.27,16.03,13.69,29.72
HBO,1703.0,2629.02,185.13,43.34,228.46
NHB,1703.0,1627.55,51.43,9.11,60.54
HBC,1703.0,11.0,0.0,0.86,0.86
HBSch,1703.0,308.19,1.1,0.3,110.21
All,1704.0,7124.04,401.33,67.4,703.8
HBW,1704.0,1556.88,5.61,8.79,14.4
HBO,1704.0,4319.05,365.64,53.82,419.47
NHB,1704.0,683.95,27.69,3.48,31.17
HBC,1704.0,9.0,0.0,0.67,0.67
HBSch,1704.0,555.15,2.37,0.65,238.09
All,1705.0,18928.26,1032.53,202.17,2005.21
HBW,1705.0,4051.53,21.81,30.69,52.49
HBO,1705.0,11407.06,931.46,156.9,1088.36
NHB,1705.0,2083.93,71.47,10.85,82.32
HBC,1705.0,74.0,0.0,1.48,1.48
HBSch,1705.0,1311.74,7.78,2.25,780.54
All,1706.0,12226.23,1048.07,157.09,1316.13
HBW,1706.0,2524.03,97.11,35.91,133.02
HBO,1706.0,6729.96,836.04,108.08,944.11
NHB,1706.0,2162.49,113.78,12.35,126.12
HBC,1706.0,67.0,0.02,0.45,0.47
HBSch,1706.0,742.75,1.12,0.31,112.4
All,1707.0,4625.78,342.07,60.52,405.55
HBW,1707.0,953.22,11.68,13.28,24.96
HBO,1707.0,2825.77,309.72,44.42,354.14
NHB,1707.0,488.99,20.64,2.81,23.45
HBC,1707.0,2.0,0.0,0.0,0.0
HBSch,1707.0,355.81,0.03,0.01,3.0
All,1708.0,4723.19,232.49,60.7,401.41
HBW,1708.0,1057.59,8.66,13.54,22.21
HBO,1708.0,2889.27,209.05,43.84,252.9
NHB,1708.0,437.3,13.62,2.53,16.16
HBC,1708.0,8.0,0.06,0.48,0.54
HBSch,1708.0,331.03,1.09,0.29,109.61
All,1709.0,3736.01,145.16,44.2,307.23
HBW,1709.0,858.79,3.9,9.63,13.53
HBO,1709.0,2211.66,130.9,31.21,162.11
NHB,1709.0,415.04,9.16,2.35,11.51
HBC,1709.0,22.0,0.0,0.68,0.68
HBSch,1709.0,228.52,1.19,0.34,119.39
All,1710.0,3546.66,134.09,43.53,277.49
HBW,1710.0,829.27,4.17,9.88,14.05
HBO,1710.0,2089.87,120.69,29.92,150.61
NHB,1710.0,385.68,8.22,2.22,10.44
HBC,1710.0,27.0,0.0,1.22,1.22
HBSch,1710.0,214.84,1.01,0.29,101.17
All,1711.0,5866.34,222.06,50.24,346.52
HBW,1711.0,534.08,12.21,7.64,19.85
HBO,1711.0,1369.94,93.5,20.1,113.6
NHB,1711.0,3812.61,115.56,21.79,137.36
HBC,1711.0,9.0,0.04,0.49,0.53
HBSch,1711.0,140.71,0.75,0.22,75.18
All,1712.0,7622.39,406.97,124.56,658.5
HBW,1712.0,1766.03,34.37,37.02,71.39
HBO,1712.0,4276.38,338.93,80.0,418.93
NHB,1712.0,1181.37,32.38,7.08,39.46
HBC,1712.0,36.0,0.0,0.09,0.09
HBSch,1712.0,362.62,1.28,0.37,128.62
All,1713.0,3069.63,159.85,46.03,251.58
HBW,1713.0,687.16,12.08,13.49,25.57
HBO,1713.0,1798.08,135.59,29.99,165.57
NHB,1713.0,391.16,11.72,2.42,14.14
HBC,1713.0,12.0,0.0,0.0,0.0
HBSch,1713.0,181.23,0.46,0.13,46.29
All,1714.0,18.68,0.19,0.11,0.36
HBW,1714.0,2.51,0.0,0.01,0.01
HBO,1714.0,6.39,0.13,0.07,0.2
NHB,1714.0,9.42,0.06,0.03,0.09
HBC,1714.0,0.0,0.0,0.0,0.0
HBSch,1714.0,0.36,0.0,0.0,0.07
All,1715.0,0.05,0.0,0.0,0.0
HBW,1715.0,0.0,0.0,0.0,0.0
HBO,1715.0,0.0,0.0,0.0,0.0
NHB,1715.0,0.05,0.0,0.0,0.0
HBC,1715.0,0.0,0.0,0.0,0.0
HBSch,1715.0,0.0,0.0,0.0,0.0
All,1716.0,2049.19,81.45,17.2,159.43
HBW,1716.0,430.12,1.86,2.06,3.93
HBO,1716.0,1211.04,71.88,13.68,85.56
NHB,1716.0,251.63,7.09,1.22,8.31
HBC,1716.0,1.0,0.0,0.07,0.07
HBSch,1716.0,155.4,0.61,0.16,61.55
All,1717.0,181.32,6.17,1.6,16.72
HBW,1717.0,35.4,0.1,0.17,0.27
HBO,1717.0,114.53,5.49,1.31,6.8
NHB,1717.0,17.33,0.49,0.1,0.58
HBC,1717.0,0.0,0.0,0.0,0.0
HBSch,1717.0,14.07,0.09,0.03,9.07
All,1718.0,5949.52,263.27,63.53,574.75
HBW,1718.0,1202.79,8.95,7.67,16.62
HBO,1718.0,3501.05,233.16,45.49,278.65
NHB,1718.0,688.85,18.65,3.55,22.2
HBC,1718.0,138.0,0.0,6.09,6.09
HBSch,1718.0,418.83,2.5,0.72,251.18
All,1719.0,8321.34,357.13,86.17,770.71
HBW,1719.0,1769.33,5.5,11.67,17.17
HBO,1719.0,5063.54,328.66,67.47,396.13
NHB,1719.0,770.45,19.57,4.11,23.68
HBC,1719.0,70.01,0.1,1.95,2.05
HBSch,1719.0,648.01,3.31,0.97,331.68
All,1720.0,5185.52,230.77,64.05,396.47
HBW,1720.0,1099.91,11.35,11.34,22.7
HBO,1720.0,3003.5,200.87,48.1,248.97
NHB,1720.0,754.33,17.52,4.04,21.56
HBC,1720.0,24.0,0.0,0.26,0.26
HBSch,1720.0,303.78,1.03,0.3,102.98
All,1721.0,21254.56,1538.23,133.65,1671.88
HBW,1721.0,0.0,0.0,0.0,0.0
HBO,1721.0,0.0,0.0,0.0,0.0
NHB,1721.0,21254.56,1538.23,133.65,1671.88
HBC,1721.0,0.0,0.0,0.0,0.0
HBSch,1721.0,0.0,0.0,0.0,0.0
All,1722.0,7850.78,410.95,98.65,823.42
HBW,1722.0,1684.38,31.03,21.33,52.36
HBO,1722.0,4571.69,337.29,66.64,403.93
NHB,1722.0,1040.01,39.3,5.86,45.17
HBC,1722.0,62.0,0.16,3.9,4.05
HBSch,1722.0,492.69,3.17,0.92,317.91
All,1723.0,8963.72,425.74,107.63,897.55
HBW,1723.0,1682.88,20.43,21.45,41.88
HBO,1723.0,4833.65,346.03,71.67,417.7
NHB,1723.0,1887.15,55.6,10.63,66.23
HBC,1723.0,35.01,0.0,2.78,2.78
HBSch,1723.0,525.04,3.68,1.1,368.96
All,1724.0,9882.38,452.07,119.58,991.37
HBW,1724.0,2012.65,22.03,25.42,47.45
HBO,1724.0,5486.49,381.48,78.16,459.64
NHB,1724.0,1689.05,42.87,9.58,52.46
HBC,1724.0,103.0,1.45,5.14,6.59
HBSch,1724.0,591.2,4.24,1.27,425.24
All,1725.0,13017.29,688.27,176.17,1302.69
HBW,1725.0,2295.97,80.09,43.05,123.14
HBO,1725.0,6359.57,495.51,107.94,603.46
NHB,1725.0,3675.15,108.23,21.61,129.84
HBC,1725.0,56.0,0.02,2.22,2.24
HBSch,1725.0,630.59,4.43,1.34,444.01
All,1726.0,12955.35,666.43,168.08,1073.1
HBW,1726.0,2401.33,69.41,45.26,114.67
HBO,1726.0,5564.2,451.99,91.98,543.97
NHB,1726.0,4288.06,142.62,25.54,168.17
HBC,1726.0,218.0,0.0,4.62,4.62
HBSch,1726.0,483.75,2.41,0.67,241.67
All,1727.0,6350.82,353.27,78.27,447.55
HBW,1727.0,1019.68,36.62,20.01,56.64
HBO,1727.0,2666.66,233.83,43.65,277.48
NHB,1727.0,2362.9,82.66,14.14,96.8
HBC,1727.0,9.0,0.0,0.42,0.42
HBSch,1727.0,292.58,0.16,0.04,16.21
All,1728.0,8168.98,190.96,58.93,672.06
HBW,1728.0,1766.86,5.52,7.27,12.79
HBO,1728.0,4948.86,172.19,47.55,219.74
NHB,1728.0,874.84,8.99,2.85,11.84
HBC,1728.0,12.0,0.0,0.0,0.0
HBSch,1728.0,566.43,4.26,1.26,427.7
All,1729.0,9285.83,512.08,79.38,1093.9
HBW,1729.0,1967.46,3.65,9.2,12.84
HBO,1729.0,5707.26,473.59,64.46,538.05
NHB,1729.0,866.51,29.77,3.75,33.52
HBC,1729.0,48.01,0.0,0.49,0.49
HBSch,1729.0,696.59,5.08,1.49,509.0
All,1730.0,4346.31,169.17,26.64,257.62
HBW,1730.0,291.71,3.87,1.64,5.51
HBO,1730.0,878.76,51.12,9.82,60.94
NHB,1730.0,3064.54,113.56,14.98,128.54
HBC,1730.0,1.0,0.0,0.0,0.0
HBSch,1730.0,110.31,0.62,0.19,62.63
All,1731.0,6971.72,416.58,61.24,824.72
HBW,1731.0,1656.88,16.58,8.6,25.19
HBO,1731.0,4033.29,364.52,47.87,412.39
NHB,1731.0,852.75,31.98,3.73,35.7
HBC,1731.0,44.0,0.0,0.0,0.0
HBSch,1731.0,384.8,3.5,1.04,351.44
All,1732.0,5426.27,301.05,50.94,609.97
HBW,1732.0,1287.1,10.38,7.7,18.08
HBO,1732.0,3114.44,264.05,38.99,303.03
NHB,1732.0,726.97,24.01,3.41,27.42
HBC,1732.0,1.0,0.0,0.08,0.08
HBSch,1732.0,296.76,2.61,0.78,261.36
All,1733.0,4719.9,240.75,45.04,502.89
HBW,1733.0,1139.48,7.07,6.93,14.0
HBO,1733.0,2703.77,211.98,34.35,246.33
NHB,1733.0,620.48,19.51,3.04,22.54
HBC,1733.0,5.0,0.0,0.08,0.08
HBSch,1733.0,251.18,2.19,0.65,219.94
All,1734.0,8646.66,423.14,86.57,854.47
HBW,1734.0,1897.44,18.02,13.28,31.31
HBO,1734.0,4732.56,356.35,62.99,419.34
NHB,1734.0,1528.77,45.28,7.92,53.21
HBC,1734.0,18.0,0.0,1.32,1.32
HBSch,1734.0,469.9,3.48,1.06,349.3
All,1735.0,4987.88,214.88,51.96,476.62
HBW,1735.0,1131.06,9.76,8.33,18.08
HBO,1735.0,2666.2,181.85,36.74,218.59
NHB,1735.0,825.94,21.15,4.31,25.46
HBC,1735.0,117.0,0.0,1.95,1.95
HBSch,1735.0,247.67,2.12,0.63,212.53
All,1736.0,1385.82,54.7,16.96,115.84
HBW,1736.0,296.51,1.94,2.91,4.85
HBO,1736.0,781.23,47.27,12.43,59.7
NHB,1736.0,220.62,4.91,1.21,6.12
HBC,1736.0,20.0,0.13,0.27,0.4
HBSch,1736.0,67.47,0.45,0.13,44.76
All,1737.0,1400.71,30.99,7.51,38.91
HBW,1737.0,2.09,0.07,0.02,0.09
HBO,1737.0,15.58,0.39,0.09,0.49
NHB,1737.0,1382.08,30.52,7.4,37.91
HBC,1737.0,0.0,0.0,0.0,0.0
HBSch,1737.0,0.96,0.0,0.0,0.42
All,1738.0,5609.04,293.24,64.89,490.19
HBW,1738.0,1133.49,19.38,12.6,31.98
HBO,1738.0,3014.74,235.27,44.91,280.19
NHB,1738.0,1131.94,36.71,6.36,43.06
HBC,1738.0,9.0,0.54,0.64,1.17
HBSch,1738.0,319.87,1.33,0.39,133.79
All,1739.0,6921.82,407.03,91.54,766.14
HBW,1739.0,1459.74,34.11,20.42,54.53
HBO,1739.0,3893.22,331.12,63.55,394.67
NHB,1739.0,1186.19,39.09,6.79,45.88
HBC,1739.0,3.0,0.0,0.0,0.0
HBSch,1739.0,379.68,2.7,0.78,271.05
All,1740.0,5872.17,299.3,67.31,515.9
HBW,1740.0,1083.48,18.26,13.15,31.41
HBO,1740.0,2942.79,232.64,45.21,277.85
NHB,1740.0,1518.82,46.89,8.5,55.39
HBC,1740.0,6.0,0.0,0.0,0.0
HBSch,1740.0,321.08,1.51,0.45,151.25
All,1741.0,10831.17,558.75,114.82,997.48
HBW,1741.0,1621.43,33.65,21.46,55.12
HBO,1741.0,4243.98,361.62,64.57,426.18
NHB,1741.0,4478.87,156.59,25.62,182.21
HBC,1741.0,72.0,3.63,2.18,5.81
HBSch,1741.0,414.9,3.27,0.99,328.17
All,1742.0,5345.79,277.01,71.84,556.88
HBW,1742.0,1117.77,12.94,15.88,28.82
HBO,1742.0,2926.45,235.35,46.59,281.94
NHB,1742.0,926.74,25.22,5.38,30.59
HBC,1742.0,92.0,1.41,3.37,4.78
HBSch,1742.0,282.83,2.1,0.63,210.76
All,1743.0,1453.04,55.3,12.44,82.85
HBW,1743.0,119.85,2.89,1.93,4.81
HBO,1743.0,288.51,24.85,4.48,29.34
NHB,1743.0,1015.16,27.41,5.84,33.25
HBC,1743.0,3.0,0.0,0.14,0.14
HBSch,1743.0,26.52,0.15,0.05,15.32
All,1744.0,2259.26,72.63,13.51,87.35
HBW,1744.0,15.51,0.55,0.27,0.81
HBO,1744.0,42.45,3.61,0.6,4.21
NHB,1744.0,2198.4,68.45,12.64,81.09
HBC,1744.0,0.0,0.0,0.0,0.0
HBSch,1744.0,2.91,0.01,0.0,1.23
All,1745.0,275.99,9.85,3.31,16.05
HBW,1745.0,60.53,0.59,1.02,1.61
HBO,1745.0,132.06,7.88,1.92,9.8
NHB,1745.0,59.54,1.35,0.36,1.72
HBC,1745.0,13.0,0.0,0.0,0.0
HBSch,1745.0,10.87,0.03,0.01,2.93
All,1746.0,8381.26,491.67,71.85,967.09
HBW,1746.0,1997.65,24.47,10.91,35.38
HBO,1746.0,4728.44,419.63,54.16,473.79
NHB,1746.0,1189.39,43.5,5.09,48.59
HBC,1746.0,21.0,0.0,0.47,0.47
HBSch,1746.0,444.79,4.08,1.21,408.85
All,1747.0,4880.46,249.89,47.08,530.31
HBW,1747.0,1196.59,4.15,6.96,11.11
HBO,1747.0,2785.5,225.88,34.65,260.53
NHB,1747.0,567.28,17.5,2.67,20.18
HBC,1747.0,65.0,0.0,2.1,2.1
HBSch,1747.0,266.08,2.36,0.7,236.4
All,1748.0,2309.51,103.19,22.66,236.04
HBW,1748.0,576.47,1.87,3.35,5.22
HBO,1748.0,1319.19,92.98,16.93,109.91
NHB,1748.0,282.02,7.24,1.4,8.63
HBC,1748.0,11.0,0.0,0.65,0.65
HBSch,1748.0,120.84,1.11,0.33,111.63
All,1749.0,9293.79,434.64,95.13,1057.99
HBW,1749.0,1926.68,14.73,13.98,28.71
HBO,1749.0,5606.2,390.83,73.83,464.65
NHB,1749.0,1017.7,23.5,5.19,28.69
HBC,1749.0,112.01,0.25,0.54,0.79
HBSch,1749.0,631.2,5.34,1.59,535.14
All,1750.0,8814.38,377.52,94.67,796.68
HBW,1750.0,1947.9,7.64,15.63,23.27
HBO,1750.0,5286.29,347.14,72.58,419.72
NHB,1750.0,891.63,18.84,4.73,23.56
HBC,1750.0,63.0,0.63,0.78,1.41
HBSch,1750.0,625.56,3.28,0.96,328.72
All,1751.0,7121.9,449.87,96.41,841.56
HBW,1751.0,1481.71,15.03,18.55,33.59
HBO,1751.0,4381.47,403.79,71.07,474.86
NHB,1751.0,731.67,23.1,4.21,27.31
HBC,1751.0,35.0,4.96,1.69,6.65
HBSch,1751.0,492.04,2.98,0.9,299.17
All,1752.0,1812.16,86.46,23.94,148.87
HBW,1752.0,436.03,5.41,6.72,12.13
HBO,1752.0,888.51,69.94,14.64,84.58
NHB,1752.0,404.99,10.42,2.33,12.75
HBC,1752.0,24.0,0.3,0.14,0.44
HBSch,1752.0,58.62,0.39,0.11,38.97
All,1753.0,2978.94,146.72,42.19,260.29
HBW,1753.0,720.65,13.81,12.61,26.41
HBO,1753.0,1524.6,116.41,25.12,141.52
NHB,1753.0,600.34,15.78,3.55,19.34
HBC,1753.0,23.02,0.0,0.69,0.69
HBSch,1753.0,110.33,0.72,0.22,72.33
All,1754.0,7925.41,457.06,106.12,744.41
HBW,1754.0,1425.74,39.39,25.68,65.07
HBO,1754.0,3928.19,354.37,67.09,421.45
NHB,1754.0,2129.01,61.48,12.24,73.72
HBC,1754.0,21.01,0.0,0.59,0.59
