SEGID,DIRECTION,DIRECTION_NAME,DY_VOL_GR1,DY_VOL_GR2,DY_VOL_GR3,DY_VOL_GR4,DY_VOL_TOTAL
0114_003.4,Both,Total,       0.5,         0,         0,         0,       0.5
0114_003.8,D1,NB,       0.0,         0,         0,         0,       0.0
0114_003.8,D2,SB,       1.0,         0,         0,         0,       1.0
0114_003.8,Both,Total,       0.5,         0,         0,         0,       0.5
0114_004.7,D1,NB,       4.0,         0,         0,         0,       4.0
0114_004.7,D2,SB,       2.0,       1.0,       1.0,         0,       4.0
0114_004.7,Both,Total,       2.9,       0.6,       0.6,         0,       4.0
0114_005.0,D1,NB,         0,       1.0,         0,         0,       1.0
0114_005.0,D2,SB,         0,         0,         0,         0,         0
0114_005.0,Both,Total,         0,       0.5,         0,         0,       0.5
0114_005.3,D1,NB,       2.0,         0,         0,         0,       2.0
0114_005.3,D2,SB,         0,         0,         0,         0,         0
0114_005.3,Both,Total,       1.0,         0,         0,         0,       1.0
0114_005.5,D1,NB,       2.0,         0,         0,         0,       2.0
0114_005.5,D2,SB,         0,         0,         0,         0,         0
0114_005.5,Both,Total,       1.0,         0,         0,         0,       1.0
0114_005.8,D1,NB,       5.0,         0,         0,         0,       5.0
0114_005.8,D2,SB,         0,         0,         0,         0,         0
0114_005.8,Both,Total,       2.5,         0,         0,         0,       2.5
0114_006.1,D1,NB,       5.0,         0,         0,         0,       5.0
0114_006.1,D2,SB,         0,         0,         0,         0,         0
0114_006.1,Both,Total,       2.5,         0,         0,         0,       2.5
0114_006.6,D1,NB,         0,         0,         0,         0,         0
0114_006.6,D2,SB,         0,         0,         0,         0,         0
0114_006.6,Both,Total,         0,         0,         0,         0,         0
0114_007.1,D1,NB,         0,         0,         0,         0,         0
0114_007.1,D2,SB,         0,         0,         0,         0,         0
0114_007.1,Both,Total,         0,         0,         0,         0,         0
0114_007.6,D1,NB,         0,         0,         0,         0,         0
0114_007.6,D2,SB,         0,       0.5,       0.5,         0,       0.9
0114_007.6,Both,Total,         0,       0.2,       0.2,         0,       0.5
0114_008.2,D1,NB,       1.0,         0,         0,         0,       1.0
0114_008.2,D2,SB,         0,       2.0,       2.0,         0,       4.0
0114_008.2,Both,Total,       0.5,       1.0,       1.0,         0,       2.5
0114_008.6,D1,NB,         0,         0,         0,         0,         0
0114_008.6,D2,SB,         0,         0,         0,         0,         0
0114_008.6,Both,Total,         0,         0,         0,         0,         0
0114_009.1,D1,NB,       1.1,         0,         0,         0,       1.1
0114_009.1,D2,SB,         0,         0,         0,         0,         0
0114_009.1,Both,Total,       0.6,         0,         0,         0,       0.6
0114_010.3,D1,NB,       3.0,         0,       2.0,         0,       5.0
0114_010.3,D2,SB,       2.0,         0,         0,         0,       2.0
0114_010.3,Both,Total,       2.5,         0,       1.0,         0,       3.5
0114_010.6,D1,NB,         0,         0,       0.3,         0,       0.3
0114_010.6,D2,SB,         0,         0,         0,         0,         0
0114_010.6,Both,Total,         0,         0,       0.1,         0,       0.1
0115_000.0,D1,NB,       7.4,         0,         0,         0,       7.4
0115_000.0,D2,SB,       3.0,         0,       1.0,         0,       4.0
0115_000.0,Both,Total,       5.2,         0,       0.5,         0,       5.7
0115_000.3,D1,NB,       9.0,         0,         0,         0,       9.0
0115_000.3,D2,SB,       3.0,         0,       1.0,         0,       4.0
0115_000.3,Both,Total,       6.0,         0,       0.5,         0,       6.5
0115_000.5,D1,NB,       9.0,         0,         0,         0,       9.0
0115_000.5,D2,SB,       3.0,         0,       1.0,         0,       4.0
0115_000.5,Both,Total,       6.0,         0,       0.5,         0,       6.5
0115_000.7,D1,NB,         0,         0,       0.3,         0,       0.3
0115_000.7,D2,SB,       3.0,       0.7,       0.7,         0,       4.3
0115_000.7,Both,Total,       1.5,       0.3,       0.5,         0,       2.3
0115_000.9,D1,NB,         0,         0,       1.0,         0,       1.0
0115_000.9,D2,SB,       1.0,         0,         0,         0,       1.0
0115_000.9,Both,Total,       0.5,         0,       0.5,         0,       1.0
0115_001.2,D1,NB,         0,         0,         0,         0,         0
0115_001.2,D2,SB,         0,         0,         0,         0,         0
0115_001.2,Both,Total,         0,         0,         0,         0,         0
0115_001.8,D1,NB,         0,         0,         0,         0,         0
0115_001.8,D2,SB,         0,         0,         0,         0,         0
0115_001.8,Both,Total,         0,         0,         0,         0,         0
0115_001.9,D1,NB,         0,         0,         0,         0,         0
0115_001.9,D2,SB,         0,         0,         0,         0,         0
0115_001.9,Both,Total,         0,         0,         0,         0,         0
0115_002.3,D1,NB,         0,         0,         0,         0,         0
0115_002.3,D2,SB,         0,         0,         0,         0,         0
0115_002.3,Both,Total,         0,         0,         0,         0,         0
0115_002.8,D1,NB,         0,         0,         0,         0,         0
0115_002.8,D2,SB,         0,         0,         0,         0,         0
0115_002.8,Both,Total,         0,         0,         0,         0,         0
0115_003.3,D1,NB,         0,         0,         0,         0,         0
0115_003.3,D2,SB,         0,         0,         0,         0,         0
0115_003.3,Both,Total,         0,         0,         0,         0,         0
0115_003.7,D1,EB,         0,         0,         0,         0,         0
0115_003.7,D2,WB,         0,         0,         0,         0,         0
0115_003.7,Both,Total,         0,         0,         0,         0,         0
0115_004.2,D1,EB,         0,         0,         0,         0,         0
0115_004.2,D2,WB,         0,         0,         0,         0,         0
0115_004.2,Both,Total,         0,         0,         0,         0,         0
0115_004.7,D1,EB,         0,         0,         0,         0,         0
0115_004.7,D2,WB,         0,         0,         0,         0,         0
0115_004.7,Both,Total,         0,         0,         0,         0,         0
0115_004.9,D1,EB,         0,         0,         0,         0,         0
0115_004.9,D2,WB,         0,         0,         0,         0,         0
0115_004.9,Both,Total,         0,         0,         0,         0,         0
0115_005.3,D1,EB,         0,         0,         0,         0,         0
0115_005.3,D2,WB,         0,         0,         0,         0,         0
0115_005.3,Both,Total,         0,         0,         0,         0,         0
0115_005.7,D1,EB,         0,         0,         0,         0,         0
0115_005.7,D2,WB,         0,         0,         0,         0,         0
0115_005.7,Both,Total,         0,         0,         0,         0,         0
0115_006.3,D1,NB,         0,         0,         0,         0,         0
0115_006.3,D2,SB,         0,         0,         0,         0,         0
0115_006.3,Both,Total,         0,         0,         0,         0,         0
0115_007.1,D1,EB,         0,         0,         0,         0,         0
0115_007.1,D2,WB,         0,         0,         0,         0,         0
0115_007.1,Both,Total,         0,         0,         0,         0,         0
0115_007.7,D1,EB,         0,         0,         0,         0,         0
0115_007.7,D2,WB,         0,         0,         0,         0,         0
0115_007.7,Both,Total,         0,         0,         0,         0,         0
0126_000.0,D1,EB,         0,         0,         0,         0,         0
0126_000.0,D2,WB,         0,         0,       1.0,       1.0,       2.0
0126_000.0,Both,Total,         0,         0,       0.5,       0.5,       1.0
0126_000.2,D1,EB,         0,         0,         0,         0,         0
0126_000.2,D2,WB,       1.0,         0,         0,       1.0,       2.0
0126_000.2,Both,Total,       0.5,         0,         0,       0.5,       1.0
0126_000.3,D1,NB,       1.0,         0,         0,       1.0,       2.0
0126_000.3,D2,SB,         0,         0,         0,         0,         0
0126_000.3,Both,Total,       0.5,         0,         0,       0.5,       1.0
0126_000.4,D1,NB,       1.0,         0,         0,       1.0,       2.0
0126_000.4,D2,SB,         0,         0,         0,         0,         0
0126_000.4,Both,Total,       0.5,         0,         0,       0.5,       1.0
0126_000.6,D1,NB,       1.0,         0,         0,         0,       1.0
0126_000.6,D2,SB,         0,         0,         0,         0,         0
0126_000.6,Both,Total,       0.5,         0,         0,         0,       0.5
0126_000.8,D1,NB,       1.0,         0,         0,         0,       1.0
0126_000.8,D2,SB,         0,         0,         0,         0,         0
0126_000.8,Both,Total,       0.5,         0,         0,         0,       0.5
0126_001.7,D1,NB,         0,         0,         0,         0,         0
0126_001.7,D2,SB,         0,         0,         0,         0,         0
0126_001.7,Both,Total,         0,         0,         0,         0,         0
0126_001.9,D1,EB,         0,         0,         0,         0,         0
0126_001.9,D2,WB,         0,         0,         0,         0,         0
0126_001.9,Both,Total,         0,         0,         0,         0,         0
0126_002.3,D1,EB,         0,         0,         0,         0,         0
0126_002.3,D2,WB,         0,         0,         0,         0,         0
0126_002.3,Both,Total,         0,         0,         0,         0,         0
0126_003.3,D1,NB,         0,         0,         0,         0,         0
0126_003.3,D2,SB,         0,         0,         0,         0,         0
0126_003.3,Both,Total,         0,         0,         0,         0,         0
0126_003.8,D1,NB,         0,         0,         0,         0,         0
0126_003.8,D2,SB,         0,         0,         0,         0,         0
0126_003.8,Both,Total,         0,         0,         0,         0,         0
0126_004.0,D1,NB,         0,         0,         0,         0,         0
0126_004.0,D2,SB,         0,         0,         0,         0,         0
0126_004.0,Both,Total,         0,         0,         0,         0,         0
0126_004.6,D1,NB,         0,         0,         0,         0,         0
0126_004.6,D2,SB,         0,         0,         0,         0,         0
0126_004.6,Both,Total,         0,         0,         0,         0,         0
0126_005.2,D1,NB,         0,         0,         0,         0,         0
0126_005.2,D2,SB,         0,         0,         0,         0,         0
